ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
26/02/2026,Adult,Wexford General Hospital,755,193,59,27,"1,033"
26/02/2026,Child,Beaumont Hospital,9,0,0,0,9
26/02/2026,Child,Cavan General Hospital,28,0,0,0,28
26/02/2026,Child,Children's Health Ireland,"3,375","1,466",689,351,"5,881"
26/02/2026,Child,Cork University Hospital,163,103,83,13,362
26/02/2026,Child,Cork University Maternity Hospital,2,0,0,0,2
26/02/2026,Child,Croom Orthopaedic Hospital,2,0,0,0,2
26/02/2026,Child,Ennis Hospital,2,0,0,0,2
26/02/2026,Child,Galway University Hospitals,304,104,84,146,638
26/02/2026,Child,Letterkenny University Hospital,55,6,4,0,65
26/02/2026,Child,Mayo University Hospital,6,2,0,0,8
26/02/2026,Child,Midland Regional Hospital Mullingar,11,2,0,0,13
26/02/2026,Child,Midland Regional Hospital Portlaoise,9,0,0,0,9
26/02/2026,Child,Midland Regional Hospital Tullamore,203,41,0,2,247
26/02/2026,Child,National Maternity Hospital (Holles Street),1,0,0,0,1
26/02/2026,Child,National Orthopaedic Hospital Cappagh,34,8,0,0,41
26/02/2026,Child,Nenagh Hospital,6,2,0,0,8
26/02/2026,Child,Our Lady of Lourdes Hospital Drogheda,61,14,14,11,99
26/02/2026,Child,Portiuncula University Hospital,7,2,0,0,9
26/02/2026,Child,Roscommon University Hospital,5,1,0,0,6
26/02/2026,Child,Rotunda Hospital,2,0,0,0,2
26/02/2026,Child,Royal Victoria Eye and Ear Hospital,55,29,16,7,108
26/02/2026,Child,Sligo University Hospital,94,20,17,7,138
26/02/2026,Child,South Infirmary Victoria University Hospital,246,69,6,6,327
26/02/2026,Child,St. Luke's General Hospital Kilkenny,3,0,0,0,3
26/02/2026,Child,Tipperary University Hospital,14,0,0,0,14
26/02/2026,Child,University Hospital Kerry,7,3,2,0,12
26/02/2026,Child,University Hospital Limerick,210,84,15,0,309
26/02/2026,Child,University Hospital Waterford,196,86,32,51,365
26/02/2026,Child,Wexford General Hospital,18,2,0,0,20
26/03/2026,Adult,Bantry General Hospital,157,0,0,0,157
26/03/2026,Adult,Beaumont Hospital,"5,774","3,397","1,766","1,714","12,650"
26/03/2026,Adult,Cavan General Hospital,314,20,1,1,337
26/03/2026,Adult,Connolly Hospital Blanchardstown,"1,574",391,41,4,"2,010"
26/03/2026,Adult,Coombe Women and Infants University Hospital,25,3,0,0,27
26/03/2026,Adult,Cork University Hospital,"1,144",421,194,92,"1,851"
26/03/2026,Adult,Cork University Maternity Hospital,581,90,4,0,675
26/03/2026,Adult,Croom Orthopaedic Hospital,490,248,131,0,869
26/03/2026,Adult,Ennis Hospital,610,173,18,2,803
26/03/2026,Adult,Galway University Hospitals,"7,148","2,513","1,575","1,992","13,227"
26/03/2026,Adult,Kilcreene Regional Orthopaedic Hospital,527,223,22,0,772
26/03/2026,Adult,Letterkenny University Hospital,"2,707",508,136,40,"3,391"
26/03/2026,Adult,Louth County Hospital,639,86,2,0,726
26/03/2026,Adult,Mallow General Hospital,244,144,2,0,390
26/03/2026,Adult,Mater Misericordiae University Hospital,"5,817","2,414",985,"1,458","10,674"
26/03/2026,Adult,Mayo University Hospital,977,226,39,12,"1,253"
26/03/2026,Adult,Mercy University Hospital,893,299,70,10,"1,271"
26/03/2026,Adult,Midland Regional Hospital Mullingar,396,75,4,2,476
26/03/2026,Adult,Midland Regional Hospital Portlaoise,212,67,18,14,312
26/03/2026,Adult,Midland Regional Hospital Tullamore,"1,414",746,279,138,"2,577"
26/03/2026,Adult,Naas General Hospital,345,75,29,0,449
26/03/2026,Adult,National Maternity Hospital (Holles Street),353,113,51,57,574
26/03/2026,Adult,National Orthopaedic Hospital Cappagh,"1,718",361,51,2,"2,132"
26/03/2026,Adult,Nenagh Hospital,957,735,155,4,"1,851"
26/03/2026,Adult,Our Lady of Lourdes Hospital Drogheda,596,194,66,22,878
26/03/2026,Adult,Our Lady's Hospital Navan,496,90,2,2,590
26/03/2026,Adult,Portiuncula University Hospital,411,65,33,5,513
26/03/2026,Adult,Roscommon University Hospital,618,88,33,74,814
26/03/2026,Adult,Rotunda Hospital,431,106,12,8,557
26/03/2026,Adult,Royal Victoria Eye and Ear Hospital,"1,896","1,027",271,346,"3,540"
26/03/2026,Adult,Sligo University Hospital,"2,055",597,302,250,"3,204"
26/03/2026,Adult,South Infirmary Victoria University Hospital,"2,981",935,461,324,"4,701"
26/03/2026,Adult,St. Columcille's Hospital,442,93,16,2,553
26/03/2026,Adult,St. James's Hospital,"4,347","1,619",530,490,"6,986"
26/03/2026,Adult,St. John's Hospital Limerick,644,251,69,2,966
26/03/2026,Adult,St. Luke's General Hospital Kilkenny,445,141,32,18,635
26/03/2026,Adult,St. Michael's Hospital,"1,145",332,116,55,"1,648"
26/03/2026,Adult,St. Vincent's University Hospital,"3,290",822,373,235,"4,720"
26/03/2026,Adult,Tallaght University Hospital,"3,252","1,119",573,536,"5,480"
26/03/2026,Adult,Tipperary University Hospital,409,87,8,0,504
26/03/2026,Adult,University Hospital Kerry,477,78,10,0,566
26/03/2026,Adult,University Hospital Limerick,"1,687",942,445,271,"3,345"
26/03/2026,Adult,University Hospital Waterford,"3,511","1,099",473,697,"5,779"
26/03/2026,Adult,Wexford General Hospital,734,197,45,25,"1,000"
26/03/2026,Child,Beaumont Hospital,4,2,0,2,8
26/03/2026,Child,Cavan General Hospital,16,3,3,0,21
26/03/2026,Child,Children's Health Ireland,"3,334","1,536",694,369,"5,933"
26/03/2026,Child,Cork University Hospital,152,129,80,21,382
26/03/2026,Child,Cork University Maternity Hospital,1,0,0,0,1
26/03/2026,Child,Croom Orthopaedic Hospital,3,0,0,0,3
26/03/2026,Child,Ennis Hospital,5,0,0,0,5
26/03/2026,Child,Galway University Hospitals,337,102,71,152,662
26/03/2026,Child,Letterkenny University Hospital,46,11,2,0,59
26/03/2026,Child,Mayo University Hospital,7,2,0,0,9
26/03/2026,Child,Midland Regional Hospital Mullingar,16,1,0,0,17
26/03/2026,Child,Midland Regional Hospital Portlaoise,13,0,0,0,13
26/03/2026,Child,Midland Regional Hospital Tullamore,209,27,0,0,236
26/03/2026,Child,National Maternity Hospital (Holles Street),1,0,0,0,1
26/03/2026,Child,National Orthopaedic Hospital Cappagh,33,4,0,0,36
26/03/2026,Child,Nenagh Hospital,5,3,0,0,8
26/03/2026,Child,Our Lady of Lourdes Hospital Drogheda,75,12,13,7,107
26/03/2026,Child,Portiuncula University Hospital,5,2,0,0,7
26/03/2026,Child,Roscommon University Hospital,4,2,0,0,6
26/03/2026,Child,Rotunda Hospital,4,0,0,0,4
26/03/2026,Child,Royal Victoria Eye and Ear Hospital,37,28,15,11,90
26/03/2026,Child,Sligo University Hospital,102,26,17,7,152
26/03/2026,Child,South Infirmary Victoria University Hospital,236,78,4,6,323
26/03/2026,Child,St. Luke's General Hospital Kilkenny,5,0,0,0,5
26/03/2026,Child,Tipperary University Hospital,13,0,0,0,13
26/03/2026,Child,University Hospital Kerry,6,3,1,0,10
26/03/2026,Child,University Hospital Limerick,198,92,20,0,311
26/03/2026,Child,University Hospital Waterford,183,84,27,53,347
26/03/2026,Child,Wexford General Hospital,11,3,0,0,14
30/04/2026,Adult,Bantry General Hospital,112,0,0,0,112
30/04/2026,Adult,Beaumont Hospital,"5,533","3,404","1,931","1,975","12,843"
30/04/2026,Adult,Cavan General Hospital,294,27,0,0,321
30/04/2026,Adult,Connolly Hospital Blanchardstown,"1,608",534,55,7,"2,204"
30/04/2026,Adult,Coombe Women and Infants University Hospital,26,0,0,0,26
30/04/2026,Adult,Cork University Hospital,"1,050",389,181,105,"1,725"
30/04/2026,Adult,Cork University Maternity Hospital,592,92,5,0,689
30/04/2026,Adult,Croom Orthopaedic Hospital,442,218,171,0,831
30/04/2026,Adult,Ennis Hospital,623,184,26,1,835
30/04/2026,Adult,Galway University Hospitals,"6,964","2,585","1,483","2,173","13,205"
30/04/2026,Adult,Kilcreene Regional Orthopaedic Hospital,551,231,40,0,822
30/04/2026,Adult,Letterkenny University Hospital,"2,800",728,121,32,"3,681"
30/04/2026,Adult,Louth County Hospital,618,91,2,0,710
30/04/2026,Adult,Mallow General Hospital,191,112,2,0,305
30/04/2026,Adult,Mater Misericordiae University Hospital,"5,784","2,564","1,049","1,421","10,818"
30/04/2026,Adult,Mayo University Hospital,939,254,45,9,"1,248"
30/04/2026,Adult,Mercy University Hospital,883,306,87,10,"1,286"
30/04/2026,Adult,Midland Regional Hospital Mullingar,446,87,10,0,543
30/04/2026,Adult,Midland Regional Hospital Portlaoise,229,63,19,16,327
30/04/2026,Adult,Midland Regional Hospital Tullamore,"1,364",791,272,162,"2,588"
30/04/2026,Adult,Naas General Hospital,314,78,28,2,422
30/04/2026,Adult,National Maternity Hospital (Holles Street),336,102,51,57,546
30/04/2026,Adult,National Orthopaedic Hospital Cappagh,"1,592",362,40,2,"1,997"
30/04/2026,Adult,Nenagh Hospital,899,714,218,2,"1,832"
30/04/2026,Adult,Our Lady of Lourdes Hospital Drogheda,575,190,66,21,852
30/04/2026,Adult,Our Lady's Hospital Navan,533,82,2,0,617
30/04/2026,Adult,Portiuncula University Hospital,399,70,22,4,495
30/04/2026,Adult,Roscommon University Hospital,599,126,33,79,837
30/04/2026,Adult,Rotunda Hospital,451,22,3,0,476
30/04/2026,Adult,Royal Victoria Eye and Ear Hospital,"1,868",976,324,357,"3,525"
30/04/2026,Adult,Sligo University Hospital,"1,943",664,296,267,"3,170"
30/04/2026,Adult,South Infirmary Victoria University Hospital,"3,120",906,517,263,"4,806"
30/04/2026,Adult,St. Columcille's Hospital,425,97,15,2,539
30/04/2026,Adult,St. James's Hospital,"4,233","1,732",555,458,"6,978"
30/04/2026,Adult,St. John's Hospital Limerick,700,254,41,2,997
30/04/2026,Adult,St. Luke's General Hospital Kilkenny,435,159,31,15,640
30/04/2026,Adult,St. Michael's Hospital,"1,161",363,117,73,"1,714"
30/04/2026,Adult,St. Vincent's University Hospital,"3,143",945,371,260,"4,719"
30/04/2026,Adult,Tallaght University Hospital,"3,291","1,205",527,574,"5,597"
30/04/2026,Adult,Tipperary University Hospital,429,98,8,0,534
30/04/2026,Adult,University Hospital Kerry,507,78,6,0,591
30/04/2026,Adult,University Hospital Limerick,"1,665","1,004",477,318,"3,464"
30/04/2026,Adult,University Hospital Waterford,"3,434","1,181",499,674,"5,788"
30/04/2026,Adult,Wexford General Hospital,665,261,53,33,"1,012"
30/04/2026,Child,Beaumont Hospital,8,0,0,0,8
30/04/2026,Child,Cavan General Hospital,13,3,0,0,16
30/04/2026,Child,Children's Health Ireland,"3,228","1,507",646,354,"5,736"
30/04/2026,Child,Cork University Hospital,154,124,68,31,378
30/04/2026,Child,Cork University Maternity Hospital,2,0,0,0,2
30/04/2026,Child,Ennis Hospital,6,0,0,0,6
30/04/2026,Child,Galway University Hospitals,341,107,78,152,678
30/04/2026,Child,Letterkenny University Hospital,47,15,0,0,62
30/04/2026,Child,Mayo University Hospital,3,2,0,0,5
30/04/2026,Child,Midland Regional Hospital Mullingar,15,0,0,0,15
30/04/2026,Child,Midland Regional Hospital Portlaoise,11,0,0,0,11
30/04/2026,Child,Midland Regional Hospital Tullamore,171,13,2,0,186
30/04/2026,Child,National Maternity Hospital (Holles Street),1,0,0,0,1
30/04/2026,Child,National Orthopaedic Hospital Cappagh,37,5,0,0,41
30/04/2026,Child,Nenagh Hospital,5,2,0,0,7
30/04/2026,Child,Our Lady of Lourdes Hospital Drogheda,62,16,5,7,90
30/04/2026,Child,Portiuncula University Hospital,16,0,0,0,16
30/04/2026,Child,Roscommon University Hospital,5,0,0,0,5
30/04/2026,Child,Rotunda Hospital,5,0,0,0,5
30/04/2026,Child,Royal Victoria Eye and Ear Hospital,37,26,16,11,91
30/04/2026,Child,Sligo University Hospital,116,22,12,10,159
30/04/2026,Child,South Infirmary Victoria University Hospital,234,68,2,6,309
30/04/2026,Child,St. Luke's General Hospital Kilkenny,6,0,0,0,6
30/04/2026,Child,Tipperary University Hospital,8,0,0,0,8
30/04/2026,Child,University Hospital Kerry,6,0,0,0,6
30/04/2026,Child,University Hospital Limerick,171,85,19,2,278
30/04/2026,Child,University Hospital Waterford,206,74,28,43,351
30/04/2026,Child,Wexford General Hospital,14,2,0,0,16
28/05/2026,Adult,Bantry General Hospital,116,1,0,0,117
28/05/2026,Adult,Beaumont Hospital,"5,376","3,346","1,950","1,780","12,452"
28/05/2026,Adult,Cavan General Hospital,363,32,0,0,395
28/05/2026,Adult,Connolly Hospital Blanchardstown,"1,519",499,36,9,"2,063"
28/05/2026,Adult,Coombe Women and Infants University Hospital,20,0,0,0,20
28/05/2026,Adult,Cork University Hospital,984,368,204,124,"1,681"
28/05/2026,Adult,Cork University Maternity Hospital,595,91,6,0,692
28/05/2026,Adult,Croom Orthopaedic Hospital,502,184,204,0,890
28/05/2026,Adult,Ennis Hospital,593,186,44,0,822
28/05/2026,Adult,Galway University Hospitals,"6,799","2,827","1,418","2,223","13,266"
28/05/2026,Adult,Kilcreene Regional Orthopaedic Hospital,542,236,46,0,824
28/05/2026,Adult,Letterkenny University Hospital,"2,650",854,120,28,"3,651"
28/05/2026,Adult,Louth County Hospital,610,71,0,0,681
28/05/2026,Adult,Mallow General Hospital,204,122,4,0,330
28/05/2026,Adult,Mater Misericordiae University Hospital,"5,619","2,635","1,074","1,445","10,772"
