ArchiveDate,Adult_Child,Speciality,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
26/01/2023,Child,Paed Metabolic Medicine,12,4,4,2,21
26/01/2023,Child,Paed Orthopaedic,356,184,122,180,842
26/01/2023,Child,Paediatric Dermatology,15,6,0,0,21
26/01/2023,Child,Paediatric ENT,471,143,32,38,684
26/01/2023,Child,Paediatric Neurology,14,8,0,0,22
26/01/2023,Child,Paediatric Neurosurgery,20,6,2,2,30
26/01/2023,Child,Paediatric Radiology,10,14,13,12,49
26/01/2023,Child,Paediatric Respiratory Medicine,398,345,189,367,"1,299"
26/01/2023,Child,Paediatric Surgery,486,146,44,33,709
26/01/2023,Child,Paediatric Urology,180,61,57,90,388
26/01/2023,Child,Paediatrics,91,31,9,13,144
26/01/2023,Child,Plastic Surgery,218,92,61,59,430
26/01/2023,Child,Rheumatology,35,4,4,2,45
26/01/2023,Child,Small Volume Specialties,38,15,4,0,57
26/01/2023,Child,Urology,236,52,19,22,329
23/02/2023,Adult,Anaesthetics,54,0,0,0,54
23/02/2023,Adult,Breast Surgery,112,50,28,33,223
23/02/2023,Adult,Cardio-Thoracic Surgery,215,55,20,25,315
23/02/2023,Adult,Cardiology,"2,693",581,93,108,"3,475"
23/02/2023,Adult,Clinical Immunology,176,86,13,0,275
23/02/2023,Adult,Dental Surgery,39,6,4,2,51
23/02/2023,Adult,Dermatology,732,125,50,15,922
23/02/2023,Adult,Endocrinology,10,4,4,7,25
23/02/2023,Adult,Gastro-Enterology,334,80,34,102,550
23/02/2023,Adult,Gastro-Intestinal Surgery,310,123,54,160,647
23/02/2023,Adult,General Medicine,177,18,19,8,222
23/02/2023,Adult,General Surgery,"8,025","2,621","1,100","1,536","13,282"
23/02/2023,Adult,Gynaecology,"3,826","1,085",419,415,"5,745"
23/02/2023,Adult,Haematology,38,0,0,2,40
23/02/2023,Adult,Hepato-Biliary Surgery,20,6,11,8,45
23/02/2023,Adult,Maxillo-Facial,786,402,52,198,"1,438"
23/02/2023,Adult,Nephrology,30,2,2,0,34
23/02/2023,Adult,Neurology,215,67,6,37,325
23/02/2023,Adult,Neurosurgery,346,229,53,38,666
23/02/2023,Adult,Oncology,57,0,0,0,57
23/02/2023,Adult,Ophthalmology,"6,366","2,102",465,632,"9,565"
23/02/2023,Adult,Oral Surgery,165,189,92,155,601
23/02/2023,Adult,Orthopaedics,"6,173","1,822",617,"1,071","9,683"
23/02/2023,Adult,Otolaryngology (ENT),"2,782","1,251",424,460,"4,917"
23/02/2023,Adult,Pain Relief,"2,828","1,234",392,473,"4,927"
23/02/2023,Adult,Plastic Surgery,"2,974","1,034",515,979,"5,502"
23/02/2023,Adult,Radiology,11,2,4,4,21
23/02/2023,Adult,Respiratory Medicine,357,188,26,5,576
23/02/2023,Adult,Rheumatology,383,107,36,0,526
23/02/2023,Adult,Small Volume Specialties,10,8,0,2,20
23/02/2023,Adult,Urology,"5,868","1,334",453,707,"8,362"
23/02/2023,Adult,Vascular Surgery,"1,115",289,91,127,"1,622"
23/02/2023,Child,Cardio-Thoracic Surgery,70,10,4,0,85
23/02/2023,Child,Clinical Immunology,185,122,90,5,402
23/02/2023,Child,Dental Surgery,132,55,37,54,278
23/02/2023,Child,General Surgery,170,58,20,24,273
23/02/2023,Child,Immunology,34,46,25,18,124
23/02/2023,Child,Maxillo-Facial,83,39,15,12,150
23/02/2023,Child,Ophthalmology,489,155,80,46,771
23/02/2023,Child,Oral Surgery,30,32,7,2,72
23/02/2023,Child,Orthopaedics,201,125,28,28,382
23/02/2023,Child,Otolaryngology (ENT),765,159,12,12,949
23/02/2023,Child,Paed Cardiology,185,34,14,8,241
23/02/2023,Child,Paed Endocrinology,29,7,2,0,39
23/02/2023,Child,Paed Metabolic Medicine,16,7,4,2,30
23/02/2023,Child,Paed Orthopaedic,370,183,127,171,851
23/02/2023,Child,Paediatric Dermatology,15,6,0,0,21
23/02/2023,Child,Paediatric ENT,478,135,33,34,680
23/02/2023,Child,Paediatric Neurology,22,9,0,0,31
23/02/2023,Child,Paediatric Neurosurgery,22,6,2,2,33
23/02/2023,Child,Paediatric Radiology,14,13,10,15,53
23/02/2023,Child,Paediatric Respiratory Medicine,420,384,193,370,"1,367"
23/02/2023,Child,Paediatric Surgery,439,141,46,31,657
23/02/2023,Child,Paediatric Urology,206,79,54,97,436
23/02/2023,Child,Paediatrics,102,25,12,14,154
23/02/2023,Child,Plastic Surgery,255,83,65,65,468
23/02/2023,Child,Rheumatology,35,11,2,2,51
23/02/2023,Child,Small Volume Specialties,50,20,6,0,76
23/02/2023,Child,Urology,244,56,14,23,338
30/03/2023,Adult,Anaesthetics,49,0,0,0,49
30/03/2023,Adult,Breast Surgery,109,53,25,41,228
30/03/2023,Adult,Cardio-Thoracic Surgery,243,58,15,24,340
30/03/2023,Adult,Cardiology,"2,713",646,71,100,"3,530"
30/03/2023,Adult,Clinical Immunology,185,97,23,2,307
30/03/2023,Adult,Dental Surgery,50,4,2,4,60
30/03/2023,Adult,Dermatology,698,126,62,23,909
30/03/2023,Adult,Endocrinology,19,6,9,7,41
30/03/2023,Adult,Gastro-Enterology,318,71,39,99,527
30/03/2023,Adult,Gastro-Intestinal Surgery,282,143,55,160,640
30/03/2023,Adult,General Medicine,172,23,6,2,203
30/03/2023,Adult,General Surgery,"7,645","2,646","1,142","1,570","13,003"
30/03/2023,Adult,Geriatric Medicine,18,12,0,0,30
30/03/2023,Adult,Gynaecology,"3,953","1,065",443,427,"5,888"
30/03/2023,Adult,Haematology,28,0,0,2,30
30/03/2023,Adult,Hepato-Biliary Surgery,19,8,9,8,44
30/03/2023,Adult,Maxillo-Facial,675,460,58,179,"1,372"
30/03/2023,Adult,Nephrology,36,0,2,0,38
30/03/2023,Adult,Neurology,183,65,8,36,292
30/03/2023,Adult,Neurosurgery,335,270,82,50,737
30/03/2023,Adult,Oncology,69,0,0,0,69
30/03/2023,Adult,Ophthalmology,"6,338","2,232",539,640,"9,749"
30/03/2023,Adult,Oral Surgery,181,162,104,135,582
30/03/2023,Adult,Orthopaedics,"6,044","1,794",714,"1,056","9,608"
30/03/2023,Adult,Otolaryngology (ENT),"3,008","1,152",499,459,"5,118"
30/03/2023,Adult,Pain Relief,"3,042","1,201",390,372,"5,005"
30/03/2023,Adult,Plastic Surgery,"3,282","1,155",536,"1,016","5,989"
30/03/2023,Adult,Radiology,16,2,4,4,26
30/03/2023,Adult,Respiratory Medicine,464,259,21,5,749
30/03/2023,Adult,Rheumatology,427,118,39,0,584
30/03/2023,Adult,Small Volume Specialties,2,0,0,0,2
30/03/2023,Adult,Urology,"5,992","1,416",472,746,"8,626"
30/03/2023,Adult,Vascular Surgery,"1,108",294,96,136,"1,634"
30/03/2023,Child,Cardio-Thoracic Surgery,73,7,4,0,84
30/03/2023,Child,Clinical Immunology,178,141,95,10,424
30/03/2023,Child,Dental Surgery,131,64,38,45,278
30/03/2023,Child,General Surgery,149,51,22,21,243
30/03/2023,Child,Immunology,36,48,22,19,125
30/03/2023,Child,Maxillo-Facial,84,43,11,12,150
30/03/2023,Child,Ophthalmology,491,173,70,53,787
30/03/2023,Child,Oral Surgery,26,29,9,2,66
30/03/2023,Child,Orthopaedics,189,116,34,27,366
30/03/2023,Child,Otolaryngology (ENT),844,161,16,11,"1,032"
30/03/2023,Child,Paed Cardiology,158,41,10,7,216
30/03/2023,Child,Paed Endocrinology,16,4,2,0,22
30/03/2023,Child,Paed Metabolic Medicine,8,6,4,2,20
30/03/2023,Child,Paed Orthopaedic,389,178,114,185,866
30/03/2023,Child,Paediatric Dermatology,16,6,2,0,24
30/03/2023,Child,Paediatric ENT,506,124,26,32,688
30/03/2023,Child,Paediatric Neurology,18,6,2,0,26
30/03/2023,Child,Paediatric Neurosurgery,17,9,4,2,32
30/03/2023,Child,Paediatric Radiology,13,16,8,19,56
30/03/2023,Child,Paediatric Respiratory Medicine,388,399,177,372,"1,336"
30/03/2023,Child,Paediatric Surgery,443,153,44,37,677
30/03/2023,Child,Paediatric Urology,210,80,59,91,440
30/03/2023,Child,Paediatrics,101,28,10,6,145
30/03/2023,Child,Plastic Surgery,249,85,62,66,462
30/03/2023,Child,Rheumatology,44,16,4,2,66
30/03/2023,Child,Small Volume Specialties,53,16,6,0,75
30/03/2023,Child,Urology,241,69,11,19,340
27/04/2023,Adult,Anaesthetics,62,0,0,0,62
27/04/2023,Adult,Breast Surgery,104,55,28,42,229
27/04/2023,Adult,Cardio-Thoracic Surgery,232,40,15,25,311
27/04/2023,Adult,Cardiology,"2,678",646,85,95,"3,503"
27/04/2023,Adult,Clinical Immunology,156,101,21,2,279
27/04/2023,Adult,Dental Surgery,55,2,0,3,60
27/04/2023,Adult,Dermatology,719,132,64,27,943
27/04/2023,Adult,Endocrinology,10,5,7,7,28
27/04/2023,Adult,Gastro-Enterology,313,73,28,106,520
27/04/2023,Adult,Gastro-Intestinal Surgery,247,175,48,162,632
27/04/2023,Adult,General Medicine,144,22,10,2,178
27/04/2023,Adult,General Surgery,"7,456","2,697","1,126","1,635","12,914"
27/04/2023,Adult,Geriatric Medicine,21,9,2,0,32
27/04/2023,Adult,Gynaecology,"3,761","1,064",388,423,"5,636"
27/04/2023,Adult,Haematology,42,0,0,2,43
27/04/2023,Adult,Hepato-Biliary Surgery,22,9,10,7,48
27/04/2023,Adult,Maxillo-Facial,567,562,76,180,"1,385"
27/04/2023,Adult,Nephrology,40,2,2,0,44
27/04/2023,Adult,Neurology,181,62,11,35,288
27/04/2023,Adult,Neurosurgery,330,274,102,51,756
27/04/2023,Adult,Oncology,67,0,0,0,67
27/04/2023,Adult,Ophthalmology,"6,291","2,304",535,681,"9,811"
27/04/2023,Adult,Oral Surgery,166,167,111,137,581
27/04/2023,Adult,Orthopaedics,"5,819","1,750",597,977,"9,143"
27/04/2023,Adult,Otolaryngology (ENT),"3,050","1,206",553,483,"5,292"
27/04/2023,Adult,Pain Relief,"3,013","1,192",328,372,"4,906"
27/04/2023,Adult,Plastic Surgery,"3,296","1,198",550,"1,033","6,077"
27/04/2023,Adult,Radiology,50,3,7,3,64
27/04/2023,Adult,Respiratory Medicine,463,241,31,7,742
27/04/2023,Adult,Rheumatology,368,130,36,15,548
27/04/2023,Adult,Small Volume Specialties,5,0,0,0,5
27/04/2023,Adult,Urology,"5,945","1,479",494,772,"8,690"
27/04/2023,Adult,Vascular Surgery,"1,072",317,121,138,"1,648"
27/04/2023,Child,Cardio-Thoracic Surgery,60,4,4,0,68
27/04/2023,Child,Clinical Immunology,148,138,104,17,407
27/04/2023,Child,Dental Surgery,138,71,39,49,297
27/04/2023,Child,General Surgery,161,43,18,22,244
27/04/2023,Child,Immunology,43,42,25,22,132
27/04/2023,Child,Maxillo-Facial,88,44,19,14,165
27/04/2023,Child,Ophthalmology,468,228,67,51,814
27/04/2023,Child,Oral Surgery,25,28,11,2,66
27/04/2023,Child,Orthopaedics,199,97,40,31,367
27/04/2023,Child,Otolaryngology (ENT),884,184,18,10,"1,096"
27/04/2023,Child,Paed Cardiology,167,46,11,8,232
27/04/2023,Child,Paed Endocrinology,17,4,4,0,25
27/04/2023,Child,Paed Metabolic Medicine,9,6,4,2,21
27/04/2023,Child,Paed Orthopaedic,394,179,104,189,866
27/04/2023,Child,Paediatric ENT,588,121,28,30,767
27/04/2023,Child,Paediatric Neurology,14,6,4,0,24
27/04/2023,Child,Paediatric Neurosurgery,19,10,4,2,35
27/04/2023,Child,Paediatric Radiology,6,21,7,20,54
27/04/2023,Child,Paediatric Respiratory Medicine,348,405,160,389,"1,302"
27/04/2023,Child,Paediatric Surgery,499,199,38,28,764
27/04/2023,Child,Paediatric Urology,220,106,51,88,465
27/04/2023,Child,Paediatrics,95,28,9,5,137
27/04/2023,Child,Plastic Surgery,265,84,53,69,471
27/04/2023,Child,Rheumatology,36,23,4,2,65
27/04/2023,Child,Small Volume Specialties,51,28,12,2,93
27/04/2023,Child,Urology,249,75,11,19,354
25/05/2023,Adult,Anaesthetics,55,2,0,0,57
25/05/2023,Adult,Breast Surgery,109,51,30,42,232
25/05/2023,Adult,Cardio-Thoracic Surgery,222,42,14,23,301
25/05/2023,Adult,Cardiology,"2,540",610,108,87,"3,345"
25/05/2023,Adult,Clinical Immunology,194,104,37,2,337
25/05/2023,Adult,Dental Surgery,52,2,0,4,58
25/05/2023,Adult,Dermatology,692,149,62,38,941
25/05/2023,Adult,Endocrinology,8,2,6,7,23
25/05/2023,Adult,Gastro-Enterology,284,87,32,102,505
25/05/2023,Adult,Gastro-Intestinal Surgery,248,165,57,160,630
25/05/2023,Adult,General Medicine,140,24,6,4,174
25/05/2023,Adult,General Surgery,"7,274","2,601","1,106","1,711","12,692"
25/05/2023,Adult,Geriatric Medicine,15,6,0,0,21
25/05/2023,Adult,Gynaecology,"3,582","1,061",417,406,"5,466"
25/05/2023,Adult,Haematology,43,2,0,0,45
25/05/2023,Adult,Hepato-Biliary Surgery,21,11,10,8,50
25/05/2023,Adult,Maxillo-Facial,496,559,81,165,"1,301"
25/05/2023,Adult,Nephrology,50,2,0,0,52
25/05/2023,Adult,Neurology,197,65,10,35,307
25/05/2023,Adult,Neurosurgery,367,251,114,41,773
25/05/2023,Adult,Oncology,78,2,0,0,80
25/05/2023,Adult,Ophthalmology,"6,236","2,365",584,673,"9,858"
25/05/2023,Adult,Oral Surgery,152,153,122,141,568
25/05/2023,Adult,Orthopaedics,"5,781","1,748",667,"1,044","9,240"
25/05/2023,Adult,Otolaryngology (ENT),"3,082","1,156",605,504,"5,347"
25/05/2023,Adult,Pain Relief,"3,207","1,217",344,377,"5,145"
25/05/2023,Adult,Plastic Surgery,"3,262","1,243",572,"1,026","6,103"
25/05/2023,Adult,Radiology,49,0,8,4,61
25/05/2023,Adult,Respiratory Medicine,529,265,39,7,840
25/05/2023,Adult,Rheumatology,259,128,49,14,450
25/05/2023,Adult,Small Volume Specialties,4,2,0,0,6
25/05/2023,Adult,Urology,"5,633","1,517",499,700,"8,349"
25/05/2023,Adult,Vascular Surgery,"1,041",324,123,129,"1,617"
25/05/2023,Child,Cardio-Thoracic Surgery,52,7,4,2,65
25/05/2023,Child,Clinical Immunology,135,123,109,33,400
25/05/2023,Child,Dental Surgery,150,62,44,50,306
25/05/2023,Child,General Surgery,164,46,22,23,255
25/05/2023,Child,Immunology,41,27,32,20,120
25/05/2023,Child,Maxillo-Facial,57,55,17,15,145
25/05/2023,Child,Ophthalmology,439,242,70,53,804
25/05/2023,Child,Oral Surgery,20,22,18,2,62
25/05/2023,Child,Orthopaedics,176,95,40,30,341
25/05/2023,Child,Otolaryngology (ENT),923,167,21,11,"1,122"
25/05/2023,Child,Paed Cardiology,159,50,8,6,223
25/05/2023,Child,Paed Endocrinology,21,6,2,0,30
25/05/2023,Child,Paed Metabolic Medicine,8,8,2,5,24
25/05/2023,Child,Paed Orthopaedic,416,192,106,186,900
25/05/2023,Child,Paediatric ENT,618,124,30,24,796
25/05/2023,Child,Paediatric Neurosurgery,14,9,4,2,30
25/05/2023,Child,Paediatric Radiology,6,24,4,22,57
25/05/2023,Child,Paediatric Respiratory Medicine,409,372,197,398,"1,376"
25/05/2023,Child,Paediatric Surgery,487,227,23,19,756
25/05/2023,Child,Paediatric Urology,247,115,40,84,486
25/05/2023,Child,Paediatrics,131,35,6,5,178
25/05/2023,Child,Plastic Surgery,258,79,48,68,453
25/05/2023,Child,Rheumatology,36,24,4,2,66
25/05/2023,Child,Small Volume Specialties,62,31,20,2,115
25/05/2023,Child,Urology,267,73,12,15,367
29/06/2023,Adult,Anaesthetics,52,2,0,0,54
29/06/2023,Adult,Breast Surgery,119,51,33,42,245
29/06/2023,Adult,Cardio-Thoracic Surgery,241,36,15,23,315
29/06/2023,Adult,Cardiology,"2,591",532,117,74,"3,314"
29/06/2023,Adult,Clinical Immunology,212,109,43,0,364
29/06/2023,Adult,Dental Surgery,56,2,2,4,64
29/06/2023,Adult,Dermatology,712,139,73,21,945
29/06/2023,Adult,Endocrinology,8,2,11,7,28
29/06/2023,Adult,Gastro-Enterology,293,116,36,96,541
29/06/2023,Adult,Gastro-Intestinal Surgery,266,163,66,130,625
29/06/2023,Adult,General Medicine,128,26,6,10,170
29/06/2023,Adult,General Surgery,"7,314","2,524","1,089","1,617","12,544"
29/06/2023,Adult,Gynaecology,"3,751","1,052",390,404,"5,597"
29/06/2023,Adult,Haematology,45,2,0,0,47
29/06/2023,Adult,Hepato-Biliary Surgery,25,9,6,8,48
29/06/2023,Adult,Maxillo-Facial,575,668,205,286,"1,734"
29/06/2023,Adult,Nephrology,43,0,0,0,43
29/06/2023,Adult,Neurology,189,59,16,16,280
29/06/2023,Adult,Neurosurgery,373,245,139,49,806
29/06/2023,Adult,Oncology,87,0,0,0,87
29/06/2023,Adult,Ophthalmology,"5,828","2,014",578,612,"9,032"
29/06/2023,Adult,Orthopaedics,"5,877","1,663",655,863,"9,058"
29/06/2023,Adult,Otolaryngology (ENT),"3,091","1,163",678,531,"5,463"
29/06/2023,Adult,Pain Relief,"3,293","1,259",413,361,"5,326"
29/06/2023,Adult,Plastic Surgery,"3,331","1,295",600,987,"6,213"
29/06/2023,Adult,Radiology,54,2,6,4,66
29/06/2023,Adult,Respiratory Medicine,745,129,68,8,950
29/06/2023,Adult,Rheumatology,330,133,59,15,537
29/06/2023,Adult,Small Volume Specialties,19,6,0,0,25
29/06/2023,Adult,Urology,"5,558","1,380",461,662,"8,061"
29/06/2023,Adult,Vascular Surgery,"1,086",300,113,118,"1,617"
29/06/2023,Child,Cardio-Thoracic Surgery,67,9,4,2,82
29/06/2023,Child,Clinical Immunology,116,131,95,57,399
29/06/2023,Child,Dental Surgery,163,55,44,50,312
29/06/2023,Child,General Surgery,170,49,17,23,259
29/06/2023,Child,Immunology,43,18,27,18,106
29/06/2023,Child,Maxillo-Facial,85,74,37,19,215
29/06/2023,Child,Ophthalmology,492,262,84,75,913
29/06/2023,Child,Orthopaedics,191,92,53,27,363
29/06/2023,Child,Otolaryngology (ENT),995,188,32,10,"1,225"
29/06/2023,Child,Paed Cardiology,144,49,9,2,204
29/06/2023,Child,Paed Orthopaedic,426,190,100,193,909
29/06/2023,Child,Paediatric ENT,732,120,32,26,910
29/06/2023,Child,Paediatric Neurosurgery,20,11,4,2,37
29/06/2023,Child,Paediatric Radiology,8,15,12,24,59
29/06/2023,Child,Paediatric Respiratory Medicine,425,344,195,365,"1,329"
29/06/2023,Child,Paediatric Surgery,515,237,37,20,809
29/06/2023,Child,Paediatric Urology,237,127,34,92,490
29/06/2023,Child,Paediatrics,98,29,8,6,141
29/06/2023,Child,Plastic Surgery,287,89,50,63,489
29/06/2023,Child,Rheumatology,35,31,4,2,72
29/06/2023,Child,Small Volume Specialties,54,22,8,2,86
29/06/2023,Child,Urology,285,79,23,11,398
27/07/2023,Adult,Anaesthetics,72,2,0,0,74
27/07/2023,Adult,Breast Surgery,121,49,35,35,240
27/07/2023,Adult,Cardio-Thoracic Surgery,247,29,11,20,307
27/07/2023,Adult,Cardiology,"2,629",494,149,53,"3,325"
27/07/2023,Adult,Clinical Immunology,224,114,47,2,387
27/07/2023,Adult,Dental Surgery,47,4,2,4,56
27/07/2023,Adult,Dermatology,705,156,69,27,956
27/07/2023,Adult,Endocrinology,12,2,11,7,31
27/07/2023,Adult,Gastro-Enterology,388,127,33,88,636
27/07/2023,Adult,Gastro-Intestinal Surgery,281,157,85,112,635
27/07/2023,Adult,General Medicine,128,30,11,7,175
27/07/2023,Adult,General Surgery,"7,259","2,406","1,082","1,575","12,322"
27/07/2023,Adult,Geriatric Medicine,17,4,2,0,23
27/07/2023,Adult,Gynaecology,"3,979",952,373,375,"5,679"
27/07/2023,Adult,Haematology,43,2,0,0,44
27/07/2023,Adult,Hepato-Biliary Surgery,23,10,6,9,47
27/07/2023,Adult,Maxillo-Facial,591,653,231,277,"1,752"
27/07/2023,Adult,Nephrology,40,0,0,0,40
27/07/2023,Adult,Neurology,165,28,9,12,213
27/07/2023,Adult,Neurosurgery,386,232,140,57,814
27/07/2023,Adult,Oncology,109,0,0,0,109
27/07/2023,Adult,Ophthalmology,"6,016","1,811",545,497,"8,869"
27/07/2023,Adult,Orthopaedics,"5,764","1,512",672,762,"8,710"
27/07/2023,Adult,Otolaryngology (ENT),"3,128","1,038",673,535,"5,374"
27/07/2023,Adult,Pain Relief,"3,360","1,221",428,346,"5,354"
27/07/2023,Adult,Plastic Surgery,"3,337","1,248",621,900,"6,106"
27/07/2023,Adult,Radiology,67,2,4,4,76
27/07/2023,Adult,Respiratory Medicine,742,90,96,15,943
27/07/2023,Adult,Rheumatology,423,106,72,19,620
27/07/2023,Adult,Small Volume Specialties,7,0,0,0,7
27/07/2023,Adult,Urology,"5,510","1,230",426,640,"7,806"
27/07/2023,Adult,Vascular Surgery,"1,145",314,110,103,"1,672"
27/07/2023,Child,Cardio-Thoracic Surgery,64,4,4,2,74
27/07/2023,Child,Clinical Immunology,125,121,109,54,409
27/07/2023,Child,Dental Surgery,160,53,46,47,306
27/07/2023,Child,General Surgery,177,46,19,23,265
27/07/2023,Child,Immunology,39,10,19,16,84
27/07/2023,Child,Maxillo-Facial,82,70,38,20,210
27/07/2023,Child,Ophthalmology,453,283,88,66,890
27/07/2023,Child,Orthopaedics,193,83,60,23,359
27/07/2023,Child,Otolaryngology (ENT),"1,164",158,32,15,"1,369"
27/07/2023,Child,Paed Cardiology,137,60,8,2,207
27/07/2023,Child,Paed Orthopaedic,411,176,98,187,872
27/07/2023,Child,Paediatric ENT,673,106,42,19,840
27/07/2023,Child,Paediatric Neurosurgery,28,11,4,2,44
27/07/2023,Child,Paediatric Radiology,8,11,14,25,57
27/07/2023,Child,Paediatric Respiratory Medicine,469,296,243,330,"1,338"
27/07/2023,Child,Paediatric Surgery,512,205,44,19,780
27/07/2023,Child,Paediatric Urology,252,127,33,94,506
27/07/2023,Child,Paediatrics,93,31,6,6,136
27/07/2023,Child,Plastic Surgery,261,83,50,60,454
27/07/2023,Child,Rheumatology,38,32,4,2,76
27/07/2023,Child,Small Volume Specialties,77,15,8,2,102
27/07/2023,Child,Urology,244,82,22,10,358
31/08/2023,Adult,Anaesthetics,88,2,0,0,90
31/08/2023,Adult,Breast Surgery,107,41,30,36,213
31/08/2023,Adult,Cardio-Thoracic Surgery,284,33,7,21,345
31/08/2023,Adult,Cardiology,"2,519",519,173,54,"3,265"
31/08/2023,Adult,Clinical Immunology,208,127,58,10,403
31/08/2023,Adult,Dental Surgery,44,6,2,4,55
31/08/2023,Adult,Dermatology,658,153,75,35,921
31/08/2023,Adult,Endocrinology,14,2,4,13,32
31/08/2023,Adult,Gastro-Enterology,398,155,26,74,653
31/08/2023,Adult,Gastro-Intestinal Surgery,281,158,81,113,633
31/08/2023,Adult,General Medicine,164,31,12,9,215
31/08/2023,Adult,General Surgery,"7,311","2,390","1,189","1,583","12,473"
31/08/2023,Adult,Geriatric Medicine,19,4,2,0,25
31/08/2023,Adult,Gynaecology,"3,878",981,350,476,"5,685"
31/08/2023,Adult,Haematology,43,4,0,0,46
31/08/2023,Adult,Hepato-Biliary Surgery,21,14,6,8,48
31/08/2023,Adult,Maxillo-Facial,568,554,242,269,"1,633"
31/08/2023,Adult,Nephrology,49,4,0,0,52
31/08/2023,Adult,Neurology,190,20,14,13,236
31/08/2023,Adult,Neurosurgery,393,220,135,47,794
31/08/2023,Adult,Oncology,85,0,0,0,85
31/08/2023,Adult,Ophthalmology,"5,733","1,853",543,477,"8,606"
31/08/2023,Adult,Orthopaedics,"5,790","1,689",670,832,"8,981"
31/08/2023,Adult,Otolaryngology (ENT),"2,922","1,146",651,598,"5,317"
31/08/2023,Adult,Pain Relief,"3,438","1,299",313,350,"5,399"
31/08/2023,Adult,Plastic Surgery,"3,448","1,235",596,860,"6,139"
31/08/2023,Adult,Radiology,109,4,4,4,120
31/08/2023,Adult,Respiratory Medicine,708,86,100,18,912
31/08/2023,Adult,Rheumatology,497,104,78,27,706
31/08/2023,Adult,Small Volume Specialties,7,0,0,0,7
31/08/2023,Adult,Urology,"5,574","1,210",410,666,"7,860"
31/08/2023,Adult,Vascular Surgery,"1,156",305,104,86,"1,651"
31/08/2023,Child,Cardio-Thoracic Surgery,49,2,4,2,58
31/08/2023,Child,Clinical Immunology,125,100,129,51,405
31/08/2023,Child,Dental Surgery,169,66,39,56,331
31/08/2023,Child,General Surgery,191,54,14,23,283
31/08/2023,Child,Immunology,46,7,17,20,91
31/08/2023,Child,Maxillo-Facial,84,48,38,19,189
31/08/2023,Child,Ophthalmology,465,292,92,66,915
31/08/2023,Child,Orthopaedics,185,75,62,31,353
31/08/2023,Child,Otolaryngology (ENT),"1,134",230,22,18,"1,404"
31/08/2023,Child,Paed Cardiology,127,63,9,5,205
31/08/2023,Child,Paed Orthopaedic,378,188,87,145,798
31/08/2023,Child,Paediatric ENT,626,119,44,24,813
31/08/2023,Child,Paediatric Neurosurgery,30,9,4,2,45
