ArchiveDate,Adult_Child,Speciality,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
25/08/2022,Child,Orthopaedics,352,89,35,27,503
25/08/2022,Child,Otolaryngology (ENT),630,83,26,28,767
25/08/2022,Child,Paed Cardiology,152,46,10,14,223
25/08/2022,Child,Paed Gastro-Enterol,14,6,0,0,21
25/08/2022,Child,Paed Orthopaedic,333,194,93,188,808
25/08/2022,Child,Paediatric Dermatology,20,8,4,5,38
25/08/2022,Child,Paediatric ENT,309,78,22,63,472
25/08/2022,Child,Paediatric Neurosurgery,25,2,0,2,30
25/08/2022,Child,Paediatric Radiology,6,11,16,6,40
25/08/2022,Child,Paediatric Respiratory Medicine,510,274,239,325,"1,349"
25/08/2022,Child,Paediatric Surgery,270,91,25,53,439
25/08/2022,Child,Paediatric Urology,98,73,44,116,331
25/08/2022,Child,Paediatrics,116,45,23,14,199
25/08/2022,Child,Plastic Surgery,198,106,36,58,398
25/08/2022,Child,Rheumatology,26,18,9,26,79
25/08/2022,Child,Small Volume Specialties,74,28,9,2,113
25/08/2022,Child,Urology,150,44,9,21,225
29/09/2022,Adult,Anaesthetics,39,0,0,0,39
29/09/2022,Adult,Breast Surgery,115,40,16,34,205
29/09/2022,Adult,Cardio-Thoracic Surgery,262,35,16,22,335
29/09/2022,Adult,Cardiology,"2,014",435,123,145,"2,717"
29/09/2022,Adult,Clinical Immunology,142,70,0,0,212
29/09/2022,Adult,Dental Surgery,40,4,4,4,52
29/09/2022,Adult,Dermatology,836,111,51,17,"1,015"
29/09/2022,Adult,Endocrinology,13,13,6,4,36
29/09/2022,Adult,Gastro-Enterology,306,77,36,95,514
29/09/2022,Adult,Gastro-Intestinal Surgery,281,80,42,134,537
29/09/2022,Adult,General Medicine,191,34,14,15,254
29/09/2022,Adult,General Surgery,"7,883","2,506","1,070","1,423","12,882"
29/09/2022,Adult,Gynaecology,"3,607","1,144",522,340,"5,613"
29/09/2022,Adult,Haematology,33,2,0,2,37
29/09/2022,Adult,Hepato-Biliary Surgery,18,9,6,4,37
29/09/2022,Adult,Maxillo-Facial,833,179,78,221,"1,311"
29/09/2022,Adult,Nephrology,26,2,0,2,30
29/09/2022,Adult,Neurology,165,33,17,68,283
29/09/2022,Adult,Neurosurgery,368,196,97,54,715
29/09/2022,Adult,Oncology,25,0,0,0,25
29/09/2022,Adult,Ophthalmology,"6,171","1,507",433,548,"8,659"
29/09/2022,Adult,Oral Surgery,204,161,81,134,580
29/09/2022,Adult,Orthopaedics,"6,655","1,933",675,"1,442","10,705"
29/09/2022,Adult,Otolaryngology (ENT),"2,702",970,331,467,"4,470"
29/09/2022,Adult,Pain Relief,"2,466","1,159",365,463,"4,453"
29/09/2022,Adult,Plastic Surgery,"2,576",943,512,973,"5,004"
29/09/2022,Adult,Radiology,13,4,6,4,27
29/09/2022,Adult,Respiratory Medicine,593,161,13,19,786
29/09/2022,Adult,Rheumatology,237,93,26,5,361
29/09/2022,Adult,Small Volume Specialties,8,4,0,2,14
29/09/2022,Adult,Urology,"5,731","1,239",464,936,"8,370"
29/09/2022,Adult,Vascular Surgery,"1,054",295,64,174,"1,587"
29/09/2022,Child,Cardio-Thoracic Surgery,53,4,2,2,61
29/09/2022,Child,Clinical Immunology,211,119,15,0,345
29/09/2022,Child,Dental Surgery,125,65,27,43,260
29/09/2022,Child,General Surgery,189,53,17,18,277
29/09/2022,Child,Immunology,36,26,17,12,91
29/09/2022,Child,Maxillo-Facial,71,28,8,9,116
29/09/2022,Child,Ophthalmology,347,147,53,50,597
29/09/2022,Child,Oral Surgery,46,16,4,2,68
29/09/2022,Child,Orthopaedics,292,99,32,29,452
29/09/2022,Child,Otolaryngology (ENT),632,74,24,27,757
29/09/2022,Child,Paed Cardiology,157,36,4,16,213
29/09/2022,Child,Paed Orthopaedic,329,180,110,174,793
29/09/2022,Child,Paediatric Dermatology,19,4,0,2,25
29/09/2022,Child,Paediatric ENT,314,69,14,52,449
29/09/2022,Child,Paediatric Infectious Diseases,14,10,2,0,26
29/09/2022,Child,Paediatric Neurology,17,2,4,0,23
29/09/2022,Child,Paediatric Neurosurgery,22,4,0,2,28
29/09/2022,Child,Paediatric Radiology,6,8,13,8,35
29/09/2022,Child,Paediatric Respiratory Medicine,541,225,191,305,"1,262"
29/09/2022,Child,Paediatric Surgery,268,77,27,49,421
29/09/2022,Child,Paediatric Urology,77,75,31,87,270
29/09/2022,Child,Paediatrics,87,43,17,12,159
29/09/2022,Child,Plastic Surgery,201,108,36,53,398
29/09/2022,Child,Rheumatology,16,4,4,2,26
29/09/2022,Child,Small Volume Specialties,56,16,4,0,76
29/09/2022,Child,Urology,189,46,9,25,269
27/10/2022,Adult,Anaesthetics,40,0,0,0,40
27/10/2022,Adult,Breast Surgery,105,38,17,33,193
27/10/2022,Adult,Cardio-Thoracic Surgery,256,41,20,22,339
27/10/2022,Adult,Cardiology,"2,162",397,106,149,"2,814"
27/10/2022,Adult,Clinical Immunology,139,73,4,2,218
27/10/2022,Adult,Dental Surgery,30,2,6,2,40
27/10/2022,Adult,Dermatology,838,104,50,22,"1,014"
27/10/2022,Adult,Endocrinology,18,10,4,4,36
27/10/2022,Adult,Gastro-Enterology,299,78,36,93,506
27/10/2022,Adult,Gastro-Intestinal Surgery,299,73,49,140,561
27/10/2022,Adult,General Medicine,192,51,11,13,267
27/10/2022,Adult,General Surgery,"7,776","2,382","1,089","1,469","12,716"
27/10/2022,Adult,Gynaecology,"3,777","1,113",539,388,"5,817"
27/10/2022,Adult,Haematology,25,0,0,2,27
27/10/2022,Adult,Hepato-Biliary Surgery,18,13,6,4,41
27/10/2022,Adult,Maxillo-Facial,950,193,61,213,"1,417"
27/10/2022,Adult,Nephrology,19,2,0,2,23
27/10/2022,Adult,Neurology,172,31,14,71,288
27/10/2022,Adult,Neurosurgery,356,200,89,50,695
27/10/2022,Adult,Oncology,30,0,0,0,30
27/10/2022,Adult,Ophthalmology,"6,342","1,507",451,552,"8,852"
27/10/2022,Adult,Oral Surgery,203,165,55,149,572
27/10/2022,Adult,Orthopaedics,"6,757","1,909",646,"1,309","10,621"
27/10/2022,Adult,Otolaryngology (ENT),"2,666",944,332,455,"4,397"
27/10/2022,Adult,Pain Relief,"2,736","1,088",396,428,"4,648"
27/10/2022,Adult,Plastic Surgery,"2,596",913,512,965,"4,986"
27/10/2022,Adult,Radiology,14,6,6,4,30
27/10/2022,Adult,Respiratory Medicine,486,110,19,17,632
27/10/2022,Adult,Rheumatology,364,78,49,6,497
27/10/2022,Adult,Small Volume Specialties,6,4,0,2,12
27/10/2022,Adult,Urology,"5,757","1,236",447,861,"8,301"
27/10/2022,Adult,Vascular Surgery,"1,009",280,68,141,"1,498"
27/10/2022,Child,Cardio-Thoracic Surgery,59,4,2,0,64
27/10/2022,Child,Clinical Immunology,211,140,23,2,376
27/10/2022,Child,Dental Surgery,135,60,31,46,271
27/10/2022,Child,General Surgery,176,43,23,17,258
27/10/2022,Child,Immunology,29,29,21,14,92
27/10/2022,Child,Maxillo-Facial,71,34,7,8,119
27/10/2022,Child,Ophthalmology,370,152,49,42,612
27/10/2022,Child,Oral Surgery,42,17,2,2,62
27/10/2022,Child,Orthopaedics,251,113,31,29,424
27/10/2022,Child,Otolaryngology (ENT),716,83,22,30,851
27/10/2022,Child,Paed Cardiology,141,33,10,11,195
27/10/2022,Child,Paed Orthopaedic,343,166,129,165,803
27/10/2022,Child,Paediatric Dermatology,17,7,2,0,25
27/10/2022,Child,Paediatric ENT,318,85,16,42,461
27/10/2022,Child,Paediatric Neurology,15,4,2,0,20
27/10/2022,Child,Paediatric Neurosurgery,22,5,0,2,29
27/10/2022,Child,Paediatric Radiology,18,7,12,9,45
27/10/2022,Child,Paediatric Respiratory Medicine,574,228,199,327,"1,327"
27/10/2022,Child,Paediatric Surgery,282,78,24,42,426
27/10/2022,Child,Paediatric Urology,142,67,39,82,330
27/10/2022,Child,Paediatrics,93,45,16,14,167
27/10/2022,Child,Plastic Surgery,194,104,51,53,402
27/10/2022,Child,Rheumatology,26,7,4,0,36
27/10/2022,Child,Small Volume Specialties,48,18,9,2,77
27/10/2022,Child,Urology,199,48,11,22,280
24/11/2022,Adult,Anaesthetics,37,0,0,0,37
24/11/2022,Adult,Breast Surgery,108,43,19,32,202
24/11/2022,Adult,Cardio-Thoracic Surgery,270,46,21,21,358
24/11/2022,Adult,Cardiology,"2,352",404,82,129,"2,967"
24/11/2022,Adult,Clinical Immunology,134,90,9,2,235
24/11/2022,Adult,Dental Surgery,42,2,4,2,49
24/11/2022,Adult,Dermatology,806,107,44,27,984
24/11/2022,Adult,Endocrinology,8,6,4,4,21
24/11/2022,Adult,Gastro-Enterology,299,72,35,93,499
24/11/2022,Adult,Gastro-Intestinal Surgery,295,72,50,145,562
24/11/2022,Adult,General Medicine,175,29,16,12,232
24/11/2022,Adult,General Surgery,"7,687","2,302","1,054","1,436","12,479"
24/11/2022,Adult,Gynaecology,"3,780","1,130",480,406,"5,796"
24/11/2022,Adult,Hepato-Biliary Surgery,23,13,6,4,45
24/11/2022,Adult,Maxillo-Facial,951,232,57,199,"1,439"
24/11/2022,Adult,Nephrology,25,4,0,2,31
24/11/2022,Adult,Neurology,189,20,10,44,263
24/11/2022,Adult,Neurosurgery,350,196,91,36,673
24/11/2022,Adult,Oncology,31,0,0,0,31
24/11/2022,Adult,Ophthalmology,"6,396","1,601",472,544,"9,013"
24/11/2022,Adult,Oral Surgery,193,183,45,147,568
24/11/2022,Adult,Orthopaedics,"6,731","1,882",603,"1,153","10,369"
24/11/2022,Adult,Otolaryngology (ENT),"2,673",990,333,441,"4,437"
24/11/2022,Adult,Pain Relief,"2,838","1,122",390,464,"4,814"
24/11/2022,Adult,Plastic Surgery,"2,732",926,485,932,"5,075"
24/11/2022,Adult,Radiology,8,4,6,4,21
24/11/2022,Adult,Respiratory Medicine,512,120,25,9,666
24/11/2022,Adult,Rheumatology,354,82,63,6,505
24/11/2022,Adult,Small Volume Specialties,24,2,0,4,30
24/11/2022,Adult,Urology,"5,752","1,214",414,771,"8,151"
24/11/2022,Adult,Vascular Surgery,"1,058",290,61,130,"1,539"
24/11/2022,Child,Cardio-Thoracic Surgery,66,7,2,2,76
24/11/2022,Child,Clinical Immunology,188,145,44,2,379
24/11/2022,Child,Dental Surgery,127,68,28,55,278
24/11/2022,Child,General Surgery,192,55,22,18,287
24/11/2022,Child,Immunology,14,42,20,15,90
24/11/2022,Child,Maxillo-Facial,84,33,11,12,139
24/11/2022,Child,Ophthalmology,384,170,67,58,678
24/11/2022,Child,Oral Surgery,43,26,4,2,74
24/11/2022,Child,Orthopaedics,235,115,33,28,411
24/11/2022,Child,Otolaryngology (ENT),671,114,16,27,828
24/11/2022,Child,Paed Cardiology,159,37,9,10,215
24/11/2022,Child,Paed Orthopaedic,342,184,117,156,799
24/11/2022,Child,Paediatric Dermatology,18,9,2,0,29
24/11/2022,Child,Paediatric ENT,443,106,22,43,614
24/11/2022,Child,Paediatric Neurology,15,4,2,0,20
24/11/2022,Child,Paediatric Neurosurgery,24,4,0,2,29
24/11/2022,Child,Paediatric Radiology,18,4,16,9,46
24/11/2022,Child,Paediatric Respiratory Medicine,450,272,202,349,"1,273"
24/11/2022,Child,Paediatric Surgery,321,107,34,46,508
24/11/2022,Child,Paediatric Urology,163,67,38,92,360
24/11/2022,Child,Paediatrics,86,44,17,15,162
24/11/2022,Child,Plastic Surgery,225,107,54,57,443
24/11/2022,Child,Rheumatology,25,4,2,2,32
24/11/2022,Child,Small Volume Specialties,50,24,8,0,82
24/11/2022,Child,Urology,210,44,15,21,290
22/12/2022,Adult,Anaesthetics,75,0,0,0,75
22/12/2022,Adult,Breast Surgery,93,49,19,32,193
22/12/2022,Adult,Cardio-Thoracic Surgery,288,56,17,27,388
22/12/2022,Adult,Cardiology,"2,472",430,83,100,"3,085"
22/12/2022,Adult,Clinical Immunology,133,85,0,0,218
22/12/2022,Adult,Dental Surgery,45,4,4,2,55
22/12/2022,Adult,Dermatology,817,128,37,34,"1,016"
22/12/2022,Adult,Endocrinology,17,8,4,4,33
22/12/2022,Adult,Gastro-Enterology,324,75,30,101,530
22/12/2022,Adult,Gastro-Intestinal Surgery,318,83,47,149,597
22/12/2022,Adult,General Medicine,192,25,10,4,231
22/12/2022,Adult,General Surgery,"7,943","2,144",944,"1,386","12,417"
22/12/2022,Adult,Gynaecology,"3,931","1,078",376,382,"5,767"
22/12/2022,Adult,Haematology,21,0,0,2,23
22/12/2022,Adult,Hepato-Biliary Surgery,20,14,6,4,44
22/12/2022,Adult,Maxillo-Facial,949,296,37,187,"1,469"
22/12/2022,Adult,Nephrology,34,4,0,2,40
22/12/2022,Adult,Neurology,235,31,6,46,318
22/12/2022,Adult,Neurosurgery,399,186,13,19,617
22/12/2022,Adult,Oncology,64,0,0,0,64
22/12/2022,Adult,Ophthalmology,"6,476","1,646",434,552,"9,108"
22/12/2022,Adult,Oral Surgery,165,185,59,145,554
22/12/2022,Adult,Orthopaedics,"6,617","1,805",576,"1,081","10,079"
22/12/2022,Adult,Otolaryngology (ENT),"2,763","1,075",322,415,"4,575"
22/12/2022,Adult,Pain Relief,"2,864","1,196",354,482,"4,896"
22/12/2022,Adult,Plastic Surgery,"2,967",982,426,887,"5,262"
22/12/2022,Adult,Respiratory Medicine,490,133,17,8,648
22/12/2022,Adult,Rheumatology,396,92,32,0,520
22/12/2022,Adult,Small Volume Specialties,14,6,6,6,31
22/12/2022,Adult,Urology,"5,797","1,221",400,734,"8,152"
22/12/2022,Adult,Vascular Surgery,"1,151",275,62,118,"1,606"
22/12/2022,Child,Cardio-Thoracic Surgery,74,9,0,0,83
22/12/2022,Child,Clinical Immunology,200,139,60,5,404
22/12/2022,Child,Dental Surgery,143,69,25,62,299
22/12/2022,Child,General Surgery,187,49,25,17,278
22/12/2022,Child,Immunology,17,42,20,14,93
22/12/2022,Child,Maxillo-Facial,100,32,14,12,158
22/12/2022,Child,Ophthalmology,447,189,69,43,748
22/12/2022,Child,Oral Surgery,39,27,2,2,70
22/12/2022,Child,Orthopaedics,258,109,22,28,417
22/12/2022,Child,Otolaryngology (ENT),713,127,16,16,872
22/12/2022,Child,Paed Cardiology,168,42,10,8,228
22/12/2022,Child,Paed Endocrinology,23,4,0,0,27
22/12/2022,Child,Paed Metabolic Medicine,19,4,4,2,29
22/12/2022,Child,Paed Orthopaedic,424,185,128,171,908
22/12/2022,Child,Paediatric Dermatology,19,4,0,0,23
22/12/2022,Child,Paediatric ENT,501,119,29,46,695
22/12/2022,Child,Paediatric Neurology,17,4,0,0,21
22/12/2022,Child,Paediatric Neurosurgery,25,6,2,2,35
22/12/2022,Child,Paediatric Radiology,14,10,16,11,51
22/12/2022,Child,Paediatric Respiratory Medicine,544,257,231,352,"1,384"
22/12/2022,Child,Paediatric Surgery,489,127,37,37,690
22/12/2022,Child,Paediatric Urology,219,57,53,94,423
22/12/2022,Child,Paediatrics,101,34,7,14,156
22/12/2022,Child,Plastic Surgery,251,107,58,59,475
22/12/2022,Child,Rheumatology,34,4,4,2,44
22/12/2022,Child,Small Volume Specialties,43,14,2,0,59
22/12/2022,Child,Urology,205,47,15,19,286
