ArchiveDate,Adult_Child,Speciality,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
30/01/2025,Child,Paed Endocrinology,19,14,7,2,42
30/01/2025,Child,Paed Gastro-Enterol,8,10,4,0,22
30/01/2025,Child,Paed Orthopaedic,296,142,90,141,669
30/01/2025,Child,Paediatric Dermatology,28,16,2,2,48
30/01/2025,Child,Paediatric ENT,451,146,81,40,718
30/01/2025,Child,Paediatric Neurosurgery,18,4,0,0,23
30/01/2025,Child,Paediatric Radiology,11,2,2,8,24
30/01/2025,Child,Paediatric Respiratory Medicine,633,294,112,130,"1,169"
30/01/2025,Child,Paediatric Surgery,364,130,104,54,653
30/01/2025,Child,Paediatric Urology,228,109,76,86,499
30/01/2025,Child,Paediatrics,129,13,4,6,152
30/01/2025,Child,Plastic Surgery,209,132,98,55,494
30/01/2025,Child,Rheumatology,27,15,13,47,102
30/01/2025,Child,Small Volume Specialties,269,63,23,15,370
30/01/2025,Child,Urology,222,88,49,28,386
27/02/2025,Adult,Anaesthetics,235,2,2,0,240
27/02/2025,Adult,Breast Surgery,111,24,11,27,173
27/02/2025,Adult,Cardio-Thoracic Surgery,430,133,45,28,637
27/02/2025,Adult,Cardiology,"3,099",834,218,79,"4,229"
27/02/2025,Adult,Clinical Immunology,189,149,86,92,516
27/02/2025,Adult,Dermatology,951,137,57,116,"1,262"
27/02/2025,Adult,Gastro-Enterology,360,38,22,12,433
27/02/2025,Adult,Gastro-Intestinal Surgery,308,164,124,218,813
27/02/2025,Adult,General Medicine,51,0,0,0,51
27/02/2025,Adult,General Surgery,"9,559","2,599",995,"1,323","14,477"
27/02/2025,Adult,Gynaecology,"4,357","1,081",353,297,"6,089"
27/02/2025,Adult,Haematology,30,0,0,0,30
27/02/2025,Adult,Maxillo-Facial,"1,149",466,106,121,"1,841"
27/02/2025,Adult,Nephrology,20,2,2,0,24
27/02/2025,Adult,Neurology,171,64,24,12,271
27/02/2025,Adult,Neurosurgery,494,363,125,55,"1,037"
27/02/2025,Adult,Oncology,66,8,0,0,74
27/02/2025,Adult,Ophthalmology,"6,085","1,778",628,458,"8,949"
27/02/2025,Adult,Orthopaedics,"8,450","2,416",693,473,"12,032"
27/02/2025,Adult,Otolaryngology (ENT),"2,981","1,340","1,030",942,"6,293"
27/02/2025,Adult,Pain Relief,"3,988","2,020",484,400,"6,891"
27/02/2025,Adult,Plastic Surgery,"3,595","1,278",625,757,"6,255"
27/02/2025,Adult,Radiology,209,0,0,0,209
27/02/2025,Adult,Respiratory Medicine,707,119,57,157,"1,040"
27/02/2025,Adult,Rheumatology,85,18,11,22,136
27/02/2025,Adult,Small Volume Specialties,496,100,42,16,654
27/02/2025,Adult,Urology,"7,018","1,629",460,558,"9,665"
27/02/2025,Adult,Vascular Surgery,"1,354",711,238,96,"2,398"
27/02/2025,Child,Cardio-Thoracic Surgery,52,7,4,0,62
27/02/2025,Child,Clinical Immunology,99,76,64,102,341
27/02/2025,Child,Dental Surgery,101,51,35,53,240
27/02/2025,Child,General Surgery,127,42,4,0,172
27/02/2025,Child,Immunology,28,20,2,2,51
27/02/2025,Child,Maxillo-Facial,135,75,20,29,259
27/02/2025,Child,Ophthalmology,412,282,182,176,"1,053"
27/02/2025,Child,Orthopaedics,71,21,17,4,114
27/02/2025,Child,Otolaryngology (ENT),845,214,177,60,"1,297"
27/02/2025,Child,Paed Cardiology,125,39,9,0,173
27/02/2025,Child,Paed Endocrinology,22,4,2,2,29
27/02/2025,Child,Paed Orthopaedic,300,146,88,140,674
27/02/2025,Child,Paediatric Dermatology,31,14,5,2,52
27/02/2025,Child,Paediatric ENT,469,132,61,42,704
27/02/2025,Child,Paediatric Neurosurgery,20,2,2,0,23
27/02/2025,Child,Paediatric Radiology,14,2,4,8,27
27/02/2025,Child,Paediatric Respiratory Medicine,670,286,118,130,"1,204"
27/02/2025,Child,Paediatric Surgery,351,135,93,55,634
27/02/2025,Child,Paediatric Urology,235,105,75,93,508
27/02/2025,Child,Paediatrics,135,26,2,8,170
27/02/2025,Child,Plastic Surgery,227,141,103,66,536
27/02/2025,Child,Rheumatology,31,19,8,53,111
27/02/2025,Child,Small Volume Specialties,291,77,28,14,410
27/02/2025,Child,Urology,243,91,54,32,419
27/03/2025,Adult,Anaesthetics,198,5,0,0,203
27/03/2025,Adult,Breast Surgery,98,31,11,27,167
27/03/2025,Adult,Cardio-Thoracic Surgery,420,143,59,31,652
27/03/2025,Adult,Cardiology,"3,222",869,252,83,"4,425"
27/03/2025,Adult,Clinical Immunology,195,151,83,92,521
27/03/2025,Adult,Dermatology,840,133,47,116,"1,136"
27/03/2025,Adult,Gastro-Enterology,374,47,25,20,466
27/03/2025,Adult,Gastro-Intestinal Surgery,336,144,123,227,829
27/03/2025,Adult,General Medicine,70,0,0,0,70
27/03/2025,Adult,General Surgery,"9,443","2,726","1,012","1,346","14,527"
27/03/2025,Adult,Gynaecology,"4,279","1,123",374,286,"6,063"
27/03/2025,Adult,Haematology,24,0,0,0,24
27/03/2025,Adult,Hepato-Biliary Surgery,18,0,2,2,22
27/03/2025,Adult,Maxillo-Facial,"1,212",504,110,116,"1,942"
27/03/2025,Adult,Neurology,162,70,24,13,268
27/03/2025,Adult,Neurosurgery,478,363,183,77,"1,101"
27/03/2025,Adult,Oncology,70,13,0,0,83
27/03/2025,Adult,Ophthalmology,"6,086","1,861",694,474,"9,115"
27/03/2025,Adult,Orthopaedics,"8,461","2,595",752,469,"12,277"
27/03/2025,Adult,Otolaryngology (ENT),"2,948","1,362","1,059",990,"6,359"
27/03/2025,Adult,Pain Relief,"3,947","2,048",509,424,"6,928"
27/03/2025,Adult,Plastic Surgery,"3,524","1,227",622,735,"6,108"
27/03/2025,Adult,Radiology,229,1,0,1,232
27/03/2025,Adult,Respiratory Medicine,699,110,51,154,"1,014"
27/03/2025,Adult,Rheumatology,77,15,8,22,122
27/03/2025,Adult,Small Volume Specialties,514,115,46,24,698
27/03/2025,Adult,Urology,"6,981","1,723",508,593,"9,804"
27/03/2025,Adult,Vascular Surgery,"1,276",731,231,111,"2,349"
27/03/2025,Child,Cardio-Thoracic Surgery,53,6,4,0,63
27/03/2025,Child,Clinical Immunology,97,76,71,95,339
27/03/2025,Child,Dental Surgery,98,46,38,51,233
27/03/2025,Child,General Surgery,114,47,3,2,166
27/03/2025,Child,Immunology,17,22,4,2,45
27/03/2025,Child,Maxillo-Facial,126,73,23,24,246
27/03/2025,Child,Ophthalmology,426,288,227,179,"1,121"
27/03/2025,Child,Orthopaedics,60,20,13,2,95
27/03/2025,Child,Otolaryngology (ENT),858,233,169,72,"1,331"
27/03/2025,Child,Paed Cardiology,136,46,8,2,192
27/03/2025,Child,Paed Endocrinology,22,7,2,2,33
27/03/2025,Child,Paed Orthopaedic,317,142,87,149,695
27/03/2025,Child,Paediatric Dermatology,26,19,4,2,51
27/03/2025,Child,Paediatric ENT,436,136,63,50,685
27/03/2025,Child,Paediatric Neurosurgery,18,2,2,0,22
27/03/2025,Child,Paediatric Radiology,14,0,4,8,26
27/03/2025,Child,Paediatric Respiratory Medicine,740,424,147,155,"1,466"
27/03/2025,Child,Paediatric Surgery,349,133,78,54,613
27/03/2025,Child,Paediatric Urology,233,88,66,90,477
27/03/2025,Child,Paediatrics,151,25,4,9,189
27/03/2025,Child,Plastic Surgery,221,117,91,64,493
27/03/2025,Child,Rheumatology,32,20,12,53,117
27/03/2025,Child,Small Volume Specialties,298,59,30,18,405
27/03/2025,Child,Urology,247,99,53,36,435
24/04/2025,Adult,Anaesthetics,222,8,0,0,230
24/04/2025,Adult,Breast Surgery,122,38,9,26,195
24/04/2025,Adult,Cardio-Thoracic Surgery,428,153,60,35,676
24/04/2025,Adult,Cardiology,"3,021",879,284,97,"4,281"
24/04/2025,Adult,Clinical Immunology,209,152,90,77,528
24/04/2025,Adult,Dental Surgery,19,2,0,0,20
24/04/2025,Adult,Dermatology,776,166,53,124,"1,119"
24/04/2025,Adult,Gastro-Enterology,374,52,26,18,471
24/04/2025,Adult,Gastro-Intestinal Surgery,347,161,123,225,857
24/04/2025,Adult,General Medicine,106,4,0,2,111
24/04/2025,Adult,General Surgery,"9,285","2,959","1,040","1,358","14,642"
24/04/2025,Adult,Gynaecology,"4,281","1,137",353,285,"6,056"
24/04/2025,Adult,Haematology,29,0,0,0,29
24/04/2025,Adult,Hepato-Biliary Surgery,23,0,4,2,28
24/04/2025,Adult,Maxillo-Facial,"1,017",674,117,108,"1,915"
24/04/2025,Adult,Neurology,201,68,32,13,314
24/04/2025,Adult,Neurosurgery,460,383,210,89,"1,142"
24/04/2025,Adult,Oncology,63,13,0,0,76
24/04/2025,Adult,Ophthalmology,"7,317","2,171","1,018","1,394","11,900"
24/04/2025,Adult,Orthopaedics,"8,206","2,648",811,487,"12,152"
24/04/2025,Adult,Otolaryngology (ENT),"2,996","1,384","1,043","1,039","6,463"
24/04/2025,Adult,Pain Relief,"3,894","2,080",536,434,"6,944"
24/04/2025,Adult,Plastic Surgery,"3,396","1,237",645,725,"6,004"
24/04/2025,Adult,Radiology,190,2,0,2,193
24/04/2025,Adult,Respiratory Medicine,964,134,51,150,"1,299"
24/04/2025,Adult,Rheumatology,80,16,5,23,123
24/04/2025,Adult,Small Volume Specialties,474,90,33,16,613
24/04/2025,Adult,Urology,"6,947","1,900",517,600,"9,965"
24/04/2025,Adult,Vascular Surgery,"1,199",781,161,105,"2,246"
24/04/2025,Child,Cardio-Thoracic Surgery,40,4,4,0,48
24/04/2025,Child,Clinical Immunology,94,80,72,86,332
24/04/2025,Child,Dental Surgery,81,41,45,49,216
24/04/2025,Child,General Surgery,87,75,1,0,164
24/04/2025,Child,Immunology,15,23,4,2,44
24/04/2025,Child,Maxillo-Facial,95,81,23,24,224
24/04/2025,Child,Ophthalmology,418,284,216,180,"1,098"
24/04/2025,Child,Orthopaedics,86,28,14,4,132
24/04/2025,Child,Otolaryngology (ENT),920,228,149,83,"1,381"
24/04/2025,Child,Paed Cardiology,139,48,5,2,194
24/04/2025,Child,Paed Endocrinology,22,4,2,2,30
24/04/2025,Child,Paed Orthopaedic,341,127,78,157,703
24/04/2025,Child,Paediatric Dermatology,14,26,4,2,46
24/04/2025,Child,Paediatric ENT,467,163,48,52,730
24/04/2025,Child,Paediatric Neurosurgery,17,2,2,0,21
24/04/2025,Child,Paediatric Radiology,13,2,2,10,27
24/04/2025,Child,Paediatric Respiratory Medicine,713,452,179,168,"1,512"
24/04/2025,Child,Paediatric Surgery,401,138,72,66,677
24/04/2025,Child,Paediatric Urology,214,103,65,83,465
24/04/2025,Child,Paediatrics,148,27,4,9,188
24/04/2025,Child,Plastic Surgery,237,129,96,69,531
24/04/2025,Child,Rheumatology,19,18,14,55,106
24/04/2025,Child,Small Volume Specialties,266,65,38,12,381
24/04/2025,Child,Urology,230,108,62,35,435
29/05/2025,Adult,Anaesthetics,223,18,2,0,242
29/05/2025,Adult,Breast Surgery,121,49,13,24,208
29/05/2025,Adult,Cardio-Thoracic Surgery,440,156,66,31,693
29/05/2025,Adult,Cardiology,"3,009",849,301,111,"4,270"
29/05/2025,Adult,Clinical Immunology,221,124,69,56,470
29/05/2025,Adult,Dermatology,844,168,62,128,"1,203"
29/05/2025,Adult,Gastro-Enterology,334,41,22,18,416
29/05/2025,Adult,Gastro-Intestinal Surgery,347,153,122,232,853
29/05/2025,Adult,General Medicine,120,4,4,2,129
29/05/2025,Adult,General Surgery,"9,306","2,877","1,071","1,311","14,564"
29/05/2025,Adult,Gynaecology,"4,426","1,067",416,264,"6,173"
29/05/2025,Adult,Haematology,29,0,0,0,29
29/05/2025,Adult,Hepato-Biliary Surgery,23,2,0,2,26
29/05/2025,Adult,Maxillo-Facial,906,711,126,102,"1,845"
29/05/2025,Adult,Neurology,202,61,21,16,300
29/05/2025,Adult,Neurosurgery,450,319,212,104,"1,085"
29/05/2025,Adult,Oncology,44,0,0,0,44
29/05/2025,Adult,Ophthalmology,"7,178","2,078","1,144","1,109","11,508"
29/05/2025,Adult,Orthopaedics,"8,292","2,754",856,489,"12,391"
29/05/2025,Adult,Otolaryngology (ENT),"2,984","1,360",976,"1,131","6,451"
29/05/2025,Adult,Pain Relief,"3,978","2,069",612,445,"7,104"
29/05/2025,Adult,Plastic Surgery,"3,369","1,185",607,717,"5,878"
29/05/2025,Adult,Radiology,183,2,0,2,187
29/05/2025,Adult,Respiratory Medicine,739,298,29,130,"1,196"
29/05/2025,Adult,Rheumatology,99,19,4,13,135
29/05/2025,Adult,Small Volume Specialties,499,87,26,13,625
29/05/2025,Adult,Urology,"6,943","1,941",639,627,"10,150"
29/05/2025,Adult,Vascular Surgery,"1,263",798,194,104,"2,359"
29/05/2025,Child,Cardio-Thoracic Surgery,49,4,2,0,56
29/05/2025,Child,Clinical Immunology,99,75,76,62,312
29/05/2025,Child,Dental Surgery,124,40,42,44,250
29/05/2025,Child,General Surgery,110,61,4,0,174
29/05/2025,Child,Immunology,48,22,7,0,77
29/05/2025,Child,Maxillo-Facial,94,91,25,9,219
29/05/2025,Child,Ophthalmology,419,300,222,195,"1,136"
29/05/2025,Child,Orthopaedics,86,32,20,12,150
29/05/2025,Child,Otolaryngology (ENT),917,200,131,101,"1,348"
29/05/2025,Child,Paed Cardiology,129,42,10,0,181
29/05/2025,Child,Paed Endocrinology,17,4,2,2,26
29/05/2025,Child,Paed Orthopaedic,312,110,72,161,655
29/05/2025,Child,Paediatric Dermatology,12,22,8,2,45
29/05/2025,Child,Paediatric ENT,464,151,43,59,717
29/05/2025,Child,Paediatric Neurosurgery,22,4,2,0,29
29/05/2025,Child,Paediatric Radiology,17,2,4,11,35
29/05/2025,Child,Paediatric Respiratory Medicine,714,472,204,171,"1,561"
29/05/2025,Child,Paediatric Surgery,402,143,79,70,694
29/05/2025,Child,Paediatric Urology,221,118,44,91,474
29/05/2025,Child,Paediatrics,64,30,5,9,108
29/05/2025,Child,Plastic Surgery,241,102,98,66,508
29/05/2025,Child,Rheumatology,17,18,11,58,104
29/05/2025,Child,Small Volume Specialties,258,60,31,10,360
29/05/2025,Child,Urology,205,108,53,31,396
26/06/2025,Adult,Anaesthetics,249,7,2,0,258
26/06/2025,Adult,Breast Surgery,104,50,13,22,189
26/06/2025,Adult,Cardio-Thoracic Surgery,403,170,73,33,679
26/06/2025,Adult,Cardiology,"2,981",905,339,128,"4,353"
26/06/2025,Adult,Clinical Immunology,227,126,69,45,467
26/06/2025,Adult,Dermatology,864,162,69,124,"1,218"
26/06/2025,Adult,Gastro-Enterology,325,50,28,17,420
26/06/2025,Adult,Gastro-Intestinal Surgery,331,165,120,235,852
26/06/2025,Adult,General Medicine,91,4,4,2,100
26/06/2025,Adult,General Surgery,"9,147","2,969","1,109","1,345","14,569"
26/06/2025,Adult,Gynaecology,"4,318","1,065",388,255,"6,026"
26/06/2025,Adult,Haematology,34,0,0,0,34
26/06/2025,Adult,Hepato-Biliary Surgery,23,2,2,2,30
26/06/2025,Adult,Maxillo-Facial,783,692,218,104,"1,797"
26/06/2025,Adult,Neurology,208,55,22,15,300
26/06/2025,Adult,Neurosurgery,450,330,212,118,"1,110"
26/06/2025,Adult,Oncology,43,0,0,0,43
26/06/2025,Adult,Ophthalmology,"7,452","2,089","1,207","1,079","11,827"
26/06/2025,Adult,Orthopaedics,"8,366","2,684",920,510,"12,480"
26/06/2025,Adult,Otolaryngology (ENT),"2,903","1,402",935,"1,186","6,426"
26/06/2025,Adult,Pain Relief,"3,950","1,931",778,475,"7,133"
26/06/2025,Adult,Plastic Surgery,"3,424","1,181",617,731,"5,953"
26/06/2025,Adult,Radiology,228,3,0,0,231
26/06/2025,Adult,Respiratory Medicine,616,272,23,82,993
26/06/2025,Adult,Rheumatology,121,16,8,13,158
26/06/2025,Adult,Small Volume Specialties,486,76,20,10,592
26/06/2025,Adult,Urology,"6,690","1,992",624,659,"9,965"
26/06/2025,Adult,Vascular Surgery,"1,262",779,228,116,"2,385"
26/06/2025,Child,Cardio-Thoracic Surgery,41,4,2,0,47
26/06/2025,Child,Clinical Immunology,77,70,78,65,290
26/06/2025,Child,Dental Surgery,128,51,32,36,247
26/06/2025,Child,General Surgery,84,50,5,0,139
26/06/2025,Child,Immunology,37,23,4,2,66
26/06/2025,Child,Maxillo-Facial,77,86,27,17,207
26/06/2025,Child,Ophthalmology,394,298,206,205,"1,102"
26/06/2025,Child,Orthopaedics,53,15,18,4,91
26/06/2025,Child,Otolaryngology (ENT),796,213,114,110,"1,233"
26/06/2025,Child,Paed Cardiology,135,24,9,0,168
26/06/2025,Child,Paed Endocrinology,20,4,0,2,26
26/06/2025,Child,Paed Orthopaedic,343,115,83,139,680
26/06/2025,Child,Paediatric Dermatology,12,12,8,5,37
26/06/2025,Child,Paediatric ENT,428,145,38,52,663
26/06/2025,Child,Paediatric Neurosurgery,21,4,0,0,25
26/06/2025,Child,Paediatric Radiology,29,11,2,10,52
26/06/2025,Child,Paediatric Respiratory Medicine,717,561,210,136,"1,624"
26/06/2025,Child,Paediatric Surgery,380,125,61,41,607
26/06/2025,Child,Paediatric Urology,233,135,56,87,511
26/06/2025,Child,Paediatrics,81,28,4,6,119
26/06/2025,Child,Plastic Surgery,217,115,69,66,468
26/06/2025,Child,Rheumatology,7,8,5,47,67
26/06/2025,Child,Small Volume Specialties,297,81,40,21,438
26/06/2025,Child,Urology,178,108,54,27,366
31/07/2025,Adult,Anaesthetics,260,17,2,0,279
31/07/2025,Adult,Breast Surgery,111,45,18,20,194
31/07/2025,Adult,Cardio-Thoracic Surgery,436,180,55,24,695
31/07/2025,Adult,Cardiology,"2,995",782,362,70,"4,209"
31/07/2025,Adult,Clinical Immunology,562,129,81,29,801
31/07/2025,Adult,Dermatology,741,148,66,132,"1,088"
31/07/2025,Adult,Gastro-Enterology,327,53,16,19,415
31/07/2025,Adult,Gastro-Intestinal Surgery,357,156,123,246,882
31/07/2025,Adult,General Medicine,105,6,6,2,119
31/07/2025,Adult,General Surgery,"9,299","2,720","1,114","1,363","14,496"
31/07/2025,Adult,Gynaecology,"4,358",902,358,240,"5,857"
31/07/2025,Adult,Haematology,50,0,0,0,50
31/07/2025,Adult,Hepato-Biliary Surgery,23,2,2,2,29
31/07/2025,Adult,Maxillo-Facial,825,593,324,102,"1,844"
31/07/2025,Adult,Nephrology,28,0,2,0,30
31/07/2025,Adult,Neurology,178,56,32,17,283
31/07/2025,Adult,Neurosurgery,492,320,262,139,"1,213"
31/07/2025,Adult,Oncology,39,0,0,0,39
31/07/2025,Adult,Ophthalmology,"7,614","1,924","1,254","1,117","11,908"
31/07/2025,Adult,Orthopaedics,"8,749","2,481",940,510,"12,679"
31/07/2025,Adult,Otolaryngology (ENT),"2,896","1,369",823,"1,200","6,288"
31/07/2025,Adult,Pain Relief,"3,998","1,815",836,494,"7,144"
31/07/2025,Adult,Plastic Surgery,"3,688","1,165",626,747,"6,226"
31/07/2025,Adult,Radiology,296,1,0,0,297
31/07/2025,Adult,Respiratory Medicine,718,236,27,69,"1,050"
31/07/2025,Adult,Rheumatology,74,2,0,0,76
31/07/2025,Adult,Small Volume Specialties,483,66,11,11,571
31/07/2025,Adult,Urology,"6,871","1,702",561,642,"9,775"
31/07/2025,Adult,Vascular Surgery,"1,307",701,269,124,"2,401"
31/07/2025,Child,Cardio-Thoracic Surgery,43,0,2,0,45
31/07/2025,Child,Clinical Immunology,108,66,66,69,309
31/07/2025,Child,Dental Surgery,140,48,23,38,249
31/07/2025,Child,General Surgery,89,38,5,0,131
31/07/2025,Child,Immunology,39,16,7,2,64
31/07/2025,Child,Maxillo-Facial,88,78,43,19,228
31/07/2025,Child,Ophthalmology,432,282,180,188,"1,082"
31/07/2025,Child,Orthopaedics,55,12,16,7,89
31/07/2025,Child,Otolaryngology (ENT),832,219,101,111,"1,263"
31/07/2025,Child,Paed Cardiology,146,18,12,0,176
31/07/2025,Child,Paed Endocrinology,17,4,0,2,23
31/07/2025,Child,Paed Orthopaedic,327,115,73,147,662
31/07/2025,Child,Paediatric Dermatology,16,8,10,7,41
31/07/2025,Child,Paediatric ENT,411,140,34,40,625
31/07/2025,Child,Paediatric Radiology,22,15,2,8,47
31/07/2025,Child,Paediatric Respiratory Medicine,799,524,263,124,"1,710"
31/07/2025,Child,Paediatric Surgery,341,101,55,31,528
31/07/2025,Child,Paediatric Urology,192,109,56,69,426
31/07/2025,Child,Paediatrics,82,38,8,5,133
31/07/2025,Child,Plastic Surgery,201,107,45,59,410
31/07/2025,Child,Rheumatology,9,8,4,45,66
31/07/2025,Child,Small Volume Specialties,312,79,18,20,429
31/07/2025,Child,Urology,181,114,34,16,345
28/08/2025,Adult,Anaesthetics,239,23,2,0,264
28/08/2025,Adult,Breast Surgery,111,42,18,20,191
28/08/2025,Adult,Cardio-Thoracic Surgery,439,174,44,23,681
28/08/2025,Adult,Cardiology,"2,900",792,285,68,"4,045"
28/08/2025,Adult,Clinical Immunology,559,188,64,25,836
28/08/2025,Adult,Dermatology,756,142,70,138,"1,106"
28/08/2025,Adult,Gastro-Enterology,320,58,16,20,414
28/08/2025,Adult,Gastro-Intestinal Surgery,352,157,120,259,888
28/08/2025,Adult,General Medicine,96,7,2,0,104
28/08/2025,Adult,General Surgery,"9,222","2,747","1,082","1,375","14,426"
28/08/2025,Adult,Gynaecology,"4,316",905,357,221,"5,799"
28/08/2025,Adult,Haematology,38,0,0,0,38
28/08/2025,Adult,Hepato-Biliary Surgery,19,2,3,2,25
28/08/2025,Adult,Maxillo-Facial,656,698,291,116,"1,761"
28/08/2025,Adult,Nephrology,37,0,2,0,39
28/08/2025,Adult,Neurology,185,53,22,12,273
28/08/2025,Adult,Neurosurgery,499,341,260,156,"1,256"
28/08/2025,Adult,Oncology,50,0,0,0,50
28/08/2025,Adult,Ophthalmology,"7,790","1,915","1,153","1,133","11,990"
28/08/2025,Adult,Orthopaedics,"8,347","2,616",929,524,"12,416"
28/08/2025,Adult,Otolaryngology (ENT),"2,859","1,410",799,"1,248","6,317"
28/08/2025,Adult,Pain Relief,"3,814","1,939",906,520,"7,179"
28/08/2025,Adult,Plastic Surgery,"3,679","1,256",624,762,"6,321"
28/08/2025,Adult,Radiology,214,2,2,2,220
28/08/2025,Adult,Respiratory Medicine,610,248,21,59,937
28/08/2025,Adult,Rheumatology,77,2,0,0,79
28/08/2025,Adult,Small Volume Specialties,551,80,14,9,654
28/08/2025,Adult,Urology,"6,305","1,840",519,628,"9,291"
28/08/2025,Adult,Vascular Surgery,"1,314",674,303,133,"2,425"
28/08/2025,Child,Cardio-Thoracic Surgery,42,0,2,0,44
28/08/2025,Child,Clinical Immunology,100,58,58,68,284
28/08/2025,Child,Dental Surgery,119,40,14,31,204
28/08/2025,Child,General Surgery,107,41,4,2,154
28/08/2025,Child,Immunology,47,13,8,0,68
28/08/2025,Child,Maxillo-Facial,50,68,31,4,152
28/08/2025,Child,Ophthalmology,417,275,129,170,992
28/08/2025,Child,Orthopaedics,60,19,8,8,96
28/08/2025,Child,Otolaryngology (ENT),812,261,78,125,"1,276"
28/08/2025,Child,Paed Cardiology,147,18,9,2,176
28/08/2025,Child,Paed Endocrinology,23,4,2,0,29
28/08/2025,Child,Paed Orthopaedic,326,117,71,157,671
28/08/2025,Child,Paediatric Dermatology,8,10,4,5,27
28/08/2025,Child,Paediatric ENT,326,100,32,32,490
28/08/2025,Child,Paediatric Radiology,23,16,2,11,52
28/08/2025,Child,Paediatric Respiratory Medicine,754,515,216,103,"1,588"
28/08/2025,Child,Paediatric Surgery,276,75,51,21,424
28/08/2025,Child,Paediatric Urology,183,107,50,65,405
28/08/2025,Child,Paediatrics,80,39,4,2,125
28/08/2025,Child,Plastic Surgery,199,86,43,53,381
28/08/2025,Child,Rheumatology,13,5,4,20,42
28/08/2025,Child,Small Volume Specialties,302,95,25,32,454
28/08/2025,Child,Urology,163,111,25,11,309
25/09/2025,Adult,Anaesthetics,204,28,2,0,235
25/09/2025,Adult,Breast Surgery,99,38,19,18,175
25/09/2025,Adult,Cardio-Thoracic Surgery,434,159,57,23,673
25/09/2025,Adult,Cardiology,"2,962",857,246,54,"4,120"
25/09/2025,Adult,Clinical Immunology,597,250,69,26,942
25/09/2025,Adult,Dermatology,776,149,80,141,"1,146"
25/09/2025,Adult,Gastro-Enterology,332,67,14,23,437
25/09/2025,Adult,Gastro-Intestinal Surgery,358,173,111,274,917
25/09/2025,Adult,General Medicine,94,9,2,0,104
25/09/2025,Adult,General Surgery,"9,287","2,974","1,040","1,382","14,683"
25/09/2025,Adult,Gynaecology,"4,675",988,411,267,"6,341"
25/09/2025,Adult,Haematology,32,0,0,0,32
25/09/2025,Adult,Hepato-Biliary Surgery,18,2,2,2,24
25/09/2025,Adult,Maxillo-Facial,632,727,303,113,"1,776"
25/09/2025,Adult,Nephrology,31,0,2,0,33
25/09/2025,Adult,Neurology,190,54,24,14,282
25/09/2025,Adult,Neurosurgery,494,354,255,189,"1,292"
25/09/2025,Adult,Oncology,74,0,0,0,74
25/09/2025,Adult,Ophthalmology,"7,872","1,865","1,158","1,097","11,993"
25/09/2025,Adult,Orthopaedics,"8,304","2,535",977,560,"12,377"
