ArchiveDate,Adult_Child,Speciality,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
23/12/2021,Adult,Cardiology,"2,413",626,270,209,"3,518"
23/12/2021,Adult,Clinical Immunology,133,0,0,18,151
23/12/2021,Adult,Dental Surgery,43,19,8,7,77
23/12/2021,Adult,Dermatology,938,126,42,70,"1,176"
23/12/2021,Adult,Endocrinology,16,4,16,14,50
23/12/2021,Adult,Gastro-Enterology,278,96,48,89,511
23/12/2021,Adult,Gastro-Intestinal Surgery,180,87,34,164,465
23/12/2021,Adult,General Medicine,218,55,41,25,339
23/12/2021,Adult,General Surgery,"7,857","2,096",947,"1,697","12,597"
23/12/2021,Adult,Gynaecology,"3,427",902,523,574,"5,426"
23/12/2021,Adult,Haematology,21,0,2,0,23
23/12/2021,Adult,Hepato-Biliary Surgery,18,9,4,34,65
23/12/2021,Adult,Maxillo-Facial,321,123,58,214,716
23/12/2021,Adult,Nephrology,38,7,0,2,47
23/12/2021,Adult,Neurology,221,32,8,89,350
23/12/2021,Adult,Neurosurgery,353,147,24,14,538
23/12/2021,Adult,Oncology,57,0,2,2,61
23/12/2021,Adult,Ophthalmology,"5,477",955,439,715,"7,586"
23/12/2021,Adult,Oral Surgery,158,116,67,94,435
23/12/2021,Adult,Orthopaedics,"5,873","1,445",901,"1,530","9,749"
23/12/2021,Adult,Otolaryngology (ENT),"2,261",438,257,542,"3,498"
23/12/2021,Adult,Pain Relief,"2,730",843,677,607,"4,857"
23/12/2021,Adult,Plastic Surgery,"2,485",714,397,793,"4,389"
23/12/2021,Adult,Radiology,28,10,12,0,50
23/12/2021,Adult,Respiratory Medicine,401,46,21,83,551
23/12/2021,Adult,Rheumatology,206,41,29,16,292
23/12/2021,Adult,Small Volume Specialties,10,4,2,2,18
23/12/2021,Adult,Urology,"4,932","1,101",681,"1,179","7,893"
23/12/2021,Adult,Vascular Surgery,817,176,102,191,"1,286"
23/12/2021,Child,Cardio-Thoracic Surgery,80,12,2,0,94
23/12/2021,Child,Clinical Immunology,189,36,5,10,240
23/12/2021,Child,Dental Surgery,125,49,40,63,277
23/12/2021,Child,General Surgery,225,32,19,15,291
23/12/2021,Child,Immunology,60,41,6,2,109
23/12/2021,Child,Maxillo-Facial,74,23,11,5,113
23/12/2021,Child,Ophthalmology,338,140,79,78,635
23/12/2021,Child,Oral Surgery,17,4,4,2,27
23/12/2021,Child,Orthopaedics,280,58,26,33,397
23/12/2021,Child,Otolaryngology (ENT),368,37,12,28,445
23/12/2021,Child,Paed Cardiology,119,28,19,29,195
23/12/2021,Child,Paed Endocrinology,11,4,8,18,42
23/12/2021,Child,Paed Gastro-Enterol,21,0,2,0,23
23/12/2021,Child,Paed Orthopaedic,524,220,151,298,"1,193"
23/12/2021,Child,Paediatric Dermatology,29,23,8,2,62
23/12/2021,Child,Paediatric ENT,262,90,85,117,554
23/12/2021,Child,Paediatric Neurology,6,8,6,10,31
23/12/2021,Child,Paediatric Neurosurgery,21,10,4,2,38
23/12/2021,Child,Paediatric Radiology,14,13,8,24,60
23/12/2021,Child,Paediatric Respiratory Medicine,491,336,164,276,"1,267"
23/12/2021,Child,Paediatric Surgery,379,92,48,40,559
23/12/2021,Child,Paediatric Urology,119,90,57,107,373
23/12/2021,Child,Paediatrics,86,17,9,20,132
23/12/2021,Child,Plastic Surgery,207,56,52,62,377
23/12/2021,Child,Rheumatology,22,4,4,25,56
23/12/2021,Child,Small Volume Specialties,47,15,13,10,84
23/12/2021,Child,Urology,157,29,35,45,266
