ArchiveDate,Adult_Child,Speciality,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
27/06/2024,Adult,Gynaecology,"22,981","5,048",955,538,"29,523"
27/06/2024,Adult,Haematology,"6,462","2,010","1,007",365,"9,844"
27/06/2024,Adult,Hepato-Biliary Surgery,106,27,3,0,136
27/06/2024,Adult,Infectious Diseases,821,238,234,362,"1,656"
27/06/2024,Adult,Maxillo-Facial,"2,065",574,296,504,"3,439"
27/06/2024,Adult,Metabolic Medicine,85,25,0,0,110
27/06/2024,Adult,Nephrology,"2,975",725,276,137,"4,112"
27/06/2024,Adult,Neurology,"11,638","5,352","2,738","2,846","22,574"
27/06/2024,Adult,Neurosurgery,"4,587","2,534","1,375","2,945","11,441"
27/06/2024,Adult,Oncology,601,11,4,0,616
27/06/2024,Adult,Ophthalmology,"16,932","7,036","4,203","5,165","33,335"
27/06/2024,Adult,Orthopaedics,"37,695","17,178","6,667","4,158","65,698"
27/06/2024,Adult,Otolaryngology (ENT),"21,431","8,524","3,360","3,209","36,524"
27/06/2024,Adult,Paediatric Dermatology,12,13,0,0,25
27/06/2024,Adult,Paediatric Neurology,4,7,10,2,22
27/06/2024,Adult,Paediatrics,65,47,24,10,146
27/06/2024,Adult,Pain Relief,"7,221","3,651","1,863","1,630","14,366"
27/06/2024,Adult,Palliative Medicine,23,0,0,0,23
27/06/2024,Adult,Pathology,65,45,26,56,192
27/06/2024,Adult,Plastic Surgery,"7,959","2,462",881,"1,911","13,213"
27/06/2024,Adult,Psychiatry,423,44,4,0,471
27/06/2024,Adult,Respiratory Medicine,"13,679","5,704","2,539","2,351","24,273"
27/06/2024,Adult,Rheumatology,"7,924","2,578",916,829,"12,247"
27/06/2024,Adult,Small Volume Specialties,563,94,31,8,697
27/06/2024,Adult,Urology,"13,799","5,852","1,780","1,673","23,104"
27/06/2024,Adult,Vascular Surgery,"8,073","2,300","1,075",632,"12,080"
27/06/2024,Child,Cardio-Thoracic Surgery,66,20,2,0,88
27/06/2024,Child,Cardiology,17,10,2,0,29
27/06/2024,Child,Clinical (Medical) Genetics,50,94,159,8,311
27/06/2024,Child,Clinical Immunology,446,201,144,73,864
27/06/2024,Child,Dental Surgery,232,82,69,35,418
27/06/2024,Child,Dermatology,"1,830",837,419,621,"3,707"
27/06/2024,Child,Developmental Paediatrics,366,256,105,238,965
27/06/2024,Child,General Surgery,877,279,75,21,"1,253"
27/06/2024,Child,Gynaecology,418,149,54,23,644
27/06/2024,Child,Haematology,46,13,2,0,61
27/06/2024,Child,Immunology,244,68,36,2,350
27/06/2024,Child,Maxillo-Facial,245,71,35,32,383
27/06/2024,Child,Ophthalmology,"1,942",827,432,413,"3,614"
27/06/2024,Child,Orthopaedics,"1,471",576,315,436,"2,797"
27/06/2024,Child,Otolaryngology (ENT),"5,820","1,916",984,366,"9,086"
27/06/2024,Child,Paed Cardiology,"2,228","1,283",949,509,"4,969"
27/06/2024,Child,Paed Endocrinology,506,141,25,8,680
27/06/2024,Child,Paed Gastro-Enterol,543,147,140,135,965
27/06/2024,Child,Paed Haematology,259,46,2,0,307
27/06/2024,Child,Paed Metabolic Medicine,44,0,0,0,44
27/06/2024,Child,Paed Nephrology,341,170,83,27,621
27/06/2024,Child,Paed Orthopaedic,"1,594","1,060",659,893,"4,206"
27/06/2024,Child,Paediatric Dermatology,"2,788","1,622","1,017",921,"6,348"
27/06/2024,Child,Paediatric ENT,"3,402","1,429","1,333","1,102","7,266"
27/06/2024,Child,Paediatric Infectious Diseases,32,4,2,2,40
27/06/2024,Child,Paediatric Neurology,794,418,153,50,"1,415"
27/06/2024,Child,Paediatric Neurosurgery,32,2,0,2,36
27/06/2024,Child,Paediatric Respiratory Medicine,907,324,265,151,"1,648"
27/06/2024,Child,Paediatric Surgery,"1,461",817,402,174,"2,853"
27/06/2024,Child,Paediatric Urology,930,409,232,41,"1,612"
27/06/2024,Child,Paediatrics,"13,856","4,667","1,576",448,"20,547"
27/06/2024,Child,Plastic Surgery,750,158,71,119,"1,098"
27/06/2024,Child,Rheumatology,290,124,109,396,919
27/06/2024,Child,Small Volume Specialties,520,125,22,11,677
27/06/2024,Child,Urology,921,494,240,189,"1,844"
25/07/2024,Adult,Anaesthetics,59,0,0,0,59
25/07/2024,Adult,Breast Surgery,"2,595",66,0,0,"2,661"
25/07/2024,Adult,Cardio-Thoracic Surgery,389,30,4,6,430
25/07/2024,Adult,Cardiology,"24,210","10,514","3,764","1,722","40,210"
25/07/2024,Adult,Chemical Pathology,54,15,2,0,71
25/07/2024,Adult,Clinical (Medical) Genetics,796,481,626,666,"2,569"
25/07/2024,Adult,Clinical Immunology,"1,717",887,470,266,"3,340"
25/07/2024,Adult,Clinical Neurophysiology,860,473,234,31,"1,598"
25/07/2024,Adult,Dermatology,"30,633","13,081","5,618","6,248","55,580"
25/07/2024,Adult,Diabetes Mellitus,"1,355",543,110,7,"2,015"
25/07/2024,Adult,Endocrinology,"8,921","3,554","2,081","4,606","19,161"
25/07/2024,Adult,Gastro-Enterology,"12,630","3,849","1,383",358,"18,221"
25/07/2024,Adult,Gastro-Intestinal Surgery,600,74,22,0,696
25/07/2024,Adult,General Medicine,"8,172","2,666",806,923,"12,568"
25/07/2024,Adult,General Surgery,"25,849","5,123","1,245",236,"32,452"
25/07/2024,Adult,Geriatric Medicine,"3,837",380,125,82,"4,423"
25/07/2024,Adult,Gynaecology,"23,849","4,598",940,483,"29,870"
25/07/2024,Adult,Haematology,"6,456","2,061",980,316,"9,813"
25/07/2024,Adult,Hepato-Biliary Surgery,90,34,5,0,129
25/07/2024,Adult,Infectious Diseases,819,236,252,380,"1,687"
25/07/2024,Adult,Maxillo-Facial,"2,271",379,220,142,"3,012"
25/07/2024,Adult,Metabolic Medicine,119,24,0,0,143
25/07/2024,Adult,Microbiology,23,0,0,0,23
25/07/2024,Adult,Nephrology,"3,039",703,301,133,"4,176"
25/07/2024,Adult,Neurology,"11,649","5,440","2,732","2,750","22,571"
25/07/2024,Adult,Neurosurgery,"4,679","2,520","1,424","2,743","11,366"
25/07/2024,Adult,Oncology,595,13,4,0,612
25/07/2024,Adult,Ophthalmology,"17,217","6,899","4,344","5,165","33,626"
25/07/2024,Adult,Orthopaedics,"38,763","16,674","6,852","4,044","66,333"
25/07/2024,Adult,Otolaryngology (ENT),"21,354","8,471","3,429","3,118","36,372"
25/07/2024,Adult,Paed Cardiology,10,7,6,0,23
25/07/2024,Adult,Paediatric Dermatology,11,10,2,0,23
25/07/2024,Adult,Paediatric Neurology,5,5,15,2,26
25/07/2024,Adult,Paediatrics,62,67,32,2,163
25/07/2024,Adult,Pain Relief,"7,423","3,500","1,936","1,691","14,550"
25/07/2024,Adult,Palliative Medicine,22,0,0,0,22
25/07/2024,Adult,Pathology,69,45,21,51,186
25/07/2024,Adult,Plastic Surgery,"7,948","2,258",990,"1,897","13,093"
25/07/2024,Adult,Psychiatry,443,49,2,0,494
25/07/2024,Adult,Respiratory Medicine,"13,710","5,715","2,580","2,303","24,308"
25/07/2024,Adult,Rheumatology,"8,394","2,468",930,791,"12,583"
25/07/2024,Adult,Small Volume Specialties,549,68,17,6,639
25/07/2024,Adult,Urology,"13,838","5,704","2,037","1,556","23,134"
25/07/2024,Adult,Vascular Surgery,"8,505","2,052","1,225",618,"12,400"
25/07/2024,Child,Cardio-Thoracic Surgery,72,14,2,0,88
25/07/2024,Child,Cardiology,4,20,2,0,26
25/07/2024,Child,Clinical (Medical) Genetics,42,28,179,9,258
25/07/2024,Child,Clinical Immunology,420,205,131,53,809
25/07/2024,Child,Dental Surgery,249,79,72,40,440
25/07/2024,Child,Dermatology,"1,885",834,438,632,"3,789"
25/07/2024,Child,Developmental Paediatrics,382,241,105,226,954
25/07/2024,Child,General Surgery,826,282,67,21,"1,196"
25/07/2024,Child,Gynaecology,384,139,59,19,601
25/07/2024,Child,Haematology,22,11,2,2,36
25/07/2024,Child,Immunology,233,67,34,2,336
25/07/2024,Child,Maxillo-Facial,299,26,14,3,341
25/07/2024,Child,Ophthalmology,"1,934",845,427,428,"3,634"
25/07/2024,Child,Orthopaedics,"1,404",517,311,416,"2,647"
25/07/2024,Child,Otolaryngology (ENT),"5,788","2,031","1,007",366,"9,191"
25/07/2024,Child,Paed Cardiology,"2,213","1,313","1,019",393,"4,937"
25/07/2024,Child,Paed Endocrinology,538,146,19,5,708
25/07/2024,Child,Paed Gastro-Enterol,469,132,134,142,877
25/07/2024,Child,Paed Haematology,257,48,2,0,307
25/07/2024,Child,Paed Metabolic Medicine,56,0,0,0,56
25/07/2024,Child,Paed Nephrology,293,168,96,33,590
25/07/2024,Child,Paed Orthopaedic,"1,544",999,634,909,"4,086"
25/07/2024,Child,Paediatric Dermatology,"2,817","1,630","1,044",908,"6,399"
25/07/2024,Child,Paediatric ENT,"3,369","1,446","1,328","1,054","7,197"
25/07/2024,Child,Paediatric Infectious Diseases,25,7,2,2,37
25/07/2024,Child,Paediatric Neurology,759,473,162,56,"1,450"
25/07/2024,Child,Paediatric Neurosurgery,34,2,0,2,38
25/07/2024,Child,Paediatric Respiratory Medicine,901,337,245,138,"1,622"
25/07/2024,Child,Paediatric Surgery,"1,460",691,469,152,"2,772"
25/07/2024,Child,Paediatric Urology,966,426,241,52,"1,685"
25/07/2024,Child,Paediatrics,"13,785","4,505","1,612",423,"20,325"
25/07/2024,Child,Pain Relief,23,7,2,0,33
25/07/2024,Child,Plastic Surgery,767,178,80,107,"1,132"
25/07/2024,Child,Rheumatology,322,117,121,363,923
25/07/2024,Child,Small Volume Specialties,504,116,21,11,652
25/07/2024,Child,Urology,940,455,262,194,"1,850"
29/08/2024,Adult,Anaesthetics,54,0,0,0,54
29/08/2024,Adult,Breast Surgery,"2,288",16,0,0,"2,304"
29/08/2024,Adult,Cardio-Thoracic Surgery,380,38,4,6,428
29/08/2024,Adult,Cardiology,"23,566","10,730","3,586","1,731","39,613"
29/08/2024,Adult,Chemical Pathology,51,11,0,0,62
29/08/2024,Adult,Clinical (Medical) Genetics,869,504,553,687,"2,613"
29/08/2024,Adult,Clinical Immunology,"1,661",922,483,295,"3,361"
29/08/2024,Adult,Clinical Neurophysiology,806,408,194,21,"1,429"
29/08/2024,Adult,Dermatology,"31,008","13,253","5,986","5,891","56,138"
29/08/2024,Adult,Diabetes Mellitus,"1,319",590,134,8,"2,052"
29/08/2024,Adult,Endocrinology,"9,012","3,692","2,016","4,693","19,413"
29/08/2024,Adult,Gastro-Enterology,"12,785","3,792","1,317",317,"18,211"
29/08/2024,Adult,Gastro-Intestinal Surgery,611,83,23,1,718
29/08/2024,Adult,General Medicine,"8,196","2,665",756,969,"12,586"
29/08/2024,Adult,General Surgery,"25,474","5,241","1,270",202,"32,187"
29/08/2024,Adult,Geriatric Medicine,"3,778",370,114,74,"4,336"
29/08/2024,Adult,Gynaecology,"23,949","4,821",951,506,"30,227"
29/08/2024,Adult,Haematology,"6,389","2,182","1,015",342,"9,929"
29/08/2024,Adult,Hepato-Biliary Surgery,92,37,4,0,133
29/08/2024,Adult,Infectious Diseases,880,214,258,334,"1,686"
29/08/2024,Adult,Maxillo-Facial,"2,192",373,203,141,"2,910"
29/08/2024,Adult,Metabolic Medicine,98,22,0,0,120
29/08/2024,Adult,Microbiology,26,0,0,0,26
29/08/2024,Adult,Nephrology,"3,009",749,310,168,"4,237"
29/08/2024,Adult,Neurology,"11,447","5,712","2,883","2,789","22,831"
29/08/2024,Adult,Neurosurgery,"4,577","2,681","1,437","2,832","11,527"
29/08/2024,Adult,Oncology,652,17,4,0,672
29/08/2024,Adult,Ophthalmology,"17,287","7,214","4,529","5,354","34,384"
29/08/2024,Adult,Orthopaedics,"38,219","16,396","6,795","3,724","65,134"
29/08/2024,Adult,Otolaryngology (ENT),"21,143","8,957","3,330","3,058","36,488"
29/08/2024,Adult,Paed Cardiology,13,11,2,0,26
29/08/2024,Adult,Paediatric Dermatology,3,15,2,0,20
29/08/2024,Adult,Paediatric Neurology,6,4,16,7,32
29/08/2024,Adult,Paediatrics,70,60,29,4,163
29/08/2024,Adult,Pain Relief,"7,234","3,848","1,901","1,614","14,596"
29/08/2024,Adult,Pathology,62,45,21,53,181
29/08/2024,Adult,Plastic Surgery,"8,411","2,342","1,020","1,918","13,692"
29/08/2024,Adult,Psychiatry,409,73,4,0,486
29/08/2024,Adult,Radiotherapy,29,0,0,0,29
29/08/2024,Adult,Respiratory Medicine,"13,485","6,169","2,592","2,423","24,669"
29/08/2024,Adult,Rheumatology,"8,879","3,159",825,793,"13,656"
29/08/2024,Adult,Small Volume Specialties,561,67,11,8,647
29/08/2024,Adult,Urology,"13,826","5,906","2,065","1,489","23,286"
29/08/2024,Adult,Vascular Surgery,"8,590","2,131","1,250",623,"12,594"
29/08/2024,Child,Cardio-Thoracic Surgery,83,8,0,0,91
29/08/2024,Child,Cardiology,10,15,4,0,29
29/08/2024,Child,Clinical (Medical) Genetics,42,10,98,9,159
29/08/2024,Child,Clinical Immunology,431,232,121,50,834
29/08/2024,Child,Dental Surgery,243,79,77,46,445
29/08/2024,Child,Dermatology,"1,881",926,468,647,"3,920"
29/08/2024,Child,Developmental Paediatrics,392,261,105,212,970
29/08/2024,Child,General Surgery,827,302,62,19,"1,210"
29/08/2024,Child,Gynaecology,371,148,60,22,602
29/08/2024,Child,Immunology,216,83,36,6,341
29/08/2024,Child,Maxillo-Facial,295,31,14,4,343
29/08/2024,Child,Ophthalmology,"1,886",860,431,451,"3,628"
29/08/2024,Child,Orthopaedics,"1,341",486,280,392,"2,498"
29/08/2024,Child,Otolaryngology (ENT),"5,417","2,437",925,433,"9,210"
29/08/2024,Child,Paed Cardiology,"2,160","1,324",957,274,"4,715"
29/08/2024,Child,Paed Endocrinology,556,181,22,11,770
29/08/2024,Child,Paed Gastro-Enterol,517,133,123,161,934
29/08/2024,Child,Paed Haematology,236,53,4,0,293
29/08/2024,Child,Paed Metabolic Medicine,51,2,0,0,53
29/08/2024,Child,Paed Nephrology,279,170,103,53,605
29/08/2024,Child,Paed Orthopaedic,"1,651",939,636,890,"4,116"
29/08/2024,Child,Paediatric Dermatology,"2,810","1,695","1,047",971,"6,523"
29/08/2024,Child,Paediatric ENT,"3,107","1,636","1,254",978,"6,975"
29/08/2024,Child,Paediatric Infectious Diseases,35,7,2,2,47
29/08/2024,Child,Paediatric Neurology,724,503,198,67,"1,492"
29/08/2024,Child,Paediatric Neurosurgery,41,4,0,0,45
29/08/2024,Child,Paediatric Respiratory Medicine,918,378,241,132,"1,669"
29/08/2024,Child,Paediatric Surgery,"1,463",643,444,152,"2,702"
29/08/2024,Child,Paediatric Urology,966,534,199,61,"1,760"
29/08/2024,Child,Paediatrics,"13,335","4,567","1,579",489,"19,970"
29/08/2024,Child,Pain Relief,21,8,0,0,29
29/08/2024,Child,Plastic Surgery,766,196,74,110,"1,146"
29/08/2024,Child,Rheumatology,318,137,111,359,925
29/08/2024,Child,Small Volume Specialties,526,118,37,12,694
29/08/2024,Child,Urology,900,503,268,189,"1,860"
26/09/2024,Adult,Anaesthetics,49,0,0,0,49
26/09/2024,Adult,Breast Surgery,"2,100",11,4,2,"2,116"
26/09/2024,Adult,Cardio-Thoracic Surgery,378,43,4,7,431
26/09/2024,Adult,Cardiology,"23,930","10,558","3,461","1,801","39,750"
26/09/2024,Adult,Chemical Pathology,42,19,0,0,61
26/09/2024,Adult,Clinical (Medical) Genetics,883,532,477,728,"2,620"
26/09/2024,Adult,Clinical Immunology,"1,631",973,531,320,"3,455"
26/09/2024,Adult,Clinical Neurophysiology,852,386,165,23,"1,426"
26/09/2024,Adult,Dermatology,"31,405","12,960","5,811","5,577","55,753"
26/09/2024,Adult,Diabetes Mellitus,"1,257",571,162,13,"2,003"
26/09/2024,Adult,Endocrinology,"9,056","3,599","2,021","4,781","19,457"
26/09/2024,Adult,Gastro-Enterology,"12,483","3,965","1,251",296,"17,995"
26/09/2024,Adult,Gastro-Intestinal Surgery,527,96,12,0,635
26/09/2024,Adult,General Medicine,"8,103","2,698",730,965,"12,497"
26/09/2024,Adult,General Surgery,"24,876","4,983","1,348",139,"31,347"
26/09/2024,Adult,Geriatric Medicine,"3,779",404,99,69,"4,352"
26/09/2024,Adult,Gynaecology,"23,742","4,876",920,465,"30,004"
26/09/2024,Adult,Haematology,"6,259","2,251","1,030",334,"9,873"
26/09/2024,Adult,Hepato-Biliary Surgery,84,39,3,2,128
26/09/2024,Adult,Infectious Diseases,871,218,248,273,"1,610"
26/09/2024,Adult,Maxillo-Facial,"2,154",332,197,132,"2,814"
26/09/2024,Adult,Metabolic Medicine,98,14,2,0,114
26/09/2024,Adult,Microbiology,24,0,0,0,24
26/09/2024,Adult,Nephrology,"2,976",781,267,168,"4,192"
26/09/2024,Adult,Neurology,"11,349","5,733","2,916","2,682","22,680"
26/09/2024,Adult,Neurosurgery,"4,299","2,780","1,356","2,704","11,139"
26/09/2024,Adult,Obstetrics,67,0,0,0,67
26/09/2024,Adult,Oncology,671,19,6,0,696
26/09/2024,Adult,Ophthalmology,"17,038","7,133","4,457","5,423","34,051"
26/09/2024,Adult,Orthopaedics,"38,799","16,083","6,433","3,682","64,997"
26/09/2024,Adult,Otolaryngology (ENT),"21,120","9,017","3,299","2,923","36,358"
26/09/2024,Adult,Paed Cardiology,11,9,2,0,22
26/09/2024,Adult,Paediatric Dermatology,7,14,2,0,22
26/09/2024,Adult,Paediatric Neurology,6,2,12,10,30
26/09/2024,Adult,Paediatrics,67,62,31,2,162
26/09/2024,Adult,Pain Relief,"7,160","3,914","1,895","1,408","14,377"
26/09/2024,Adult,Pathology,69,53,17,54,193
26/09/2024,Adult,Plastic Surgery,"8,369","2,213","1,200","1,917","13,699"
26/09/2024,Adult,Psychiatry,381,70,6,0,456
26/09/2024,Adult,Radiotherapy,20,0,0,0,20
26/09/2024,Adult,Respiratory Medicine,"13,299","6,346","2,506","2,432","24,582"
26/09/2024,Adult,Rheumatology,"8,640","2,913",818,772,"13,143"
26/09/2024,Adult,Small Volume Specialties,548,84,19,12,663
26/09/2024,Adult,Urology,"13,466","5,851","1,968","1,494","22,779"
26/09/2024,Adult,Vascular Surgery,"8,749","2,024","1,203",637,"12,613"
26/09/2024,Child,Cardio-Thoracic Surgery,58,2,2,0,62
26/09/2024,Child,Cardiology,9,18,5,2,33
26/09/2024,Child,Clinical (Medical) Genetics,46,4,64,12,126
26/09/2024,Child,Clinical Immunology,409,240,133,44,826
26/09/2024,Child,Dental Surgery,236,96,62,57,451
26/09/2024,Child,Dermatology,"1,711",954,456,634,"3,755"
26/09/2024,Child,Developmental Paediatrics,348,263,117,210,938
26/09/2024,Child,General Surgery,828,281,69,9,"1,187"
26/09/2024,Child,Gynaecology,392,157,58,19,625
26/09/2024,Child,Immunology,198,76,34,14,322
26/09/2024,Child,Maxillo-Facial,258,32,14,25,328
26/09/2024,Child,Ophthalmology,"1,884",855,416,477,"3,632"
26/09/2024,Child,Orthopaedics,"1,357",489,232,368,"2,446"
26/09/2024,Child,Otolaryngology (ENT),"4,970","2,534",861,424,"8,789"
26/09/2024,Child,Paed Cardiology,"2,000","1,336",928,214,"4,479"
26/09/2024,Child,Paed Endocrinology,553,180,24,10,767
26/09/2024,Child,Paed Gastro-Enterol,544,108,121,141,914
26/09/2024,Child,Paed Haematology,250,44,0,0,294
26/09/2024,Child,Paed Metabolic Medicine,41,0,0,0,41
26/09/2024,Child,Paed Nephrology,264,185,104,57,610
26/09/2024,Child,Paed Orthopaedic,"1,659",788,692,869,"4,008"
26/09/2024,Child,Paediatric Dermatology,"2,803","1,653","1,063",863,"6,382"
26/09/2024,Child,Paediatric ENT,"2,910","1,791","1,141","1,101","6,943"
26/09/2024,Child,Paediatric Infectious Diseases,27,11,0,2,40
26/09/2024,Child,Paediatric Neurology,721,515,224,80,"1,540"
26/09/2024,Child,Paediatric Neurosurgery,48,4,0,0,52
26/09/2024,Child,Paediatric Respiratory Medicine,882,429,204,143,"1,658"
26/09/2024,Child,Paediatric Surgery,"1,489",595,459,108,"2,651"
26/09/2024,Child,Paediatric Urology,"1,018",608,220,38,"1,884"
26/09/2024,Child,Paediatrics,"12,912","4,713","1,578",507,"19,710"
26/09/2024,Child,Pain Relief,34,7,2,0,43
26/09/2024,Child,Plastic Surgery,793,184,74,116,"1,167"
26/09/2024,Child,Rheumatology,322,143,101,362,928
26/09/2024,Child,Small Volume Specialties,489,124,29,14,656
26/09/2024,Child,Urology,883,504,281,162,"1,830"
31/10/2024,Adult,Anaesthetics,73,2,0,0,75
31/10/2024,Adult,Breast Surgery,"2,190",26,2,2,"2,220"
31/10/2024,Adult,Cardio-Thoracic Surgery,380,47,6,8,441
31/10/2024,Adult,Cardiology,"23,397","10,602","3,383","1,926","39,307"
31/10/2024,Adult,Chemical Pathology,61,21,0,0,82
31/10/2024,Adult,Clinical (Medical) Genetics,851,528,476,688,"2,543"
31/10/2024,Adult,Clinical Immunology,"1,672","1,006",604,331,"3,613"
31/10/2024,Adult,Clinical Neurophysiology,830,371,139,19,"1,359"
31/10/2024,Adult,Dermatology,"30,311","12,863","5,566","5,446","54,186"
31/10/2024,Adult,Diabetes Mellitus,"1,385",566,143,15,"2,109"
31/10/2024,Adult,Endocrinology,"9,302","3,759","1,937","4,869","19,866"
31/10/2024,Adult,Gastro-Enterology,"12,542","3,940","1,183",245,"17,911"
31/10/2024,Adult,Gastro-Intestinal Surgery,440,130,0,0,570
31/10/2024,Adult,General Medicine,"7,623","2,574",646,826,"11,670"
31/10/2024,Adult,General Surgery,"24,260","4,738","1,088",136,"30,222"
31/10/2024,Adult,Geriatric Medicine,"3,621",445,88,80,"4,234"
31/10/2024,Adult,Gynaecology,"24,518","4,914",822,498,"30,751"
31/10/2024,Adult,Haematology,"6,412","2,310",979,355,"10,056"
31/10/2024,Adult,Hepato-Biliary Surgery,99,31,3,2,135
31/10/2024,Adult,Infectious Diseases,"1,076",231,153,184,"1,644"
31/10/2024,Adult,Maxillo-Facial,"2,174",229,102,59,"2,564"
31/10/2024,Adult,Metabolic Medicine,117,11,2,2,132
31/10/2024,Adult,Microbiology,20,0,0,0,20
31/10/2024,Adult,Nephrology,"2,884",793,215,166,"4,058"
31/10/2024,Adult,Neurology,"11,237","5,653","2,770","2,430","22,090"
31/10/2024,Adult,Neurosurgery,"4,269","2,906","1,359","2,721","11,255"
31/10/2024,Adult,Oncology,680,10,4,2,696
31/10/2024,Adult,Ophthalmology,"17,646","7,047","4,362","5,382","34,437"
31/10/2024,Adult,Orthopaedics,"38,837","15,759","6,073","3,423","64,093"
31/10/2024,Adult,Otolaryngology (ENT),"21,047","8,772","3,317","2,604","35,739"
31/10/2024,Adult,Paed Cardiology,11,11,0,0,22
31/10/2024,Adult,Paediatric Neurology,4,4,13,14,35
31/10/2024,Adult,Paediatrics,43,59,33,8,141
31/10/2024,Adult,Pain Relief,"7,044","4,116","1,830","1,561","14,551"
31/10/2024,Adult,Pathology,62,45,25,56,188
31/10/2024,Adult,Plastic Surgery,"8,079","2,073","1,181","2,304","13,637"
31/10/2024,Adult,Psychiatry,445,79,7,0,531
31/10/2024,Adult,Radiotherapy,24,0,0,0,24
31/10/2024,Adult,Respiratory Medicine,"13,019","6,515","2,410","2,341","24,285"
31/10/2024,Adult,Rheumatology,"8,247","2,595",810,668,"12,320"
31/10/2024,Adult,Small Volume Specialties,452,101,26,5,583
31/10/2024,Adult,Urology,"13,972","5,726","1,934","1,368","23,000"
31/10/2024,Adult,Vascular Surgery,"8,756","2,096","1,187",734,"12,773"
31/10/2024,Child,Cardio-Thoracic Surgery,51,4,2,0,57
31/10/2024,Child,Cardiology,11,18,5,0,34
31/10/2024,Child,Clinical (Medical) Genetics,55,7,31,13,106
31/10/2024,Child,Clinical Immunology,378,186,105,45,714
31/10/2024,Child,Dental Surgery,219,112,63,58,452
31/10/2024,Child,Dermatology,"1,740",986,447,636,"3,809"
31/10/2024,Child,Developmental Paediatrics,371,254,120,184,929
31/10/2024,Child,General Surgery,803,260,59,4,"1,126"
31/10/2024,Child,Gynaecology,435,166,58,2,661
31/10/2024,Child,Immunology,257,69,30,21,377
31/10/2024,Child,Maxillo-Facial,252,33,13,2,300
31/10/2024,Child,Ophthalmology,"1,924",780,405,487,"3,596"
31/10/2024,Child,Orthopaedics,"1,385",426,201,377,"2,388"
31/10/2024,Child,Otolaryngology (ENT),"4,834","2,661",810,505,"8,810"
31/10/2024,Child,Paed Cardiology,"1,966","1,310",750,162,"4,188"
31/10/2024,Child,Paed Endocrinology,537,173,33,9,752
31/10/2024,Child,Paed Gastro-Enterol,515,125,89,149,878
31/10/2024,Child,Paed Haematology,231,43,0,0,274
31/10/2024,Child,Paed Metabolic Medicine,32,0,0,0,32
31/10/2024,Child,Paed Nephrology,252,167,102,59,580
31/10/2024,Child,Paed Orthopaedic,"1,578",707,625,838,"3,748"
31/10/2024,Child,Paediatric Dermatology,"2,714","1,686","1,006",800,"6,206"
31/10/2024,Child,Paediatric ENT,"2,745","1,942",962,"1,087","6,736"
31/10/2024,Child,Paediatric Infectious Diseases,46,12,0,2,60
31/10/2024,Child,Paediatric Neurology,755,521,253,99,"1,628"
31/10/2024,Child,Paediatric Neurosurgery,68,2,0,0,70
31/10/2024,Child,Paediatric Respiratory Medicine,847,461,175,152,"1,635"
31/10/2024,Child,Paediatric Surgery,"1,423",570,351,97,"2,441"
31/10/2024,Child,Paediatric Urology,"1,052",644,221,22,"1,939"
31/10/2024,Child,Paediatrics,"12,371","4,693","1,546",579,"19,189"
31/10/2024,Child,Pain Relief,27,10,2,0,39
31/10/2024,Child,Plastic Surgery,816,188,77,109,"1,190"
31/10/2024,Child,Rheumatology,330,140,100,362,932
31/10/2024,Child,Small Volume Specialties,459,124,43,18,644
31/10/2024,Child,Urology,902,501,290,162,"1,855"
28/11/2024,Adult,Anaesthetics,60,2,0,0,62
28/11/2024,Adult,Breast Surgery,"2,183",27,0,2,"2,212"
28/11/2024,Adult,Cardio-Thoracic Surgery,363,34,10,7,414
28/11/2024,Adult,Cardiology,"22,871","10,011","2,628","1,786","37,296"
28/11/2024,Adult,Chemical Pathology,61,21,2,0,84
28/11/2024,Adult,Clinical (Medical) Genetics,887,525,456,703,"2,571"
28/11/2024,Adult,Clinical Immunology,"1,681","1,034",565,318,"3,597"
28/11/2024,Adult,Clinical Neurophysiology,842,348,150,19,"1,360"
28/11/2024,Adult,Dermatology,"29,363","12,256","5,578","5,187","52,384"
28/11/2024,Adult,Diabetes Mellitus,"1,343",529,142,13,"2,027"
28/11/2024,Adult,Endocrinology,"9,286","3,609","1,812","4,976","19,683"
28/11/2024,Adult,Gastro-Enterology,"12,599","3,762","1,149",250,"17,761"
28/11/2024,Adult,Gastro-Intestinal Surgery,358,147,4,0,509
28/11/2024,Adult,General Medicine,"7,248","2,392",562,758,"10,960"
28/11/2024,Adult,General Surgery,"24,700","4,495",983,110,"30,287"
28/11/2024,Adult,Geriatric Medicine,"3,487",406,48,40,"3,981"
28/11/2024,Adult,Gynaecology,"23,951","4,510",777,372,"29,611"
28/11/2024,Adult,Haematology,"6,232","2,235",901,321,"9,690"
28/11/2024,Adult,Hepato-Biliary Surgery,91,32,2,2,127
28/11/2024,Adult,Infectious Diseases,973,235,113,188,"1,509"
28/11/2024,Adult,Maxillo-Facial,"2,120",240,95,80,"2,535"
28/11/2024,Adult,Metabolic Medicine,87,28,2,0,117
28/11/2024,Adult,Microbiology,20,0,0,0,20
28/11/2024,Adult,Nephrology,"2,812",754,191,165,"3,922"
28/11/2024,Adult,Neurology,"11,104","5,416","2,712","2,315","21,547"
28/11/2024,Adult,Neurosurgery,"4,290","2,642","1,260","2,565","10,757"
28/11/2024,Adult,Oncology,621,10,0,0,631
