ArchiveDate,Adult_Child,Speciality,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
26/06/2025,Adult,Haematology,"7,015","2,735","1,018",425,"11,193"
26/06/2025,Adult,Hepato-Biliary Surgery,115,43,20,0,178
26/06/2025,Adult,Infectious Diseases,995,196,38,123,"1,352"
26/06/2025,Adult,Maxillo-Facial,"2,271",452,109,19,"2,851"
26/06/2025,Adult,Metabolic Medicine,92,48,5,0,145
26/06/2025,Adult,Nephrology,"2,744",797,199,131,"3,872"
26/06/2025,Adult,Neurology,"11,333","5,222","2,960","2,444","21,959"
26/06/2025,Adult,Neurosurgery,"4,931","3,064","2,045","1,084","11,124"
26/06/2025,Adult,Obstetrics,46,0,0,0,46
26/06/2025,Adult,Oncology,659,27,0,0,686
26/06/2025,Adult,Ophthalmology,"19,666","8,714","4,601","4,517","37,498"
26/06/2025,Adult,Orthopaedics,"39,191","17,404","6,030","2,944","65,569"
26/06/2025,Adult,Otolaryngology (ENT),"21,318","9,067","2,786","2,362","35,533"
26/06/2025,Adult,Paed Cardiology,2,4,12,10,29
26/06/2025,Adult,Paediatric Neurology,6,7,2,7,21
26/06/2025,Adult,Paediatrics,47,48,46,18,159
26/06/2025,Adult,Pain Relief,"7,054","4,391","1,993","1,160","14,598"
26/06/2025,Adult,Pathology,43,40,41,55,179
26/06/2025,Adult,Plastic Surgery,"8,959","2,436",935,"2,113","14,444"
26/06/2025,Adult,Psychiatry,429,84,42,4,558
26/06/2025,Adult,Radiology,19,7,0,0,26
26/06/2025,Adult,Radiotherapy,55,0,0,0,55
26/06/2025,Adult,Respiratory Medicine,"13,715","6,344","3,231","2,128","25,418"
26/06/2025,Adult,Rheumatology,"8,651","2,803","1,188",512,"13,155"
26/06/2025,Adult,Small Volume Specialties,360,65,20,2,447
26/06/2025,Adult,Urology,"14,304","5,880","1,636","1,412","23,232"
26/06/2025,Adult,Vascular Surgery,"8,455","2,756","1,110",681,"13,002"
26/06/2025,Child,Cardio-Thoracic Surgery,21,2,0,0,22
26/06/2025,Child,Clinical (Medical) Genetics,43,4,21,0,67
26/06/2025,Child,Clinical Immunology,427,205,138,68,838
26/06/2025,Child,Dental Surgery,144,86,89,82,401
26/06/2025,Child,Dermatology,"1,822",902,560,713,"3,997"
26/06/2025,Child,Developmental Paediatrics,397,149,39,73,657
26/06/2025,Child,General Surgery,734,240,58,4,"1,036"
26/06/2025,Child,Gynaecology,397,114,82,14,608
26/06/2025,Child,Haematology,20,0,3,0,23
26/06/2025,Child,Immunology,205,89,32,28,354
26/06/2025,Child,Maxillo-Facial,234,82,11,0,326
26/06/2025,Child,Ophthalmology,"2,021",607,291,449,"3,367"
26/06/2025,Child,Orthopaedics,"1,302",545,171,389,"2,407"
26/06/2025,Child,Otolaryngology (ENT),"4,722","2,152","1,063",500,"8,437"
26/06/2025,Child,Paed Cardiology,"2,172",771,113,98,"3,154"
26/06/2025,Child,Paed Endocrinology,493,202,64,6,765
26/06/2025,Child,Paed Gastro-Enterol,587,189,82,127,985
26/06/2025,Child,Paed Haematology,252,64,0,0,316
26/06/2025,Child,Paed Metabolic Medicine,19,2,2,0,22
26/06/2025,Child,Paed Nephrology,255,136,66,92,549
26/06/2025,Child,Paed Orthopaedic,"1,760",701,406,646,"3,513"
26/06/2025,Child,Paediatric Dermatology,"2,802","1,723","1,211","1,051","6,786"
26/06/2025,Child,Paediatric ENT,"2,620","1,406",940,692,"5,658"
26/06/2025,Child,Paediatric Infectious Diseases,19,0,4,2,24
26/06/2025,Child,Paediatric Neurology,789,392,353,197,"1,731"
26/06/2025,Child,Paediatric Neurosurgery,58,0,0,0,58
26/06/2025,Child,Paediatric Respiratory Medicine,870,427,195,83,"1,575"
26/06/2025,Child,Paediatric Surgery,"1,252",272,37,2,"1,563"
26/06/2025,Child,Paediatric Urology,981,632,207,12,"1,832"
26/06/2025,Child,Paediatrics,"12,474","3,769","1,397",440,"18,080"
26/06/2025,Child,Pain Relief,52,11,2,0,65
26/06/2025,Child,Plastic Surgery,817,282,99,111,"1,309"
26/06/2025,Child,Rheumatology,284,126,71,149,630
26/06/2025,Child,Small Volume Specialties,532,126,25,12,696
26/06/2025,Child,Urology,"1,013",605,312,113,"2,043"
31/07/2025,Adult,Anaesthetics,42,7,2,0,51
31/07/2025,Adult,Breast Surgery,"3,379",6,0,0,"3,385"
31/07/2025,Adult,Cardio-Thoracic Surgery,317,47,19,16,399
31/07/2025,Adult,Cardiology,"25,028","10,357","3,355","1,677","40,418"
31/07/2025,Adult,Chemical Pathology,54,40,9,0,103
31/07/2025,Adult,Clinical (Medical) Genetics,957,706,442,813,"2,918"
31/07/2025,Adult,Clinical Immunology,"1,793","1,077",744,288,"3,902"
31/07/2025,Adult,Dermatology,"31,125","13,017","8,063","6,252","58,457"
31/07/2025,Adult,Diabetes Mellitus,"1,494",252,101,14,"1,862"
31/07/2025,Adult,Endocrinology,"9,984","3,634","2,408","5,752","21,777"
31/07/2025,Adult,Gastro-Enterology,"14,046","4,333","1,267",398,"20,044"
31/07/2025,Adult,Gastro-Intestinal Surgery,682,78,50,0,810
31/07/2025,Adult,General Medicine,"7,514","2,724",950,903,"12,091"
31/07/2025,Adult,General Surgery,"27,863","3,977","1,041",208,"33,090"
31/07/2025,Adult,Geriatric Medicine,"3,759",521,140,19,"4,440"
31/07/2025,Adult,Gynaecology,"26,317","5,588",904,39,"32,848"
31/07/2025,Adult,Haematology,"7,333","2,681","1,056",496,"11,566"
31/07/2025,Adult,Hepato-Biliary Surgery,109,49,20,2,180
31/07/2025,Adult,Infectious Diseases,"1,001",175,30,113,"1,319"
31/07/2025,Adult,Maxillo-Facial,"2,567",477,126,10,"3,180"
31/07/2025,Adult,Metabolic Medicine,77,49,8,0,134
31/07/2025,Adult,Nephrology,"2,906",790,209,98,"4,004"
31/07/2025,Adult,Neurology,"11,709","5,093","3,099","2,351","22,252"
31/07/2025,Adult,Neurosurgery,"5,049","3,066","2,264",945,"11,324"
31/07/2025,Adult,Obstetrics,114,0,0,0,114
31/07/2025,Adult,Oncology,708,10,5,0,723
31/07/2025,Adult,Ophthalmology,"20,694","8,236","4,539","4,192","37,661"
31/07/2025,Adult,Orthopaedics,"41,200","16,872","6,863","3,035","67,970"
31/07/2025,Adult,Otolaryngology (ENT),"21,709","8,667","2,849","2,066","35,291"
31/07/2025,Adult,Paed Cardiology,0,4,15,9,28
31/07/2025,Adult,Paediatrics,55,51,38,22,166
31/07/2025,Adult,Pain Relief,"7,352","4,175","2,140","1,163","14,830"
31/07/2025,Adult,Pathology,55,40,41,60,196
31/07/2025,Adult,Plastic Surgery,"10,068","2,393",952,"2,031","15,444"
31/07/2025,Adult,Psychiatry,401,74,32,2,509
31/07/2025,Adult,Radiotherapy,47,0,0,0,47
31/07/2025,Adult,Respiratory Medicine,"14,050","6,104","3,382","2,168","25,704"
31/07/2025,Adult,Rheumatology,"8,615","2,659","1,370",539,"13,183"
31/07/2025,Adult,Small Volume Specialties,516,81,26,4,628
31/07/2025,Adult,Urology,"14,831","5,857","2,127","1,401","24,216"
31/07/2025,Adult,Vascular Surgery,"9,657","2,670","1,228",499,"14,054"
31/07/2025,Child,Cardio-Thoracic Surgery,19,2,0,0,21
31/07/2025,Child,Clinical (Medical) Genetics,33,12,12,2,59
31/07/2025,Child,Clinical Immunology,399,215,136,74,824
31/07/2025,Child,Dental Surgery,167,75,102,67,411
31/07/2025,Child,Dermatology,"1,599",745,549,729,"3,622"
31/07/2025,Child,Developmental Paediatrics,432,106,37,75,650
31/07/2025,Child,General Surgery,768,208,60,6,"1,043"
31/07/2025,Child,Gynaecology,363,110,77,16,566
31/07/2025,Child,Haematology,20,0,3,0,23
31/07/2025,Child,Immunology,199,79,34,29,341
31/07/2025,Child,Maxillo-Facial,262,78,20,0,360
31/07/2025,Child,Ophthalmology,"2,069",614,245,429,"3,356"
31/07/2025,Child,Orthopaedics,"1,331",493,184,379,"2,387"
31/07/2025,Child,Otolaryngology (ENT),"4,798","2,034","1,038",423,"8,292"
31/07/2025,Child,Paed Cardiology,"2,212",750,123,97,"3,181"
31/07/2025,Child,Paed Endocrinology,523,187,74,2,786
31/07/2025,Child,Paed Gastro-Enterol,604,181,99,124,"1,008"
31/07/2025,Child,Paed Haematology,257,42,2,0,301
31/07/2025,Child,Paed Metabolic Medicine,23,0,2,0,25
31/07/2025,Child,Paed Nephrology,266,143,63,91,563
31/07/2025,Child,Paed Orthopaedic,"1,716",692,436,614,"3,458"
31/07/2025,Child,Paediatric Dermatology,"3,096","1,762","1,313","1,116","7,287"
31/07/2025,Child,Paediatric ENT,"2,686","1,143",853,584,"5,266"
31/07/2025,Child,Paediatric Infectious Diseases,23,2,2,2,29
31/07/2025,Child,Paediatric Neurology,844,399,320,223,"1,786"
31/07/2025,Child,Paediatric Neurosurgery,65,0,0,0,65
31/07/2025,Child,Paediatric Respiratory Medicine,839,392,200,76,"1,507"
31/07/2025,Child,Paediatric Surgery,"1,458",289,95,2,"1,843"
31/07/2025,Child,Paediatric Urology,756,526,185,6,"1,473"
31/07/2025,Child,Paediatrics,"12,681","3,404","1,234",440,"17,760"
31/07/2025,Child,Pain Relief,53,12,2,0,67
31/07/2025,Child,Plastic Surgery,839,275,102,112,"1,327"
31/07/2025,Child,Rheumatology,293,132,81,147,653
31/07/2025,Child,Small Volume Specialties,550,147,24,12,732
31/07/2025,Child,Urology,"1,023",597,330,132,"2,082"
28/08/2025,Adult,Anaesthetics,33,5,2,0,40
28/08/2025,Adult,Breast Surgery,"3,613",25,0,0,"3,638"
28/08/2025,Adult,Cardio-Thoracic Surgery,347,48,22,15,431
28/08/2025,Adult,Cardiology,"24,572","11,073","3,486","1,742","40,873"
28/08/2025,Adult,Chemical Pathology,50,30,2,0,82
28/08/2025,Adult,Clinical (Medical) Genetics,977,693,501,862,"3,033"
28/08/2025,Adult,Clinical Immunology,"1,749","1,084",749,260,"3,842"
28/08/2025,Adult,Dermatology,"31,447","13,454","8,047","6,680","59,628"
28/08/2025,Adult,Diabetes Mellitus,"1,510",261,89,17,"1,877"
28/08/2025,Adult,Endocrinology,"10,064","3,892","2,491","5,925","22,372"
28/08/2025,Adult,Gastro-Enterology,"13,934","4,613","1,248",432,"20,227"
28/08/2025,Adult,Gastro-Intestinal Surgery,768,85,51,0,904
28/08/2025,Adult,General Medicine,"7,499","2,793","1,022",934,"12,248"
28/08/2025,Adult,General Surgery,"27,883","4,102",952,222,"33,159"
28/08/2025,Adult,Geriatric Medicine,"3,754",549,167,30,"4,501"
28/08/2025,Adult,Gynaecology,"27,075","6,007",948,51,"34,081"
28/08/2025,Adult,Haematology,"7,283","2,880","1,079",522,"11,764"
28/08/2025,Adult,Hepato-Biliary Surgery,104,45,24,2,175
28/08/2025,Adult,Infectious Diseases,"1,094",164,32,91,"1,381"
28/08/2025,Adult,Maxillo-Facial,"2,491",624,117,9,"3,240"
28/08/2025,Adult,Metabolic Medicine,69,53,7,0,129
28/08/2025,Adult,Nephrology,"2,915",821,223,109,"4,067"
28/08/2025,Adult,Neurology,"11,562","5,357","3,150","2,582","22,651"
28/08/2025,Adult,Neurosurgery,"4,896","3,248","2,354",649,"11,147"
28/08/2025,Adult,Obstetrics,114,0,0,0,114
28/08/2025,Adult,Oncology,788,13,6,3,810
28/08/2025,Adult,Ophthalmology,"20,276","8,478","4,752","4,064","37,571"
28/08/2025,Adult,Orthopaedics,"41,293","17,463","7,152","3,352","69,260"
28/08/2025,Adult,Otolaryngology (ENT),"21,662","8,902","2,870","2,069","35,502"
28/08/2025,Adult,Paed Cardiology,4,4,11,9,29
28/08/2025,Adult,Paediatrics,35,36,41,16,128
28/08/2025,Adult,Pain Relief,"7,452","4,266","2,066","1,306","15,089"
28/08/2025,Adult,Pathology,54,35,38,61,188
28/08/2025,Adult,Plastic Surgery,"10,157","2,553",962,"1,965","15,637"
28/08/2025,Adult,Psychiatry,444,74,35,7,559
28/08/2025,Adult,Radiotherapy,58,0,0,0,58
28/08/2025,Adult,Respiratory Medicine,"13,824","6,433","3,340","2,177","25,775"
28/08/2025,Adult,Rheumatology,"8,850","2,815","1,414",621,"13,699"
28/08/2025,Adult,Small Volume Specialties,432,96,33,6,567
28/08/2025,Adult,Urology,"14,770","6,129","2,172","1,474","24,545"
28/08/2025,Adult,Vascular Surgery,"10,087","2,842","1,355",478,"14,762"
28/08/2025,Child,Cardio-Thoracic Surgery,24,0,0,0,24
28/08/2025,Child,Clinical (Medical) Genetics,42,5,7,2,57
28/08/2025,Child,Clinical Immunology,404,220,124,84,832
28/08/2025,Child,Dental Surgery,195,71,104,64,434
28/08/2025,Child,Dermatology,"1,524",768,572,754,"3,618"
28/08/2025,Child,Developmental Paediatrics,466,102,31,51,650
28/08/2025,Child,General Surgery,710,255,63,3,"1,031"
28/08/2025,Child,Gynaecology,355,120,74,18,567
28/08/2025,Child,Immunology,222,94,35,28,379
28/08/2025,Child,Maxillo-Facial,254,90,21,0,365
28/08/2025,Child,Ophthalmology,"2,120",659,252,387,"3,418"
28/08/2025,Child,Orthopaedics,"1,315",494,195,385,"2,388"
28/08/2025,Child,Otolaryngology (ENT),"4,751","2,133",955,438,"8,277"
28/08/2025,Child,Paed Cardiology,"2,190",877,120,97,"3,284"
28/08/2025,Child,Paed Endocrinology,543,192,64,2,801
28/08/2025,Child,Paed Gastro-Enterol,526,190,102,132,950
28/08/2025,Child,Paed Haematology,312,46,4,0,362
28/08/2025,Child,Paed Nephrology,239,142,64,91,536
28/08/2025,Child,Paed Orthopaedic,"1,724",734,420,623,"3,501"
28/08/2025,Child,Paediatric Dermatology,"3,105","1,764","1,311","1,209","7,389"
28/08/2025,Child,Paediatric ENT,"2,529","1,253",806,648,"5,236"
28/08/2025,Child,Paediatric Infectious Diseases,28,0,2,2,33
28/08/2025,Child,Paediatric Neurology,849,413,290,221,"1,773"
28/08/2025,Child,Paediatric Neurosurgery,77,2,0,0,79
28/08/2025,Child,Paediatric Respiratory Medicine,763,416,195,83,"1,457"
28/08/2025,Child,Paediatric Surgery,"1,453",232,45,2,"1,732"
28/08/2025,Child,Paediatric Urology,785,555,191,2,"1,533"
28/08/2025,Child,Paediatrics,"12,537","3,485","1,129",462,"17,612"
28/08/2025,Child,Pain Relief,48,15,2,0,65
28/08/2025,Child,Plastic Surgery,875,254,104,118,"1,351"
28/08/2025,Child,Rheumatology,280,143,81,147,651
28/08/2025,Child,Small Volume Specialties,529,143,24,13,709
28/08/2025,Child,Urology,"1,020",600,341,167,"2,128"
25/09/2025,Adult,Anaesthetics,50,7,4,0,61
25/09/2025,Adult,Breast Surgery,"3,801",40,2,0,"3,843"
25/09/2025,Adult,Cardio-Thoracic Surgery,343,51,24,16,435
25/09/2025,Adult,Cardiology,"24,375","11,363","3,721","1,634","41,093"
25/09/2025,Adult,Chemical Pathology,49,24,2,0,75
25/09/2025,Adult,Clinical (Medical) Genetics,963,730,532,908,"3,133"
25/09/2025,Adult,Clinical Immunology,"1,649","1,101",713,250,"3,713"
25/09/2025,Adult,Clinical Neurophysiology,4,28,2,0,34
25/09/2025,Adult,Dermatology,"31,896","13,277","8,115","6,951","60,239"
25/09/2025,Adult,Diabetes Mellitus,"1,505",283,69,18,"1,875"
25/09/2025,Adult,Endocrinology,"9,887","4,100","2,537","5,993","22,517"
25/09/2025,Adult,Gastro-Enterology,"13,971","4,762","1,263",503,"20,500"
25/09/2025,Adult,Gastro-Intestinal Surgery,775,110,34,0,919
25/09/2025,Adult,General Medicine,"7,214","2,932","1,070",934,"12,150"
25/09/2025,Adult,General Surgery,"27,607","4,068",952,258,"32,885"
25/09/2025,Adult,Geriatric Medicine,"3,766",611,182,28,"4,588"
25/09/2025,Adult,Gynaecology,"27,128","6,262",953,58,"34,401"
25/09/2025,Adult,Haematology,"7,306","2,957","1,094",479,"11,836"
25/09/2025,Adult,Hepato-Biliary Surgery,114,40,16,0,170
25/09/2025,Adult,Infectious Diseases,"1,042",154,19,7,"1,222"
25/09/2025,Adult,Maxillo-Facial,"2,485",718,138,7,"3,348"
25/09/2025,Adult,Metabolic Medicine,80,47,2,0,129
25/09/2025,Adult,Nephrology,"2,917",779,220,100,"4,016"
25/09/2025,Adult,Neurology,"11,504","5,411","3,116","2,687","22,718"
25/09/2025,Adult,Neurosurgery,"4,817","3,393","2,367",778,"11,355"
25/09/2025,Adult,Obstetrics,103,0,0,0,103
25/09/2025,Adult,Oncology,702,9,0,2,713
25/09/2025,Adult,Ophthalmology,"20,150","8,640","4,971","3,835","37,596"
25/09/2025,Adult,Orthopaedics,"41,261","18,104","7,527","3,579","70,471"
25/09/2025,Adult,Otolaryngology (ENT),"21,652","9,226","2,897","2,040","35,816"
25/09/2025,Adult,Paed Cardiology,0,5,5,16,26
25/09/2025,Adult,Paediatrics,54,54,43,22,172
25/09/2025,Adult,Pain Relief,"7,595","4,450","2,117","1,375","15,537"
25/09/2025,Adult,Pathology,52,31,37,64,184
25/09/2025,Adult,Plastic Surgery,"10,888","2,682",983,"1,858","16,411"
25/09/2025,Adult,Psychiatry,421,62,31,9,523
25/09/2025,Adult,Radiotherapy,47,0,0,0,47
25/09/2025,Adult,Respiratory Medicine,"13,768","6,645","3,420","2,190","26,021"
25/09/2025,Adult,Rheumatology,"8,803","2,862","1,497",664,"13,827"
25/09/2025,Adult,Small Volume Specialties,504,73,31,8,617
25/09/2025,Adult,Urology,"14,630","5,894","2,112","1,537","24,173"
25/09/2025,Adult,Vascular Surgery,"10,055","3,048","1,399",467,"14,969"
25/09/2025,Child,Cardio-Thoracic Surgery,22,0,0,0,22
25/09/2025,Child,Clinical (Medical) Genetics,42,7,4,0,53
25/09/2025,Child,Clinical Immunology,353,211,123,83,770
25/09/2025,Child,Dental Surgery,177,81,96,55,409
25/09/2025,Child,Dermatology,"1,473",807,548,784,"3,611"
25/09/2025,Child,Developmental Paediatrics,432,115,18,25,590
25/09/2025,Child,General Surgery,747,262,59,2,"1,070"
25/09/2025,Child,Gynaecology,398,128,67,15,608
25/09/2025,Child,Immunology,210,92,37,29,368
25/09/2025,Child,Maxillo-Facial,233,98,23,0,354
25/09/2025,Child,Ophthalmology,"2,074",663,261,365,"3,364"
25/09/2025,Child,Orthopaedics,"1,289",500,207,344,"2,340"
25/09/2025,Child,Otolaryngology (ENT),"4,397","2,297",823,423,"7,940"
25/09/2025,Child,Paed Cardiology,"2,112","1,023",128,112,"3,375"
25/09/2025,Child,Paed Endocrinology,540,194,64,2,800
25/09/2025,Child,Paed Gastro-Enterol,487,220,98,132,937
25/09/2025,Child,Paed Haematology,299,46,4,2,351
25/09/2025,Child,Paed Metabolic Medicine,20,0,2,0,22
25/09/2025,Child,Paed Nephrology,224,144,54,94,516
25/09/2025,Child,Paed Orthopaedic,"1,765",735,388,564,"3,452"
25/09/2025,Child,Paediatric Anaesthetics,25,2,0,0,27
25/09/2025,Child,Paediatric Dermatology,"3,004","1,718","1,294","1,252","7,268"
25/09/2025,Child,Paediatric ENT,"2,374","1,302",728,673,"5,077"
25/09/2025,Child,Paediatric Infectious Diseases,35,4,4,2,45
25/09/2025,Child,Paediatric Neurology,833,427,271,211,"1,742"
25/09/2025,Child,Paediatric Neurosurgery,73,2,0,0,75
25/09/2025,Child,Paediatric Respiratory Medicine,692,417,179,70,"1,358"
25/09/2025,Child,Paediatric Surgery,"1,401",168,49,0,"1,617"
25/09/2025,Child,Paediatric Urology,844,559,199,9,"1,611"
25/09/2025,Child,Paediatrics,"12,163","3,609","1,079",549,"17,400"
25/09/2025,Child,Pain Relief,40,12,2,0,54
25/09/2025,Child,Plastic Surgery,870,243,98,117,"1,328"
25/09/2025,Child,Rheumatology,284,161,88,141,674
25/09/2025,Child,Small Volume Specialties,486,128,21,11,647
25/09/2025,Child,Urology,"1,037",592,351,186,"2,166"
25/09/2025,Child,Vascular Surgery,11,12,0,0,23
30/10/2025,Adult,Anaesthetics,46,8,6,0,61
30/10/2025,Adult,Breast Surgery,"3,203",62,2,0,"3,267"
30/10/2025,Adult,Breast Surgery,"1,091",2,0,0,"1,093"
30/10/2025,Adult,Cardio-Thoracic Surgery,366,44,25,20,455
30/10/2025,Adult,Cardiology,"22,996","10,825","3,350","1,553","38,724"
30/10/2025,Adult,Cardiology,"1,265",627,406,62,"2,360"
30/10/2025,Adult,Chemical Pathology,51,21,0,0,72
30/10/2025,Adult,Clinical (Medical) Genetics,856,649,515,858,"2,878"
30/10/2025,Adult,Clinical Immunology,514,374,294,235,"1,417"
30/10/2025,Adult,Clinical Immunology,"1,105",683,363,28,"2,179"
30/10/2025,Adult,Dermatology,"2,944","1,713",338,2,"4,997"
30/10/2025,Adult,Dermatology,"27,505","11,581","7,901","7,260","54,248"
30/10/2025,Adult,Diabetes Mellitus,"1,373",285,53,24,"1,735"
30/10/2025,Adult,Endocrinology,"8,731","3,669","2,172","5,887","20,459"
30/10/2025,Adult,Endocrinology,"1,082",760,297,206,"2,345"
30/10/2025,Adult,Gastro-Enterology,675,436,128,2,"1,241"
30/10/2025,Adult,Gastro-Enterology,"13,068","4,366","1,226",399,"19,059"
30/10/2025,Adult,Gastro-Intestinal Surgery,818,128,7,0,954
30/10/2025,Adult,General Medicine,"7,140","2,948","1,100",922,"12,109"
30/10/2025,Adult,General Surgery,"26,757","3,779",942,305,"31,783"
30/10/2025,Adult,General Surgery,761,34,0,0,795
30/10/2025,Adult,Geriatric Medicine,289,77,2,0,368
30/10/2025,Adult,Geriatric Medicine,"3,465",568,176,28,"4,236"
30/10/2025,Adult,Gynaecology,460,358,71,0,889
30/10/2025,Adult,Gynaecology,"27,023","6,134",929,63,"34,149"
30/10/2025,Adult,Haematology,"6,198","2,533",911,338,"9,979"
30/10/2025,Adult,Haematology,923,413,208,30,"1,574"
30/10/2025,Adult,Hepato-Biliary Surgery,104,49,17,0,169
30/10/2025,Adult,Infectious Diseases,854,139,29,2,"1,024"
30/10/2025,Adult,Infectious Diseases,33,2,0,0,35
30/10/2025,Adult,Maxillo-Facial,"2,463",606,202,12,"3,284"
30/10/2025,Adult,Maxillo-Facial,54,2,0,0,56
30/10/2025,Adult,Metabolic Medicine,87,46,11,0,144
30/10/2025,Adult,Nephrology,204,2,0,0,206
30/10/2025,Adult,Nephrology,"2,831",781,189,102,"3,902"
30/10/2025,Adult,Neurology,"9,739","3,928","2,120","2,376","18,163"
30/10/2025,Adult,Neurology,"2,093","1,640","1,043",603,"5,379"
30/10/2025,Adult,Neurosurgery,"2,076","1,535","1,115",362,"5,088"
30/10/2025,Adult,Neurosurgery,"2,669","1,749","1,163",433,"6,014"
30/10/2025,Adult,Obstetrics,92,0,0,0,92
30/10/2025,Adult,Oncology,42,0,0,0,42
30/10/2025,Adult,Oncology,753,11,2,2,768
30/10/2025,Adult,Ophthalmology,"19,669","9,020","4,750","3,766","37,206"
30/10/2025,Adult,Ophthalmology,533,289,165,18,"1,005"
30/10/2025,Adult,Orthopaedics,"1,732","1,138",624,2,"3,496"
30/10/2025,Adult,Orthopaedics,"39,471","17,103","7,038","3,998","67,610"
30/10/2025,Adult,Otolaryngology (ENT),"19,174","8,210","3,062","2,106","32,552"
30/10/2025,Adult,Otolaryngology (ENT),"2,028",805,116,18,"2,967"
30/10/2025,Adult,Paed Cardiology,0,4,4,19,27
30/10/2025,Adult,Paediatrics,61,51,44,28,184
30/10/2025,Adult,Pain Relief,"6,280","3,805","1,873","1,367","13,325"
30/10/2025,Adult,Pain Relief,948,780,470,2,"2,200"
30/10/2025,Adult,Pathology,60,37,35,66,198
30/10/2025,Adult,Plastic Surgery,"8,897","2,238",796,"1,813","13,743"
30/10/2025,Adult,Plastic Surgery,"1,912",876,15,2,"2,805"
30/10/2025,Adult,Psychiatry,435,72,26,18,551
30/10/2025,Adult,Psychiatry,20,2,0,0,22
30/10/2025,Adult,Radiotherapy,36,0,0,0,36
30/10/2025,Adult,Respiratory Medicine,"12,520","6,190","3,167","2,324","24,201"
30/10/2025,Adult,Respiratory Medicine,"1,119",483,150,9,"1,761"
30/10/2025,Adult,Rheumatology,417,157,2,0,576
30/10/2025,Adult,Rheumatology,"8,325","2,749","1,393",772,"13,239"
30/10/2025,Adult,Small Volume Specialties,9,0,0,0,9
30/10/2025,Adult,Small Volume Specialties,546,75,42,8,669
30/10/2025,Adult,Urology,"12,454","5,239","2,077","1,522","21,291"
30/10/2025,Adult,Urology,"2,453",989,42,21,"3,505"
30/10/2025,Adult,Vascular Surgery,"1,446",184,2,0,"1,632"
30/10/2025,Adult,Vascular Surgery,"8,495","2,961","1,248",565,"13,268"
30/10/2025,Child,Clinical (Medical) Genetics,33,2,9,2,46
30/10/2025,Child,Clinical Immunology,312,218,125,72,727
30/10/2025,Child,Dental Surgery,177,74,78,29,358
30/10/2025,Child,Dermatology,"1,473",755,485,790,"3,504"
30/10/2025,Child,Developmental Paediatrics,442,123,14,12,591
30/10/2025,Child,General Surgery,738,241,74,5,"1,058"
30/10/2025,Child,Gynaecology,435,116,55,14,620
30/10/2025,Child,Immunology,211,78,26,28,343
30/10/2025,Child,Maxillo-Facial,232,76,31,0,339
30/10/2025,Child,Neurology,21,0,0,0,21
30/10/2025,Child,Ophthalmology,"2,102",633,261,312,"3,307"
30/10/2025,Child,Orthopaedics,"1,296",478,224,303,"2,301"
30/10/2025,Child,Otolaryngology (ENT),"4,144","2,351",791,471,"7,756"
30/10/2025,Child,Paed Cardiology,"2,115","1,197",125,126,"3,563"
30/10/2025,Child,Paed Endocrinology,546,210,63,2,821
30/10/2025,Child,Paed Gastro-Enterol,422,230,95,150,897
30/10/2025,Child,Paed Haematology,313,37,6,0,356
30/10/2025,Child,Paed Metabolic Medicine,21,0,0,0,21
30/10/2025,Child,Paed Nephrology,239,128,65,92,524
30/10/2025,Child,Paed Orthopaedic,"1,772",778,329,531,"3,411"
30/10/2025,Child,Paediatric Anaesthetics,25,2,0,0,27
30/10/2025,Child,Paediatric Dermatology,"2,905","1,751","1,242","1,348","7,246"
30/10/2025,Child,Paediatric ENT,"2,219","1,324",615,659,"4,817"
30/10/2025,Child,Paediatric Infectious Diseases,38,4,2,2,46
30/10/2025,Child,Paediatric Neurology,826,446,249,188,"1,709"
30/10/2025,Child,Paediatric Neurosurgery,54,2,0,0,56
30/10/2025,Child,Paediatric Respiratory Medicine,684,435,167,44,"1,331"
30/10/2025,Child,Paediatric Surgery,"1,358",135,44,2,"1,539"
30/10/2025,Child,Paediatric Urology,878,535,195,15,"1,623"
30/10/2025,Child,Paediatrics,"12,353","3,342","1,017",574,"17,286"
30/10/2025,Child,Pain Relief,35,12,0,0,47
30/10/2025,Child,Plastic Surgery,886,213,105,94,"1,298"
30/10/2025,Child,Rheumatology,281,168,97,135,681
30/10/2025,Child,Small Volume Specialties,454,107,24,11,595
30/10/2025,Child,Small Volume Specialties,34,12,5,0,51
30/10/2025,Child,Urology,"1,022",614,388,144,"2,169"
27/11/2025,Adult,Anaesthetics,28,0,0,0,28
27/11/2025,Adult,Breast Surgery,"2,836",62,2,0,"2,900"
27/11/2025,Adult,Breast Surgery,953,5,0,0,958
27/11/2025,Adult,Cardio-Thoracic Surgery,354,47,26,22,450
27/11/2025,Adult,Cardiology,"23,412","10,632","2,908","1,498","38,449"
27/11/2025,Adult,Cardiology,"1,423",637,253,54,"2,367"
27/11/2025,Adult,Chemical Pathology,65,18,0,0,83
27/11/2025,Adult,Clinical (Medical) Genetics,850,615,512,858,"2,835"
27/11/2025,Adult,Clinical Immunology,"1,120",662,318,35,"2,135"
27/11/2025,Adult,Clinical Immunology,585,365,277,234,"1,461"
27/11/2025,Adult,Dermatology,"3,182","1,710",126,0,"5,018"
27/11/2025,Adult,Dermatology,"26,944","11,587","7,738","7,426","53,695"
27/11/2025,Adult,Diabetes Mellitus,"1,329",291,46,30,"1,695"
