ArchiveDate,Adult_Child,Speciality,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
26/05/2022,Child,Clinical Immunology,277,102,97,573,"1,049"
26/05/2022,Child,Dental Surgery,191,68,50,246,555
26/05/2022,Child,Dermatology,"1,511",825,400,819,"3,555"
26/05/2022,Child,Developmental Paediatrics,290,256,207,328,"1,081"
26/05/2022,Child,Gastro-Enterology,26,4,4,0,33
26/05/2022,Child,General Medicine,30,9,2,2,42
26/05/2022,Child,General Surgery,797,414,203,336,"1,750"
26/05/2022,Child,Gynaecology,378,185,51,13,627
26/05/2022,Child,Haematology,75,11,0,0,86
26/05/2022,Child,Immunology,164,31,20,256,471
26/05/2022,Child,Maxillo-Facial,145,60,30,98,333
26/05/2022,Child,Neurology,23,12,2,2,38
26/05/2022,Child,Neurosurgery,16,2,2,2,21
26/05/2022,Child,Ophthalmology,"2,245",853,494,"1,754","5,346"
26/05/2022,Child,Oral Surgery,110,38,13,47,208
26/05/2022,Child,Orthopaedics,"1,543",707,348,498,"3,096"
26/05/2022,Child,Otolaryngology (ENT),"3,579","1,700",934,"4,131","10,344"
26/05/2022,Child,Paed Cardiology,"1,873","1,170",716,181,"3,940"
26/05/2022,Child,Paed Endocrinology,440,254,127,87,908
26/05/2022,Child,Paed Gastro-Enterol,503,141,33,72,749
26/05/2022,Child,Paed Haematology,197,70,10,6,283
26/05/2022,Child,Paed Metabolic Medicine,56,4,0,2,61
26/05/2022,Child,Paed Nephrology,285,110,40,51,486
26/05/2022,Child,Paed Orthopaedic,"1,713","1,071",686,909,"4,379"
26/05/2022,Child,Paediatric Dermatology,"1,927","1,073",566,"2,343","5,909"
26/05/2022,Child,Paediatric ENT,"1,959",970,628,"2,185","5,742"
26/05/2022,Child,Paediatric Infectious Diseases,64,22,14,35,135
26/05/2022,Child,Paediatric Neurology,798,211,124,174,"1,307"
26/05/2022,Child,Paediatric Neurosurgery,45,2,2,2,50
26/05/2022,Child,Paediatric Respiratory Medicine,636,351,171,852,"2,010"
26/05/2022,Child,Paediatric Surgery,"2,363","1,257",790,849,"5,259"
26/05/2022,Child,Paediatric Urology,434,262,225,383,"1,304"
26/05/2022,Child,Paediatrics,"12,253","4,059",887,460,"17,659"
26/05/2022,Child,Pain Relief,27,8,2,2,38
26/05/2022,Child,Plastic Surgery,834,521,242,479,"2,076"
26/05/2022,Child,Rheumatology,288,143,156,672,"1,259"
26/05/2022,Child,Small Volume Specialities,81,23,7,14,125
26/05/2022,Child,Urology,956,627,366,924,"2,873"
30/06/2022,Adult,Anaesthetics,76,20,51,170,317
30/06/2022,Adult,Audiological Medicine,66,4,0,2,73
30/06/2022,Adult,Breast Surgery,"2,022",11,2,0,"2,035"
30/06/2022,Adult,Cardio-Thoracic Surgery,262,28,21,24,335
30/06/2022,Adult,Cardiology,"17,631","8,361","3,411","3,300","32,703"
30/06/2022,Adult,Chemical Pathology,51,52,18,2,123
30/06/2022,Adult,Clinical (Medical) Genetics,982,757,790,150,"2,679"
30/06/2022,Adult,Clinical Immunology,"1,100",373,19,11,"1,503"
30/06/2022,Adult,Clinical Neurophysiology,"1,003",497,282,478,"2,260"
30/06/2022,Adult,Dermatology,"21,253","7,956","2,932","7,360","39,501"
30/06/2022,Adult,Diabetes Mellitus,990,516,208,317,"2,031"
30/06/2022,Adult,Endocrinology,"7,698","3,862","2,042","5,466","19,068"
30/06/2022,Adult,Gastro-Enterology,"9,694","3,176","1,341","2,096","16,307"
30/06/2022,Adult,Gastro-Intestinal Surgery,466,147,58,51,722
30/06/2022,Adult,General Medicine,"10,947","4,719","2,186","3,102","20,954"
30/06/2022,Adult,General Surgery,"26,195","8,009","3,806","4,476","42,486"
30/06/2022,Adult,Geriatric Medicine,"3,088",342,96,128,"3,654"
30/06/2022,Adult,Gynaecology,"19,838","6,809","2,705","2,961","32,313"
30/06/2022,Adult,Haematology,"5,069","1,686",663,"1,344","8,762"
30/06/2022,Adult,Hepato-Biliary Surgery,81,14,14,11,120
30/06/2022,Adult,Infectious Diseases,675,75,4,2,757
30/06/2022,Adult,Maxillo-Facial,"1,308",694,442,"2,005","4,449"
30/06/2022,Adult,Metabolic Medicine,125,46,17,58,246
30/06/2022,Adult,Microbiology,43,4,0,0,47
30/06/2022,Adult,Nephrology,"2,033",570,328,641,"3,572"
30/06/2022,Adult,Neurology,"8,561","4,917","3,093","7,546","24,117"
30/06/2022,Adult,Neurosurgery,"3,534","1,692",862,"2,191","8,279"
30/06/2022,Adult,Oncology,584,19,2,0,605
30/06/2022,Adult,Ophthalmology,"15,805","7,179","4,140","11,160","38,284"
30/06/2022,Adult,Oral Surgery,478,355,274,"1,389","2,496"
30/06/2022,Adult,Orthopaedics,"29,965","18,533","8,794","10,270","67,562"
30/06/2022,Adult,Otolaryngology (ENT),"17,603","8,677","5,151","15,996","47,427"
30/06/2022,Adult,Paed Cardiology,10,7,4,2,24
30/06/2022,Adult,Paediatric ENT,12,7,4,2,26
30/06/2022,Adult,Paediatric Neurology,4,4,4,16,29
30/06/2022,Adult,Paediatrics,88,51,16,13,168
30/06/2022,Adult,Pain Relief,"4,581","2,788","1,427","4,871","13,667"
30/06/2022,Adult,Palliative Medicine,26,0,0,0,26
30/06/2022,Adult,Pathology,55,52,22,37,166
30/06/2022,Adult,Plastic Surgery,"7,020","3,770","1,942","5,004","17,736"
30/06/2022,Adult,Psychiatry,509,29,4,7,549
30/06/2022,Adult,Radiology,28,4,0,0,33
30/06/2022,Adult,Radiotherapy,37,2,0,0,39
30/06/2022,Adult,Respiratory Medicine,"9,361","3,619","1,629","4,610","19,219"
30/06/2022,Adult,Rheumatology,"7,304","3,204","1,646","4,475","16,629"
30/06/2022,Adult,Small Volume Specialities,41,19,11,4,76
30/06/2022,Adult,Urology,"11,671","6,001","2,808","7,325","27,805"
30/06/2022,Adult,Vascular Surgery,"6,562","3,118","1,655","3,380","14,715"
30/06/2022,Child,Cardio-Thoracic Surgery,62,18,4,0,84
30/06/2022,Child,Cardiology,33,31,4,18,86
30/06/2022,Child,Child/Adolescent Psychiatry,0,2,28,2,32
30/06/2022,Child,Clinical (Medical) Genetics,484,307,281,667,"1,739"
30/06/2022,Child,Clinical Immunology,271,107,73,487,938
30/06/2022,Child,Dental Surgery,213,74,42,222,551
30/06/2022,Child,Dermatology,"1,583",798,427,810,"3,618"
30/06/2022,Child,Developmental Paediatrics,337,260,188,309,"1,094"
30/06/2022,Child,Gastro-Enterology,26,4,4,2,35
30/06/2022,Child,General Medicine,22,9,4,0,35
30/06/2022,Child,General Surgery,800,394,195,321,"1,710"
30/06/2022,Child,Gynaecology,430,176,46,11,663
30/06/2022,Child,Haematology,62,12,0,0,74
30/06/2022,Child,Immunology,170,31,21,235,457
30/06/2022,Child,Maxillo-Facial,124,70,32,84,310
30/06/2022,Child,Neurology,25,14,0,2,41
30/06/2022,Child,Neurosurgery,20,4,2,2,28
30/06/2022,Child,Ophthalmology,"2,296",885,459,"1,613","5,253"
30/06/2022,Child,Oral Surgery,99,47,13,42,201
30/06/2022,Child,Orthopaedics,"1,576",690,327,491,"3,084"
30/06/2022,Child,Otolaryngology (ENT),"3,769","1,721",916,"3,698","10,104"
30/06/2022,Child,Paed Cardiology,"1,966","1,142",724,245,"4,077"
30/06/2022,Child,Paed Endocrinology,462,243,124,103,932
30/06/2022,Child,Paed Gastro-Enterol,520,177,37,35,769
30/06/2022,Child,Paed Haematology,203,78,14,5,300
30/06/2022,Child,Paed Metabolic Medicine,60,2,0,0,62
30/06/2022,Child,Paed Nephrology,280,109,35,42,466
30/06/2022,Child,Paed Orthopaedic,"1,839","1,036",713,858,"4,446"
30/06/2022,Child,Paediatric Dermatology,"2,071","1,067",575,"2,151","5,864"
30/06/2022,Child,Paediatric ENT,"2,097",972,611,"2,044","5,724"
30/06/2022,Child,Paediatric Infectious Diseases,61,27,15,27,130
30/06/2022,Child,Paediatric Neurology,769,222,112,140,"1,243"
30/06/2022,Child,Paediatric Neurosurgery,46,4,2,0,52
30/06/2022,Child,Paediatric Respiratory Medicine,710,373,166,788,"2,037"
30/06/2022,Child,Paediatric Surgery,"2,481","1,243",770,797,"5,291"
30/06/2022,Child,Paediatric Urology,461,264,228,359,"1,312"
30/06/2022,Child,Paediatrics,"12,666","4,059",884,404,"18,013"
30/06/2022,Child,Pain Relief,24,8,0,2,34
30/06/2022,Child,Plastic Surgery,844,502,255,450,"2,051"
30/06/2022,Child,Rheumatology,318,155,141,641,"1,255"
30/06/2022,Child,Small Volume Specialities,71,20,8,13,113
30/06/2022,Child,Urology,956,623,352,947,"2,878"
30/06/2022,Child,Vascular Surgery,16,4,4,2,25
28/07/2022,Adult,Anaesthetics,103,47,64,160,374
28/07/2022,Adult,Breast Surgery,"1,690",2,0,0,"1,692"
28/07/2022,Adult,Cardio-Thoracic Surgery,273,27,20,17,337
28/07/2022,Adult,Cardiology,"17,984","8,350","3,843","3,124","33,301"
28/07/2022,Adult,Chemical Pathology,52,53,18,2,125
28/07/2022,Adult,Clinical (Medical) Genetics,"1,033",664,776,183,"2,656"
28/07/2022,Adult,Clinical Immunology,"1,126",365,34,8,"1,533"
28/07/2022,Adult,Clinical Neurophysiology,976,477,311,430,"2,194"
28/07/2022,Adult,Dermatology,"22,408","7,034","3,335","7,227","40,004"
28/07/2022,Adult,Diabetes Mellitus,"1,056",490,235,312,"2,093"
28/07/2022,Adult,Endocrinology,"8,097","3,631","2,433","5,583","19,744"
28/07/2022,Adult,Gastro-Enterology,"9,920","3,272","1,456","2,083","16,731"
28/07/2022,Adult,Gastro-Intestinal Surgery,569,145,65,49,828
28/07/2022,Adult,General Medicine,"11,321","4,488","2,348","2,984","21,141"
28/07/2022,Adult,General Surgery,"26,295","7,515","4,196","4,146","42,152"
28/07/2022,Adult,Geriatric Medicine,"3,253",360,93,132,"3,838"
28/07/2022,Adult,Gynaecology,"20,386","5,770","2,864","2,746","31,766"
28/07/2022,Adult,Haematology,"5,218","1,617",733,"1,352","8,920"
28/07/2022,Adult,Hepato-Biliary Surgery,89,12,16,8,125
28/07/2022,Adult,Infectious Diseases,682,77,10,2,771
28/07/2022,Adult,Maxillo-Facial,"1,386",654,476,"1,774","4,290"
28/07/2022,Adult,Metabolic Medicine,113,44,20,54,231
28/07/2022,Adult,Microbiology,37,2,0,0,39
28/07/2022,Adult,Nephrology,"2,153",574,319,634,"3,680"
28/07/2022,Adult,Neurology,"8,950","4,741","3,341","7,342","24,374"
28/07/2022,Adult,Neurosurgery,"3,864","1,838",912,"2,193","8,807"
28/07/2022,Adult,Oncology,637,22,5,0,664
28/07/2022,Adult,Ophthalmology,"16,080","6,741","4,319","10,774","37,914"
28/07/2022,Adult,Oral Surgery,458,368,266,"1,387","2,479"
28/07/2022,Adult,Orthopaedics,"31,072","17,201","9,651","9,982","67,906"
28/07/2022,Adult,Otolaryngology (ENT),"18,313","8,203","5,523","15,863","47,902"
28/07/2022,Adult,Paed Cardiology,11,6,7,5,29
28/07/2022,Adult,Paediatric Neurology,4,4,4,15,28
28/07/2022,Adult,Paediatrics,81,58,14,9,162
28/07/2022,Adult,Pain Relief,"4,864","2,746","1,537","4,923","14,070"
28/07/2022,Adult,Palliative Medicine,23,0,0,0,23
28/07/2022,Adult,Pathology,56,54,22,36,168
28/07/2022,Adult,Plastic Surgery,"7,367","3,453","2,198","5,024","18,042"
28/07/2022,Adult,Psychiatry,522,27,9,6,564
28/07/2022,Adult,Radiology,22,4,0,0,26
28/07/2022,Adult,Radiotherapy,46,2,0,0,48
28/07/2022,Adult,Respiratory Medicine,"9,781","3,558","1,769","4,460","19,568"
28/07/2022,Adult,Rheumatology,"7,603","3,077","1,636","4,458","16,774"
28/07/2022,Adult,Small Volume Specialities,44,20,19,9,92
28/07/2022,Adult,Urology,"12,053","5,616","2,967","7,073","27,709"
28/07/2022,Adult,Vascular Surgery,"7,085","2,795","1,876","3,232","14,988"
28/07/2022,Child,Cardio-Thoracic Surgery,56,15,7,0,78
28/07/2022,Child,Cardiology,33,19,4,19,75
28/07/2022,Child,Clinical (Medical) Genetics,510,328,280,613,"1,731"
28/07/2022,Child,Clinical Immunology,292,111,68,416,887
28/07/2022,Child,Dental Surgery,213,85,32,197,527
28/07/2022,Child,Dermatology,"1,677",747,477,817,"3,718"
28/07/2022,Child,Developmental Paediatrics,357,249,186,325,"1,117"
28/07/2022,Child,Gastro-Enterology,30,7,4,2,43
28/07/2022,Child,General Medicine,22,8,4,0,34
28/07/2022,Child,General Surgery,819,370,227,293,"1,709"
28/07/2022,Child,Gynaecology,423,150,54,8,635
28/07/2022,Child,Haematology,67,10,2,0,79
28/07/2022,Child,Immunology,168,37,18,223,446
28/07/2022,Child,Maxillo-Facial,140,73,31,76,320
28/07/2022,Child,Neurology,29,14,2,2,47
28/07/2022,Child,Neurosurgery,16,4,0,2,22
28/07/2022,Child,Ophthalmology,"2,411",872,500,"1,465","5,248"
28/07/2022,Child,Oral Surgery,87,51,18,38,194
28/07/2022,Child,Orthopaedics,"1,626",636,374,469,"3,105"
28/07/2022,Child,Otolaryngology (ENT),"3,870","1,740",981,"3,546","10,137"
28/07/2022,Child,Paed Cardiology,"2,022","1,109",766,235,"4,132"
28/07/2022,Child,Paed Endocrinology,514,231,132,98,975
28/07/2022,Child,Paed Gastro-Enterol,474,210,37,28,749
28/07/2022,Child,Paed Haematology,205,75,18,5,303
28/07/2022,Child,Paed Metabolic Medicine,57,4,0,0,61
28/07/2022,Child,Paed Nephrology,282,125,16,18,441
28/07/2022,Child,Paed Orthopaedic,"1,858","1,026",745,766,"4,395"
28/07/2022,Child,Paediatric Dermatology,"2,143","1,001",676,"1,919","5,739"
28/07/2022,Child,Paediatric ENT,"2,154",929,619,"1,882","5,584"
28/07/2022,Child,Paediatric Infectious Diseases,47,23,9,7,86
28/07/2022,Child,Paediatric Neurology,806,208,103,119,"1,236"
28/07/2022,Child,Paediatric Neurosurgery,49,4,0,0,53
28/07/2022,Child,Paediatric Respiratory Medicine,702,369,191,723,"1,985"
28/07/2022,Child,Paediatric Surgery,"2,499","1,226",815,743,"5,283"
28/07/2022,Child,Paediatric Urology,447,275,216,307,"1,245"
28/07/2022,Child,Paediatrics,"12,797","3,980",964,289,"18,030"
28/07/2022,Child,Pain Relief,29,8,2,2,41
28/07/2022,Child,Plastic Surgery,850,501,250,424,"2,025"
28/07/2022,Child,Rheumatology,372,200,172,692,"1,436"
28/07/2022,Child,Small Volume Specialities,48,19,8,11,86
28/07/2022,Child,Urology,939,621,386,945,"2,891"
28/07/2022,Child,Vascular Surgery,19,2,4,2,27
25/08/2022,Adult,Anaesthetics,98,63,63,163,387
25/08/2022,Adult,Breast Surgery,"1,660",7,2,0,"1,669"
25/08/2022,Adult,Cardio-Thoracic Surgery,332,24,22,13,391
25/08/2022,Adult,Cardiology,"17,642","8,865","3,901","3,052","33,460"
25/08/2022,Adult,Chemical Pathology,49,49,23,2,123
25/08/2022,Adult,Clinical (Medical) Genetics,"1,017",723,736,270,"2,746"
25/08/2022,Adult,Clinical Immunology,"1,122",435,26,2,"1,585"
25/08/2022,Adult,Clinical Neurophysiology,895,498,320,415,"2,128"
25/08/2022,Adult,Dermatology,"23,244","7,153","3,569","7,295","41,261"
25/08/2022,Adult,Diabetes Mellitus,"1,040",503,246,305,"2,094"
25/08/2022,Adult,Endocrinology,"8,261","3,655","2,486","5,664","20,066"
25/08/2022,Adult,Gastro-Enterology,"9,809","3,378","1,497","1,982","16,666"
25/08/2022,Adult,Gastro-Intestinal Surgery,585,153,59,44,841
25/08/2022,Adult,General Medicine,"11,385","4,746","2,460","2,980","21,571"
25/08/2022,Adult,General Surgery,"26,631","7,595","4,282","3,817","42,325"
25/08/2022,Adult,Geriatric Medicine,"3,236",376,100,137,"3,849"
25/08/2022,Adult,Gynaecology,"19,930","5,854","2,810","2,435","31,029"
25/08/2022,Adult,Haematology,"5,226","1,693",746,"1,391","9,056"
25/08/2022,Adult,Hepato-Biliary Surgery,90,17,15,6,128
25/08/2022,Adult,Infectious Diseases,749,65,8,0,822
25/08/2022,Adult,Maxillo-Facial,"1,396",671,452,"1,621","4,140"
25/08/2022,Adult,Metabolic Medicine,131,42,11,42,226
25/08/2022,Adult,Microbiology,47,2,0,2,51
25/08/2022,Adult,Nephrology,"2,107",622,308,628,"3,665"
25/08/2022,Adult,Neurology,"9,136","4,974","3,394","7,344","24,848"
25/08/2022,Adult,Neurosurgery,"3,800","1,945",937,"2,250","8,932"
25/08/2022,Adult,Oncology,597,20,4,0,621
25/08/2022,Adult,Ophthalmology,"15,549","6,956","4,242","10,702","37,449"
25/08/2022,Adult,Oral Surgery,468,372,252,"1,374","2,466"
25/08/2022,Adult,Orthopaedics,"31,545","17,584","9,842","9,637","68,608"
25/08/2022,Adult,Otolaryngology (ENT),"17,591","8,361","5,209","15,317","46,478"
25/08/2022,Adult,Paed Cardiology,12,2,9,2,25
25/08/2022,Adult,Paediatric Dermatology,50,44,8,2,104
25/08/2022,Adult,Paediatric Neurology,4,4,4,17,28
25/08/2022,Adult,Paediatrics,90,54,21,9,174
25/08/2022,Adult,Pain Relief,"4,784","3,011","1,599","4,969","14,363"
25/08/2022,Adult,Pathology,54,49,29,39,171
25/08/2022,Adult,Plastic Surgery,"7,624","3,600","2,404","4,968","18,596"
25/08/2022,Adult,Psychiatry,525,35,9,5,574
25/08/2022,Adult,Radiotherapy,45,0,0,0,45
25/08/2022,Adult,Rehabilitation Medicine,16,7,0,0,23
25/08/2022,Adult,Respiratory Medicine,"9,575","3,741","1,839","4,296","19,451"
25/08/2022,Adult,Rheumatology,"7,616","3,219","1,656","4,345","16,836"
25/08/2022,Adult,Small Volume Specialities,71,22,11,6,110
25/08/2022,Adult,Urology,"11,882","5,648","3,067","6,778","27,375"
25/08/2022,Adult,Vascular Surgery,"7,337","2,729","1,985","3,133","15,184"
25/08/2022,Child,Cardio-Thoracic Surgery,49,15,8,0,72
25/08/2022,Child,Cardiology,28,16,4,21,69
25/08/2022,Child,Clinical (Medical) Genetics,510,352,269,559,"1,690"
25/08/2022,Child,Clinical Immunology,293,115,62,376,846
25/08/2022,Child,Dental Surgery,228,97,35,196,556
25/08/2022,Child,Dermatology,"1,389",512,370,722,"2,993"
25/08/2022,Child,Developmental Paediatrics,356,248,187,319,"1,110"
25/08/2022,Child,Gastro-Enterology,28,7,4,2,40
25/08/2022,Child,General Medicine,24,7,4,0,34
25/08/2022,Child,General Surgery,803,379,238,293,"1,713"
25/08/2022,Child,Gynaecology,397,161,52,5,615
25/08/2022,Child,Haematology,61,12,0,2,75
25/08/2022,Child,Immunology,171,40,13,216,440
25/08/2022,Child,Maxillo-Facial,122,85,31,66,304
25/08/2022,Child,Neurology,26,16,2,2,46
25/08/2022,Child,Neurosurgery,15,4,0,2,20
25/08/2022,Child,Ophthalmology,"2,368","1,008",500,"1,632","5,508"
25/08/2022,Child,Oral Surgery,84,59,16,33,192
25/08/2022,Child,Orthopaedics,"1,602",654,382,447,"3,085"
25/08/2022,Child,Otolaryngology (ENT),"3,648","1,937",998,"3,356","9,939"
25/08/2022,Child,Paed Cardiology,"1,889","1,159",706,270,"4,024"
25/08/2022,Child,Paed Endocrinology,509,216,127,93,945
25/08/2022,Child,Paed Gastro-Enterol,437,197,46,17,697
25/08/2022,Child,Paed Haematology,197,67,21,2,287
25/08/2022,Child,Paed Metabolic Medicine,69,4,0,0,73
25/08/2022,Child,Paed Nephrology,287,128,24,18,457
25/08/2022,Child,Paed Orthopaedic,"1,862","1,030",683,748,"4,323"
25/08/2022,Child,Paediatric Dermatology,"2,536","1,235",784,"2,045","6,600"
25/08/2022,Child,Paediatric ENT,"2,202",987,545,"1,923","5,657"
25/08/2022,Child,Paediatric Infectious Diseases,50,18,4,2,73
25/08/2022,Child,Paediatric Neurology,758,219,101,90,"1,168"
25/08/2022,Child,Paediatric Neurosurgery,60,2,2,2,65
25/08/2022,Child,Paediatric Respiratory Medicine,680,391,168,758,"1,997"
25/08/2022,Child,Paediatric Surgery,"2,499","1,335",670,810,"5,314"
25/08/2022,Child,Paediatric Urology,467,289,189,290,"1,235"
25/08/2022,Child,Paediatrics,"12,447","4,284","1,078",289,"18,098"
25/08/2022,Child,Pain Relief,33,7,2,2,44
25/08/2022,Child,Plastic Surgery,852,520,250,420,"2,042"
25/08/2022,Child,Rheumatology,352,214,136,718,"1,420"
25/08/2022,Child,Small Volume Specialities,59,18,2,9,88
25/08/2022,Child,Urology,924,631,358,818,"2,731"
25/08/2022,Child,Vascular Surgery,16,4,4,2,25
29/09/2022,Adult,Anaesthetics,104,64,65,137,370
29/09/2022,Adult,Breast Surgery,"1,587",4,0,0,"1,591"
29/09/2022,Adult,Cardio-Thoracic Surgery,271,29,15,19,334
29/09/2022,Adult,Cardiology,"18,102","8,524","4,238","2,896","33,760"
29/09/2022,Adult,Chemical Pathology,44,44,29,2,119
29/09/2022,Adult,Clinical (Medical) Genetics,964,740,691,363,"2,758"
29/09/2022,Adult,Clinical Immunology,"1,233",461,25,2,"1,721"
29/09/2022,Adult,Clinical Neurophysiology,854,515,359,403,"2,131"
29/09/2022,Adult,Dermatology,"24,155","6,898","3,504","7,282","41,839"
29/09/2022,Adult,Diabetes Mellitus,"1,094",482,268,255,"2,099"
29/09/2022,Adult,Endocrinology,"8,305","3,742","2,570","5,692","20,309"
29/09/2022,Adult,Gastro-Enterology,"9,685","3,228","1,572","1,925","16,410"
29/09/2022,Adult,Gastro-Intestinal Surgery,587,127,65,39,818
29/09/2022,Adult,General Medicine,"11,424","4,807","2,322","2,923","21,476"
29/09/2022,Adult,General Surgery,"26,883","6,912","4,170","3,418","41,383"
29/09/2022,Adult,Geriatric Medicine,"2,943",329,105,111,"3,488"
29/09/2022,Adult,Gynaecology,"20,010","5,686","2,627","2,107","30,430"
29/09/2022,Adult,Haematology,"5,280","1,785",717,"1,387","9,169"
29/09/2022,Adult,Hepato-Biliary Surgery,75,20,8,6,109
29/09/2022,Adult,Infectious Diseases,748,56,2,0,806
29/09/2022,Adult,Maxillo-Facial,"1,281",640,411,"1,539","3,871"
29/09/2022,Adult,Metabolic Medicine,112,37,14,30,193
29/09/2022,Adult,Microbiology,39,2,0,0,41
29/09/2022,Adult,Nephrology,"2,141",645,311,587,"3,684"
29/09/2022,Adult,Neurology,"9,606","4,807","3,488","7,021","24,922"
29/09/2022,Adult,Neurosurgery,"3,685","1,941",970,"2,380","8,976"
29/09/2022,Adult,Oncology,684,18,2,0,704
29/09/2022,Adult,Ophthalmology,"15,286","5,874","4,235","10,212","35,607"
29/09/2022,Adult,Oral Surgery,497,331,272,"1,383","2,483"
29/09/2022,Adult,Orthopaedics,"32,138","17,361","9,252","9,187","67,938"
29/09/2022,Adult,Otolaryngology (ENT),"17,936","8,444","5,393","14,981","46,754"
29/09/2022,Adult,Paediatric Dermatology,51,45,12,2,110
29/09/2022,Adult,Paediatric Neurology,8,4,4,14,31
29/09/2022,Adult,Paediatrics,85,57,24,8,174
29/09/2022,Adult,Pain Relief,"5,101","3,033","1,662","4,773","14,569"
29/09/2022,Adult,Pathology,57,46,31,39,173
29/09/2022,Adult,Plastic Surgery,"7,834","3,456","2,535","4,869","18,694"
29/09/2022,Adult,Psychiatry,495,48,8,6,557
29/09/2022,Adult,Radiotherapy,35,0,0,0,35
29/09/2022,Adult,Rehabilitation Medicine,15,4,2,0,21
29/09/2022,Adult,Respiratory Medicine,"9,807","3,858","1,900","4,084","19,649"
29/09/2022,Adult,Rheumatology,"7,728","3,188","1,634","4,148","16,698"
29/09/2022,Adult,Small Volume Specialities,68,29,25,4,126
29/09/2022,Adult,Urology,"12,099","5,580","3,101","6,385","27,165"
29/09/2022,Adult,Vascular Surgery,"7,852","2,558","2,015","2,983","15,408"
29/09/2022,Child,Cardio-Thoracic Surgery,53,9,10,2,74
29/09/2022,Child,Cardiology,25,10,10,18,63
29/09/2022,Child,Clinical (Medical) Genetics,491,361,273,497,"1,622"
29/09/2022,Child,Clinical Immunology,294,101,68,340,803
29/09/2022,Child,Dental Surgery,226,93,27,167,513
29/09/2022,Child,Dermatology,"1,405",483,346,709,"2,943"
29/09/2022,Child,Developmental Paediatrics,358,237,174,334,"1,103"
29/09/2022,Child,Endocrinology,15,4,2,2,23
29/09/2022,Child,Gastro-Enterology,26,4,2,2,34
29/09/2022,Child,General Medicine,19,4,2,0,25
29/09/2022,Child,General Surgery,838,334,225,265,"1,662"
29/09/2022,Child,Gynaecology,417,162,52,6,637
29/09/2022,Child,Haematology,57,12,2,2,73
29/09/2022,Child,Immunology,192,30,17,199,438
29/09/2022,Child,Maxillo-Facial,101,79,26,67,273
29/09/2022,Child,Neurology,28,11,6,2,47
29/09/2022,Child,Neurosurgery,15,4,0,2,21
29/09/2022,Child,Ophthalmology,"2,292",952,494,"1,407","5,145"
29/09/2022,Child,Oral Surgery,92,53,19,33,197
29/09/2022,Child,Orthopaedics,"1,665",621,369,435,"3,090"
29/09/2022,Child,Otolaryngology (ENT),"3,668","1,996","1,024","3,082","9,770"
29/09/2022,Child,Paed Cardiology,"1,930","1,184",730,293,"4,137"
29/09/2022,Child,Paed Endocrinology,493,208,143,85,929
29/09/2022,Child,Paed Gastro-Enterol,468,190,54,13,725
29/09/2022,Child,Paed Haematology,211,60,14,0,285
29/09/2022,Child,Paed Metabolic Medicine,54,2,0,2,58
29/09/2022,Child,Paed Nephrology,275,129,25,10,439
29/09/2022,Child,Paed Orthopaedic,"1,982",969,641,797,"4,389"
29/09/2022,Child,Paediatric Dermatology,"2,491","1,272",791,"2,086","6,640"
29/09/2022,Child,Paediatric ENT,"2,328","1,032",532,"1,989","5,881"
29/09/2022,Child,Paediatric Infectious Diseases,46,12,2,2,62
29/09/2022,Child,Paediatric Neurology,837,202,81,77,"1,197"
29/09/2022,Child,Paediatric Neurosurgery,59,7,4,5,75
29/09/2022,Child,Paediatric Respiratory Medicine,627,383,190,767,"1,967"
29/09/2022,Child,Paediatric Surgery,"2,516","1,327",636,884,"5,363"
29/09/2022,Child,Paediatric Urology,432,295,197,274,"1,198"
29/09/2022,Child,Paediatrics,"12,241","4,454","1,155",269,"18,119"
29/09/2022,Child,Pain Relief,19,11,2,2,34
29/09/2022,Child,Plastic Surgery,893,424,287,414,"2,018"
29/09/2022,Child,Rheumatology,321,223,129,735,"1,408"
29/09/2022,Child,Small Volume Specialities,49,11,2,9,71
29/09/2022,Child,Urology,945,536,373,542,"2,396"
29/09/2022,Child,Vascular Surgery,12,9,2,2,25
27/10/2022,Adult,Anaesthetics,117,55,70,116,358
27/10/2022,Adult,Breast Surgery,"1,718",5,0,0,"1,723"
27/10/2022,Adult,Cardio-Thoracic Surgery,281,31,12,20,344
27/10/2022,Adult,Cardiology,"18,376","8,619","4,200","2,852","34,047"
27/10/2022,Adult,Chemical Pathology,44,48,26,3,121
27/10/2022,Adult,Clinical (Medical) Genetics,"1,041",727,670,400,"2,838"
27/10/2022,Adult,Clinical Immunology,"1,201",513,34,7,"1,755"
27/10/2022,Adult,Clinical Neurophysiology,886,510,382,386,"2,164"
27/10/2022,Adult,Dermatology,"23,701","6,824","3,528","7,302","41,355"
27/10/2022,Adult,Diabetes Mellitus,"1,097",489,264,230,"2,080"
27/10/2022,Adult,Endocrinology,"8,101","3,975","2,511","5,622","20,209"
27/10/2022,Adult,Gastro-Enterology,"9,871","3,177","1,549","1,942","16,539"
27/10/2022,Adult,Gastro-Intestinal Surgery,591,143,59,36,829
27/10/2022,Adult,General Medicine,"11,557","4,780","2,400","2,782","21,519"
27/10/2022,Adult,General Surgery,"26,897","6,257","4,038","3,204","40,396"
27/10/2022,Adult,Geriatric Medicine,"2,931",285,92,108,"3,416"
27/10/2022,Adult,Gynaecology,"20,216","5,515","2,290","1,906","29,927"
