ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
26/05/2022,Adult,St. Vincent's University Hospital,"2,332",585,310,362,"3,588"
26/05/2022,Adult,Tallaght University Hospital,"2,135",357,109,239,"2,840"
26/05/2022,Adult,Tipperary University Hospital,155,33,0,0,189
26/05/2022,Adult,University Hospital Kerry,200,105,74,41,421
26/05/2022,Adult,University Hospital Limerick,"1,219",499,177,156,"2,051"
26/05/2022,Adult,University Hospital Waterford,"2,681",739,295,919,"4,634"
26/05/2022,Adult,Wexford General Hospital,583,299,50,40,973
26/05/2022,Child,Beaumont Hospital,10,9,10,0,28
26/05/2022,Child,Children's Health Ireland,"2,440","1,356",839,"1,070","5,705"
26/05/2022,Child,Cork University Hospital,78,19,14,14,124
26/05/2022,Child,Galway University Hospitals,205,86,36,72,399
26/05/2022,Child,Letterkenny University Hospital,37,18,4,24,83
26/05/2022,Child,Mercy University Hospital,63,27,16,2,107
26/05/2022,Child,Midland Regional Hospital Mullingar,25,11,2,0,38
26/05/2022,Child,Midland Regional Hospital Tullamore,105,13,0,0,118
26/05/2022,Child,National Orthopaedic Hospital Cappagh,240,61,15,18,334
26/05/2022,Child,Nenagh Hospital,20,4,0,0,24
26/05/2022,Child,Our Lady of Lourdes Hospital Drogheda,48,11,4,2,65
26/05/2022,Child,Portiuncula University Hospital,23,6,0,2,31
26/05/2022,Child,Royal Victoria Eye and Ear Hospital,78,11,4,2,94
26/05/2022,Child,Sligo University Hospital,147,27,10,16,199
26/05/2022,Child,Small Volume Hospitals,81,8,2,6,95
26/05/2022,Child,South Infirmary Victoria University Hospital,127,24,6,6,162
26/05/2022,Child,University Hospital Kerry,20,8,0,0,27
26/05/2022,Child,University Hospital Limerick,71,41,10,13,135
26/05/2022,Child,University Hospital Waterford,109,15,8,11,142
30/06/2022,Adult,Bantry General Hospital,81,31,7,0,119
30/06/2022,Adult,Beaumont Hospital,"3,916","1,509",409,84,"5,919"
30/06/2022,Adult,Cavan General Hospital,405,30,2,0,437
30/06/2022,Adult,Connolly Hospital Blanchardstown,"1,229",224,13,0,"1,467"
30/06/2022,Adult,Coombe Women and Infants University Hospital,174,67,29,9,279
30/06/2022,Adult,Cork University Hospital,968,245,134,241,"1,588"
30/06/2022,Adult,Cork University Maternity Hospital,332,69,34,57,492
30/06/2022,Adult,Croom Orthopaedic Hospital,324,178,4,0,506
30/06/2022,Adult,Ennis Hospital,257,35,0,0,292
30/06/2022,Adult,Galway University Hospitals,"4,648","1,866",700,"2,008","9,223"
30/06/2022,Adult,Kilcreene Regional Orthopaedic Hospital,459,36,2,0,497
30/06/2022,Adult,Letterkenny University Hospital,"1,405",406,186,694,"2,691"
30/06/2022,Adult,Louth County Hospital,385,71,12,4,473
30/06/2022,Adult,Mallow General Hospital,98,19,16,20,154
30/06/2022,Adult,Mater Misericordiae University Hospital,"3,566","1,202",417,795,"5,979"
30/06/2022,Adult,Mayo University Hospital,772,223,59,276,"1,331"
30/06/2022,Adult,Mercy University Hospital,526,202,94,69,891
30/06/2022,Adult,Midland Regional Hospital Mullingar,423,350,101,35,910
30/06/2022,Adult,Midland Regional Hospital Portlaoise,244,74,42,50,410
30/06/2022,Adult,Midland Regional Hospital Tullamore,746,178,104,119,"1,147"
30/06/2022,Adult,Naas General Hospital,214,27,7,6,254
30/06/2022,Adult,National Orthopaedic Hospital Cappagh,"1,532",207,25,22,"1,786"
30/06/2022,Adult,Nenagh Hospital,281,34,2,4,321
30/06/2022,Adult,Our Lady of Lourdes Hospital Drogheda,527,245,67,13,853
30/06/2022,Adult,Our Lady's Hospital Navan,735,142,27,32,936
30/06/2022,Adult,Portiuncula University Hospital,428,165,23,15,632
30/06/2022,Adult,Roscommon University Hospital,466,206,76,89,837
30/06/2022,Adult,Royal Victoria Eye and Ear Hospital,"1,910",182,44,32,"2,168"
30/06/2022,Adult,Sligo University Hospital,"1,908",721,256,399,"3,285"
30/06/2022,Adult,South Infirmary Victoria University Hospital,"2,148",528,222,170,"3,069"
30/06/2022,Adult,St. Columcille's Hospital,511,98,58,29,697
30/06/2022,Adult,St. James's Hospital,"2,525","1,061",520,"1,436","5,542"
30/06/2022,Adult,St. John's Hospital Limerick,567,222,10,0,800
30/06/2022,Adult,St. Luke's General Hospital Kilkenny,414,145,54,46,659
30/06/2022,Adult,St. Michael's Hospital,641,171,31,25,869
30/06/2022,Adult,St. Vincent's University Hospital,"2,383",592,299,358,"3,631"
30/06/2022,Adult,Tallaght University Hospital,"1,977",267,91,230,"2,566"
30/06/2022,Adult,Tipperary University Hospital,173,23,0,0,196
30/06/2022,Adult,University Hospital Kerry,193,95,35,29,353
30/06/2022,Adult,University Hospital Limerick,"1,382",600,149,114,"2,245"
30/06/2022,Adult,University Hospital Waterford,"2,872",791,306,876,"4,845"
30/06/2022,Adult,Wexford General Hospital,552,285,83,37,957
30/06/2022,Child,Beaumont Hospital,8,6,10,0,24
30/06/2022,Child,Cavan General Hospital,18,4,0,0,22
30/06/2022,Child,Children's Health Ireland,"2,481","1,377",759,989,"5,607"
30/06/2022,Child,Cork University Hospital,84,20,10,14,128
30/06/2022,Child,Galway University Hospitals,204,84,35,66,389
30/06/2022,Child,Letterkenny University Hospital,45,18,6,19,88
30/06/2022,Child,Mercy University Hospital,52,24,10,7,93
30/06/2022,Child,Midland Regional Hospital Mullingar,22,8,2,0,32
30/06/2022,Child,Midland Regional Hospital Tullamore,176,10,0,0,186
30/06/2022,Child,National Orthopaedic Hospital Cappagh,273,60,16,17,366
30/06/2022,Child,Nenagh Hospital,29,4,0,0,33
30/06/2022,Child,Our Lady of Lourdes Hospital Drogheda,47,12,0,0,59
30/06/2022,Child,Portiuncula University Hospital,28,6,0,2,36
30/06/2022,Child,Royal Victoria Eye and Ear Hospital,72,10,2,2,86
30/06/2022,Child,Sligo University Hospital,182,25,10,11,228
30/06/2022,Child,Small Volume Hospitals,55,8,2,4,69
30/06/2022,Child,South Infirmary Victoria University Hospital,134,25,8,4,171
30/06/2022,Child,University Hospital Kerry,22,4,4,0,30
30/06/2022,Child,University Hospital Limerick,90,40,12,4,146
30/06/2022,Child,University Hospital Waterford,131,25,6,11,173
28/07/2022,Adult,Bantry General Hospital,102,26,7,0,135
28/07/2022,Adult,Beaumont Hospital,"3,753","1,451",423,83,"5,710"
28/07/2022,Adult,Cavan General Hospital,437,28,2,0,467
28/07/2022,Adult,Connolly Hospital Blanchardstown,"1,089",198,15,0,"1,302"
28/07/2022,Adult,Coombe Women and Infants University Hospital,203,63,28,7,301
28/07/2022,Adult,Cork University Hospital,866,270,146,250,"1,532"
28/07/2022,Adult,Cork University Maternity Hospital,359,57,35,51,502
28/07/2022,Adult,Croom Orthopaedic Hospital,351,67,2,4,424
28/07/2022,Adult,Ennis Hospital,289,33,0,2,324
28/07/2022,Adult,Galway University Hospitals,"4,771","1,820",726,"2,030","9,347"
28/07/2022,Adult,Kilcreene Regional Orthopaedic Hospital,441,32,0,0,473
28/07/2022,Adult,Letterkenny University Hospital,"1,418",376,219,665,"2,678"
28/07/2022,Adult,Louth County Hospital,371,88,11,0,470
28/07/2022,Adult,Mallow General Hospital,123,17,14,6,160
28/07/2022,Adult,Mater Misericordiae University Hospital,"3,656","1,260",450,758,"6,124"
28/07/2022,Adult,Mayo University Hospital,738,211,56,269,"1,274"
28/07/2022,Adult,Mercy University Hospital,529,202,122,69,922
28/07/2022,Adult,Midland Regional Hospital Mullingar,441,294,85,29,849
28/07/2022,Adult,Midland Regional Hospital Portlaoise,246,77,44,38,405
