ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
24/04/2025,Adult,National Orthopaedic Hospital Cappagh,"1,706",406,37,3,"2,151"
24/04/2025,Adult,Nenagh Hospital,845,451,67,2,"1,364"
24/04/2025,Adult,Our Lady of Lourdes Hospital Drogheda,591,298,121,9,"1,019"
24/04/2025,Adult,Our Lady's Hospital Navan,753,109,4,2,868
24/04/2025,Adult,Portiuncula University Hospital,444,109,58,4,616
24/04/2025,Adult,Roscommon University Hospital,413,122,58,61,654
24/04/2025,Adult,Rotunda Hospital,176,52,11,17,256
24/04/2025,Adult,Royal Victoria Eye and Ear Hospital,"2,015",419,324,193,"2,951"
24/04/2025,Adult,Sligo University Hospital,"1,842",704,301,231,"3,078"
24/04/2025,Adult,South Infirmary Victoria University Hospital,"2,386",824,445,545,"4,201"
24/04/2025,Adult,St. Columcille's Hospital,333,40,29,10,412
24/04/2025,Adult,St. James's Hospital,"3,230","1,177",546,481,"5,434"
24/04/2025,Adult,St. John's Hospital Limerick,747,146,19,2,914
24/04/2025,Adult,St. Luke's General Hospital Kilkenny,518,152,42,68,780
24/04/2025,Adult,St. Michael's Hospital,970,264,67,22,"1,323"
24/04/2025,Adult,St. Vincent's University Hospital,"2,598",691,192,256,"3,738"
24/04/2025,Adult,Tallaght University Hospital,"2,766","1,058",453,292,"4,569"
24/04/2025,Adult,Tipperary University Hospital,378,44,7,1,431
24/04/2025,Adult,University Hospital Kerry,280,43,2,0,325
24/04/2025,Adult,University Hospital Limerick,"2,083",808,388,150,"3,429"
24/04/2025,Adult,University Hospital Waterford,"2,759",892,426,849,"4,926"
24/04/2025,Adult,Wexford General Hospital,696,152,27,24,899
24/04/2025,Child,Beaumont Hospital,3,0,0,0,3
24/04/2025,Child,Cavan General Hospital,14,5,0,0,19
24/04/2025,Child,Children's Health Ireland,"3,120","1,557",814,941,"6,432"
24/04/2025,Child,Coombe Women and Infants University Hospital,1,0,0,0,1
24/04/2025,Child,Cork University Hospital,192,112,79,35,418
24/04/2025,Child,Cork University Maternity Hospital,2,0,0,0,2
24/04/2025,Child,Croom Orthopaedic Hospital,4,0,0,0,4
24/04/2025,Child,Ennis Hospital,5,2,0,0,7
24/04/2025,Child,Galway University Hospitals,438,214,140,113,905
24/04/2025,Child,Letterkenny University Hospital,37,24,0,1,63
24/04/2025,Child,Mayo University Hospital,3,0,0,1,4
24/04/2025,Child,Midland Regional Hospital Mullingar,26,23,0,0,49
24/04/2025,Child,Midland Regional Hospital Portlaoise,3,0,0,0,3
24/04/2025,Child,Midland Regional Hospital Tullamore,195,26,0,0,221
24/04/2025,Child,National Orthopaedic Hospital Cappagh,63,8,5,0,75
24/04/2025,Child,Nenagh Hospital,3,1,0,0,4
24/04/2025,Child,Our Lady of Lourdes Hospital Drogheda,54,24,23,0,100
24/04/2025,Child,Portiuncula University Hospital,15,2,0,0,17
24/04/2025,Child,Rotunda Hospital,1,0,0,0,1
24/04/2025,Child,Royal Victoria Eye and Ear Hospital,53,30,14,10,107
24/04/2025,Child,Sligo University Hospital,156,26,14,4,200
24/04/2025,Child,South Infirmary Victoria University Hospital,181,52,18,4,254
24/04/2025,Child,St. Luke's General Hospital Kilkenny,9,0,0,0,9
24/04/2025,Child,Tipperary University Hospital,8,0,0,0,8
24/04/2025,Child,University Hospital Kerry,5,5,0,0,9
24/04/2025,Child,University Hospital Limerick,307,55,39,5,406
24/04/2025,Child,University Hospital Waterford,172,91,53,37,352
24/04/2025,Child,Wexford General Hospital,10,0,0,0,10
29/05/2025,Adult,Bantry General Hospital,139,37,0,0,176
29/05/2025,Adult,Beaumont Hospital,"4,923","2,659","1,254",618,"9,453"
29/05/2025,Adult,Cavan General Hospital,368,34,2,0,403
29/05/2025,Adult,Connolly Hospital Blanchardstown,"1,238",102,2,0,"1,342"
29/05/2025,Adult,Coombe Women and Infants University Hospital,115,38,3,0,155
29/05/2025,Adult,Cork University Hospital,948,386,147,78,"1,559"
29/05/2025,Adult,Cork University Maternity Hospital,555,100,18,2,674
29/05/2025,Adult,Croom Orthopaedic Hospital,754,92,0,0,846
29/05/2025,Adult,Ennis Hospital,488,178,38,4,709
29/05/2025,Adult,Galway University Hospitals,"6,076","3,005","1,078","1,477","11,636"
29/05/2025,Adult,Kilcreene Regional Orthopaedic Hospital,532,212,2,0,746
29/05/2025,Adult,Letterkenny University Hospital,"1,744",346,96,79,"2,264"
29/05/2025,Adult,Louth County Hospital,624,57,0,0,681
29/05/2025,Adult,Mallow General Hospital,231,109,41,29,410
29/05/2025,Adult,Mater Misericordiae University Hospital,"5,827","1,678",859,"1,524","9,888"
29/05/2025,Adult,Mayo University Hospital,948,148,27,22,"1,145"
29/05/2025,Adult,Mercy University Hospital,741,130,31,11,913
29/05/2025,Adult,Midland Regional Hospital Mullingar,574,84,13,2,673
29/05/2025,Adult,Midland Regional Hospital Portlaoise,236,62,21,19,339
29/05/2025,Adult,Midland Regional Hospital Tullamore,"1,253",585,94,2,"1,933"
29/05/2025,Adult,Naas General Hospital,221,100,11,3,335
29/05/2025,Adult,National Orthopaedic Hospital Cappagh,"1,573",452,29,4,"2,058"
29/05/2025,Adult,Nenagh Hospital,770,463,147,2,"1,381"
29/05/2025,Adult,Our Lady of Lourdes Hospital Drogheda,595,278,138,21,"1,031"
29/05/2025,Adult,Our Lady's Hospital Navan,719,113,7,0,839
29/05/2025,Adult,Portiuncula University Hospital,438,105,66,4,613
29/05/2025,Adult,Roscommon University Hospital,394,132,57,69,652
29/05/2025,Adult,Rotunda Hospital,387,72,23,20,502
29/05/2025,Adult,Royal Victoria Eye and Ear Hospital,"1,942",418,331,212,"2,903"
29/05/2025,Adult,Sligo University Hospital,"1,891",729,334,214,"3,168"
29/05/2025,Adult,South Infirmary Victoria University Hospital,"2,565",752,439,547,"4,303"
29/05/2025,Adult,St. Columcille's Hospital,330,26,21,10,387
29/05/2025,Adult,St. James's Hospital,"2,876","1,165",529,493,"5,062"
29/05/2025,Adult,St. John's Hospital Limerick,749,131,17,7,904
29/05/2025,Adult,St. Luke's General Hospital Kilkenny,504,142,57,64,766
29/05/2025,Adult,St. Michael's Hospital,883,243,92,12,"1,230"
29/05/2025,Adult,St. Vincent's University Hospital,"2,478",744,175,240,"3,636"
29/05/2025,Adult,Tallaght University Hospital,"2,946","1,038",509,321,"4,814"
29/05/2025,Adult,Tipperary University Hospital,401,37,15,0,452
29/05/2025,Adult,University Hospital Kerry,235,37,2,0,274
29/05/2025,Adult,University Hospital Limerick,"1,857",967,439,199,"3,462"
29/05/2025,Adult,University Hospital Waterford,"2,793",832,407,850,"4,882"
29/05/2025,Adult,Wexford General Hospital,711,173,26,24,934
29/05/2025,Child,Beaumont Hospital,3,0,0,0,3
29/05/2025,Child,Cavan General Hospital,19,2,0,0,21
29/05/2025,Child,Children's Health Ireland,"3,188","1,575",844,934,"6,541"
29/05/2025,Child,Cork University Hospital,185,96,69,37,387
29/05/2025,Child,Cork University Maternity Hospital,1,1,0,0,2
29/05/2025,Child,Croom Orthopaedic Hospital,4,0,0,0,4
29/05/2025,Child,Ennis Hospital,6,3,0,0,9
29/05/2025,Child,Galway University Hospitals,350,172,126,128,776
29/05/2025,Child,Letterkenny University Hospital,35,19,4,2,60
29/05/2025,Child,Mayo University Hospital,5,1,0,1,8
29/05/2025,Child,Midland Regional Hospital Mullingar,25,12,2,0,39
29/05/2025,Child,Midland Regional Hospital Portlaoise,3,0,0,0,3
29/05/2025,Child,Midland Regional Hospital Tullamore,215,43,0,0,258
29/05/2025,Child,National Orthopaedic Hospital Cappagh,50,7,7,2,65
29/05/2025,Child,Nenagh Hospital,1,1,0,0,2
29/05/2025,Child,Our Lady of Lourdes Hospital Drogheda,52,26,24,0,102
29/05/2025,Child,Portiuncula University Hospital,21,2,0,0,23
29/05/2025,Child,Roscommon University Hospital,1,0,0,0,1
29/05/2025,Child,Rotunda Hospital,4,0,0,0,4
29/05/2025,Child,Royal Victoria Eye and Ear Hospital,52,22,16,11,102
29/05/2025,Child,Sligo University Hospital,139,38,15,4,196
29/05/2025,Child,South Infirmary Victoria University Hospital,177,31,16,4,228
29/05/2025,Child,St. Luke's General Hospital Kilkenny,5,2,0,0,7
29/05/2025,Child,Tipperary University Hospital,7,0,0,0,7
29/05/2025,Child,University Hospital Kerry,8,2,0,0,9
29/05/2025,Child,University Hospital Limerick,294,70,23,3,391
29/05/2025,Child,University Hospital Waterford,182,87,53,37,359
29/05/2025,Child,Wexford General Hospital,10,0,0,0,10
26/06/2025,Adult,Bantry General Hospital,142,1,0,0,143
26/06/2025,Adult,Beaumont Hospital,"4,849","2,580","1,384",674,"9,487"
26/06/2025,Adult,Cavan General Hospital,369,37,0,0,406
26/06/2025,Adult,Connolly Hospital Blanchardstown,"1,185",115,2,0,"1,302"
26/06/2025,Adult,Coombe Women and Infants University Hospital,115,31,3,0,149
26/06/2025,Adult,Cork University Hospital,947,363,131,53,"1,494"
26/06/2025,Adult,Cork University Maternity Hospital,586,109,17,2,713
26/06/2025,Adult,Croom Orthopaedic Hospital,705,86,0,0,791
26/06/2025,Adult,Ennis Hospital,484,145,40,0,668
26/06/2025,Adult,Galway University Hospitals,"5,891","3,143","1,282","1,487","11,803"
26/06/2025,Adult,Kilcreene Regional Orthopaedic Hospital,556,213,3,0,772
26/06/2025,Adult,Letterkenny University Hospital,"1,622",347,84,73,"2,126"
26/06/2025,Adult,Louth County Hospital,574,64,0,0,637
26/06/2025,Adult,Mallow General Hospital,214,104,41,26,385
26/06/2025,Adult,Mater Misericordiae University Hospital,"5,799","1,673",912,"1,500","9,884"
26/06/2025,Adult,Mayo University Hospital,905,128,30,19,"1,082"
26/06/2025,Adult,Mercy University Hospital,710,172,38,12,931
26/06/2025,Adult,Midland Regional Hospital Mullingar,487,62,15,0,565
26/06/2025,Adult,Midland Regional Hospital Portlaoise,194,48,14,10,267
26/06/2025,Adult,Midland Regional Hospital Tullamore,"1,157",502,94,2,"1,754"
26/06/2025,Adult,Naas General Hospital,188,66,5,0,259
26/06/2025,Adult,National Orthopaedic Hospital Cappagh,"1,790",477,41,1,"2,309"
26/06/2025,Adult,Nenagh Hospital,728,495,171,2,"1,396"
26/06/2025,Adult,Our Lady of Lourdes Hospital Drogheda,568,307,142,30,"1,047"
26/06/2025,Adult,Our Lady's Hospital Navan,752,134,15,2,903
26/06/2025,Adult,Portiuncula University Hospital,391,98,58,3,550
26/06/2025,Adult,Roscommon University Hospital,395,108,46,71,621
26/06/2025,Adult,Rotunda Hospital,399,67,24,16,506
26/06/2025,Adult,Royal Victoria Eye and Ear Hospital,"2,111",434,316,237,"3,098"
26/06/2025,Adult,Sligo University Hospital,"1,844",684,330,241,"3,099"
26/06/2025,Adult,South Infirmary Victoria University Hospital,"2,726",727,456,564,"4,473"
26/06/2025,Adult,St. Columcille's Hospital,323,34,15,18,390
26/06/2025,Adult,St. James's Hospital,"2,892","1,205",571,516,"5,184"
26/06/2025,Adult,St. John's Hospital Limerick,720,126,8,5,859
26/06/2025,Adult,St. Luke's General Hospital Kilkenny,575,148,58,65,846
26/06/2025,Adult,St. Michael's Hospital,800,276,92,19,"1,187"
26/06/2025,Adult,St. Vincent's University Hospital,"2,501",765,203,222,"3,690"
26/06/2025,Adult,Tallaght University Hospital,"2,978","1,039",530,343,"4,890"
26/06/2025,Adult,Tipperary University Hospital,396,42,15,1,454
26/06/2025,Adult,University Hospital Kerry,249,44,1,0,295
26/06/2025,Adult,University Hospital Limerick,"1,770",929,450,232,"3,381"
