ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
28/11/2024,Child,Mayo University Hospital,3,2,2,0,6
28/11/2024,Child,Midland Regional Hospital Mullingar,29,15,0,0,44
28/11/2024,Child,Midland Regional Hospital Portlaoise,7,0,0,0,7
28/11/2024,Child,Midland Regional Hospital Tullamore,171,0,0,0,171
28/11/2024,Child,National Orthopaedic Hospital Cappagh,37,13,3,0,52
28/11/2024,Child,Nenagh Hospital,7,2,0,1,10
28/11/2024,Child,Our Lady of Lourdes Hospital Drogheda,61,34,14,0,108
28/11/2024,Child,Portiuncula University Hospital,13,2,0,0,15
28/11/2024,Child,Royal Victoria Eye and Ear Hospital,57,24,11,2,93
28/11/2024,Child,Sligo University Hospital,110,14,2,2,129
28/11/2024,Child,South Infirmary Victoria University Hospital,189,64,3,3,259
28/11/2024,Child,St. Luke's General Hospital Kilkenny,4,0,0,0,4
28/11/2024,Child,Tallaght University Hospital,0,0,1,0,1
28/11/2024,Child,Tipperary University Hospital,8,0,0,0,8
28/11/2024,Child,University Hospital Kerry,11,4,0,0,15
28/11/2024,Child,University Hospital Limerick,187,82,52,9,330
28/11/2024,Child,University Hospital Waterford,162,121,54,19,356
28/11/2024,Child,Wexford General Hospital,13,0,0,0,13
19/12/2024,Adult,Bantry General Hospital,217,27,15,24,282
19/12/2024,Adult,Beaumont Hospital,"5,357","2,376",473,347,"8,553"
19/12/2024,Adult,Cavan General Hospital,370,5,12,2,389
19/12/2024,Adult,Connolly Hospital Blanchardstown,"1,310",23,0,0,"1,333"
19/12/2024,Adult,Coombe Women and Infants University Hospital,114,17,8,2,141
19/12/2024,Adult,Cork University Hospital,999,400,136,118,"1,653"
19/12/2024,Adult,Cork University Maternity Hospital,607,83,3,0,693
19/12/2024,Adult,Croom Orthopaedic Hospital,518,0,0,0,518
19/12/2024,Adult,Ennis Hospital,504,141,4,0,648
19/12/2024,Adult,Galway University Hospitals,"5,978","2,194",883,"1,238","10,293"
19/12/2024,Adult,Kilcreene Regional Orthopaedic Hospital,617,127,4,2,750
19/12/2024,Adult,Letterkenny University Hospital,"1,167",139,59,52,"1,418"
19/12/2024,Adult,Louth County Hospital,700,11,0,0,711
19/12/2024,Adult,Mallow General Hospital,256,104,45,21,426
19/12/2024,Adult,Mater Misericordiae University Hospital,"4,761","1,162",440,817,"7,181"
19/12/2024,Adult,Mayo University Hospital,735,66,22,2,824
19/12/2024,Adult,Mercy University Hospital,594,75,9,8,686
