ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
26/08/2021,Adult,Midland Regional Hospital Tullamore,652,208,58,238,"1,157"
26/08/2021,Adult,Naas General Hospital,93,64,38,32,228
26/08/2021,Adult,National Orthopaedic Hospital Cappagh,"1,163",138,13,19,"1,333"
26/08/2021,Adult,Nenagh Hospital,402,372,306,447,"1,527"
26/08/2021,Adult,Our Lady of Lourdes Hospital Drogheda,469,124,38,12,644
26/08/2021,Adult,Our Lady's Hospital Navan,423,113,24,36,597
26/08/2021,Adult,Portiuncula University Hospital,326,63,33,66,489
26/08/2021,Adult,Roscommon University Hospital,319,214,108,134,776
26/08/2021,Adult,Royal Victoria Eye and Ear Hospital,"1,646",335,114,185,"2,280"
26/08/2021,Adult,Sligo University Hospital,"1,651",581,250,485,"2,968"
26/08/2021,Adult,South Infirmary Victoria University Hospital,"1,666",551,133,177,"2,527"
26/08/2021,Adult,St. Columcille's Hospital,528,103,37,29,697
26/08/2021,Adult,St. James's Hospital,"2,458","1,078",418,"1,558","5,513"
26/08/2021,Adult,St. John's Hospital Limerick,563,311,149,388,"1,411"
26/08/2021,Adult,St. Luke's General Hospital Kilkenny,493,168,120,165,947
26/08/2021,Adult,St. Michael's Hospital,531,138,25,60,755
26/08/2021,Adult,St. Vincent's University Hospital,"1,906",571,222,406,"3,105"
26/08/2021,Adult,Tallaght University Hospital,"2,079",694,317,627,"3,717"
26/08/2021,Adult,Tipperary University Hospital,238,21,2,2,263
26/08/2021,Adult,University Hospital Kerry,315,113,59,53,541
26/08/2021,Adult,University Hospital Limerick,853,363,152,400,"1,769"
26/08/2021,Adult,University Hospital Waterford,"1,935",575,287,"1,155","3,951"
26/08/2021,Adult,Wexford General Hospital,571,264,110,18,964
26/08/2021,Child,Beaumont Hospital,20,8,15,14,57
26/08/2021,Child,Cavan General Hospital,20,0,0,0,20
26/08/2021,Child,Children's Health Ireland,"2,290","1,359",578,"1,405","5,631"
26/08/2021,Child,Cork University Hospital,66,44,17,26,152
26/08/2021,Child,Galway University Hospitals,149,89,43,89,369
26/08/2021,Child,Letterkenny University Hospital,23,22,8,30,82
26/08/2021,Child,Mayo University Hospital,10,4,8,4,25
26/08/2021,Child,Mercy University Hospital,71,25,6,6,107
26/08/2021,Child,Midland Regional Hospital Mullingar,25,0,0,0,25
26/08/2021,Child,Midland Regional Hospital Tullamore,83,29,2,0,113
26/08/2021,Child,National Orthopaedic Hospital Cappagh,144,24,14,20,202
26/08/2021,Child,Nenagh Hospital,18,6,9,26,58
26/08/2021,Child,Our Lady of Lourdes Hospital Drogheda,12,13,2,0,26
26/08/2021,Child,Portiuncula University Hospital,17,8,0,0,24
26/08/2021,Child,Royal Victoria Eye and Ear Hospital,33,8,12,17,69
26/08/2021,Child,Sligo University Hospital,96,25,12,35,168
26/08/2021,Child,Small Volume Hospitals,40,8,4,6,57
26/08/2021,Child,South Infirmary Victoria University Hospital,91,22,6,10,129
26/08/2021,Child,University Hospital Limerick,53,31,17,88,188
26/08/2021,Child,University Hospital Waterford,47,37,8,22,114
30/09/2021,Adult,Bantry General Hospital,105,10,20,9,144
30/09/2021,Adult,Beaumont Hospital,"3,544",848,234,232,"4,857"
30/09/2021,Adult,Cavan General Hospital,304,23,11,2,340
30/09/2021,Adult,Connolly Hospital Blanchardstown,466,4,2,0,472
30/09/2021,Adult,Coombe Women and Infants University Hospital,148,46,2,2,198
30/09/2021,Adult,Cork University Hospital,550,263,95,253,"1,161"
30/09/2021,Adult,Cork University Maternity Hospital,310,106,27,196,639
30/09/2021,Adult,Croom Orthopaedic Hospital,673,182,84,46,985
30/09/2021,Adult,Ennis Hospital,210,122,80,17,430
30/09/2021,Adult,Galway University Hospitals,"3,761","1,902",679,"2,512","8,854"
30/09/2021,Adult,Kilcreene Regional Orthopaedic Hospital,281,23,6,8,318
30/09/2021,Adult,Letterkenny University Hospital,"1,112",527,352,679,"2,671"
30/09/2021,Adult,Louth County Hospital,379,64,17,4,464
30/09/2021,Adult,Mallow General Hospital,139,60,20,12,232
30/09/2021,Adult,Mater Misericordiae University Hospital,"3,262",689,277,956,"5,185"
30/09/2021,Adult,Mayo University Hospital,521,229,72,436,"1,259"
30/09/2021,Adult,Mercy University Hospital,536,215,98,261,"1,109"
30/09/2021,Adult,Midland Regional Hospital Mullingar,416,203,109,70,799
30/09/2021,Adult,Midland Regional Hospital Portlaoise,234,131,79,107,552
30/09/2021,Adult,Midland Regional Hospital Tullamore,585,295,71,229,"1,180"
30/09/2021,Adult,Naas General Hospital,148,75,37,44,304
30/09/2021,Adult,National Orthopaedic Hospital Cappagh,"1,234",133,12,18,"1,397"
30/09/2021,Adult,Nenagh Hospital,391,345,242,445,"1,423"
30/09/2021,Adult,Our Lady of Lourdes Hospital Drogheda,455,112,23,14,604
30/09/2021,Adult,Our Lady's Hospital Navan,422,104,31,27,585
30/09/2021,Adult,Portiuncula University Hospital,358,60,18,59,496
30/09/2021,Adult,Roscommon University Hospital,281,193,84,149,708
30/09/2021,Adult,Royal Victoria Eye and Ear Hospital,"1,778",323,107,171,"2,379"
30/09/2021,Adult,Sligo University Hospital,"1,617",619,215,458,"2,909"
30/09/2021,Adult,South Infirmary Victoria University Hospital,"1,458",528,131,172,"2,290"
30/09/2021,Adult,St. Columcille's Hospital,518,115,32,31,697
30/09/2021,Adult,St. James's Hospital,"2,559","1,074",397,"1,556","5,586"
30/09/2021,Adult,St. John's Hospital Limerick,566,287,121,349,"1,323"
30/09/2021,Adult,St. Luke's General Hospital Kilkenny,465,138,89,163,856
30/09/2021,Adult,St. Michael's Hospital,463,123,34,54,675
30/09/2021,Adult,St. Vincent's University Hospital,"2,050",523,222,421,"3,216"
30/09/2021,Adult,Tallaght University Hospital,"2,029",587,230,449,"3,295"
30/09/2021,Adult,Tipperary University Hospital,216,14,4,0,235
30/09/2021,Adult,University Hospital Kerry,310,136,48,67,562
30/09/2021,Adult,University Hospital Limerick,853,345,96,363,"1,657"
30/09/2021,Adult,University Hospital Waterford,"1,848",545,267,"1,120","3,780"
30/09/2021,Adult,Wexford General Hospital,539,256,70,24,889
30/09/2021,Child,Beaumont Hospital,17,15,4,20,56
30/09/2021,Child,Children's Health Ireland,"2,079","1,306",542,"1,311","5,239"
30/09/2021,Child,Cork University Hospital,61,30,13,23,127
30/09/2021,Child,Galway University Hospitals,150,92,43,97,381
30/09/2021,Child,Letterkenny University Hospital,29,14,15,22,80
30/09/2021,Child,Mercy University Hospital,85,25,6,4,120
30/09/2021,Child,Midland Regional Hospital Mullingar,24,4,0,0,28
30/09/2021,Child,Midland Regional Hospital Tullamore,72,8,2,0,82
30/09/2021,Child,National Orthopaedic Hospital Cappagh,158,32,11,21,222
30/09/2021,Child,Nenagh Hospital,21,6,8,26,61
30/09/2021,Child,Our Lady of Lourdes Hospital Drogheda,24,10,0,5,39
30/09/2021,Child,Portiuncula University Hospital,26,2,2,0,30
30/09/2021,Child,Royal Victoria Eye and Ear Hospital,30,14,6,18,68
30/09/2021,Child,Sligo University Hospital,78,24,10,27,139
30/09/2021,Child,Small Volume Hospitals,53,8,8,8,76
30/09/2021,Child,South Infirmary Victoria University Hospital,73,16,4,10,102
30/09/2021,Child,University Hospital Kerry,19,4,0,2,25
30/09/2021,Child,University Hospital Limerick,65,28,18,86,196
30/09/2021,Child,University Hospital Waterford,33,33,4,18,87
28/10/2021,Adult,Bantry General Hospital,81,6,8,6,102
28/10/2021,Adult,Beaumont Hospital,"3,583",762,232,146,"4,722"
28/10/2021,Adult,Cavan General Hospital,272,9,13,0,295
28/10/2021,Adult,Connolly Hospital Blanchardstown,508,6,0,0,514
28/10/2021,Adult,Coombe Women and Infants University Hospital,195,51,12,2,260
28/10/2021,Adult,Cork University Hospital,549,264,130,243,"1,187"
28/10/2021,Adult,Cork University Maternity Hospital,211,140,31,190,572
28/10/2021,Adult,Croom Orthopaedic Hospital,617,201,80,44,942
28/10/2021,Adult,Ennis Hospital,204,79,61,7,352
28/10/2021,Adult,Galway University Hospitals,"3,721","1,816",798,"2,172","8,507"
28/10/2021,Adult,Kilcreene Regional Orthopaedic Hospital,272,16,6,8,303
28/10/2021,Adult,Letterkenny University Hospital,"1,154",366,415,645,"2,580"
28/10/2021,Adult,Louth County Hospital,370,49,14,4,438
28/10/2021,Adult,Mallow General Hospital,150,41,24,12,226
28/10/2021,Adult,Mater Misericordiae University Hospital,"3,395",770,300,930,"5,395"
28/10/2021,Adult,Mayo University Hospital,530,217,95,440,"1,282"
28/10/2021,Adult,Mercy University Hospital,588,216,106,239,"1,149"
28/10/2021,Adult,Midland Regional Hospital Mullingar,561,222,118,71,973
28/10/2021,Adult,Midland Regional Hospital Portlaoise,256,119,90,106,572
28/10/2021,Adult,Midland Regional Hospital Tullamore,595,273,53,133,"1,055"
28/10/2021,Adult,Naas General Hospital,155,46,16,22,240
28/10/2021,Adult,National Orthopaedic Hospital Cappagh,"1,286",115,15,18,"1,434"
28/10/2021,Adult,Nenagh Hospital,443,317,233,413,"1,407"
28/10/2021,Adult,Our Lady of Lourdes Hospital Drogheda,463,135,30,14,643
28/10/2021,Adult,Our Lady's Hospital Navan,486,107,61,33,688
28/10/2021,Adult,Portiuncula University Hospital,357,61,19,50,487
28/10/2021,Adult,Roscommon University Hospital,265,185,97,140,688
28/10/2021,Adult,Royal Victoria Eye and Ear Hospital,"1,489",233,86,124,"1,932"
28/10/2021,Adult,Sligo University Hospital,"1,620",623,251,437,"2,931"
28/10/2021,Adult,South Infirmary Victoria University Hospital,"1,641",455,163,146,"2,405"
28/10/2021,Adult,St. Columcille's Hospital,500,103,39,22,665
28/10/2021,Adult,St. James's Hospital,"2,685","1,051",413,"1,418","5,566"
28/10/2021,Adult,St. John's Hospital Limerick,617,273,141,337,"1,367"
28/10/2021,Adult,St. Luke's General Hospital Kilkenny,421,144,83,137,786
28/10/2021,Adult,St. Michael's Hospital,477,111,34,45,666
28/10/2021,Adult,St. Vincent's University Hospital,"2,006",533,244,390,"3,173"
28/10/2021,Adult,Tallaght University Hospital,"2,149",559,264,467,"3,439"
28/10/2021,Adult,Tipperary University Hospital,193,13,2,0,207
28/10/2021,Adult,University Hospital Kerry,376,156,48,72,652
28/10/2021,Adult,University Hospital Limerick,901,301,146,342,"1,690"
28/10/2021,Adult,University Hospital Waterford,"1,984",535,284,"1,051","3,853"
28/10/2021,Adult,Wexford General Hospital,582,258,77,31,949
28/10/2021,Child,Beaumont Hospital,13,12,7,17,49
28/10/2021,Child,Children's Health Ireland,"2,358","1,359",607,"1,232","5,557"
28/10/2021,Child,Cork University Hospital,61,14,12,19,107
28/10/2021,Child,Galway University Hospitals,148,77,42,87,355
28/10/2021,Child,Letterkenny University Hospital,30,9,12,17,69
28/10/2021,Child,Mayo University Hospital,6,6,6,4,21
28/10/2021,Child,Mercy University Hospital,58,24,6,6,94
28/10/2021,Child,Midland Regional Hospital Mullingar,37,4,0,0,41
