ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
30/09/2021,Child,Children's Health Ireland,"16,208","8,079","4,109","15,975","44,371"
30/09/2021,Child,Cork University Hospital,"2,463","1,157",551,"1,289","5,460"
30/09/2021,Child,Cork University Maternity Hospital,37,10,0,0,47
30/09/2021,Child,Croom Orthopaedic Hospital,119,52,44,17,232
30/09/2021,Child,Ennis Hospital,17,5,2,5,29
30/09/2021,Child,Galway University Hospitals,"2,445","1,202",569,"1,600","5,816"
30/09/2021,Child,Letterkenny University Hospital,715,238,140,987,"2,081"
30/09/2021,Child,Mallow General Hospital,82,7,7,12,109
30/09/2021,Child,Mayo University Hospital,568,301,102,505,"1,477"
30/09/2021,Child,Mercy University Hospital,295,97,71,73,536
30/09/2021,Child,Midland Regional Hospital Mullingar,593,198,77,150,"1,018"
30/09/2021,Child,Midland Regional Hospital Portlaoise,427,190,120,80,819
30/09/2021,Child,Midland Regional Hospital Tullamore,646,421,308,"1,437","2,812"
30/09/2021,Child,National Orthopaedic Hospital Cappagh,123,57,21,16,217
30/09/2021,Child,Nenagh Hospital,12,10,2,8,32
30/09/2021,Child,Our Lady of Lourdes Hospital Drogheda,"1,514",941,239,247,"2,942"
30/09/2021,Child,Our Lady's Hospital Navan,11,17,12,10,49
30/09/2021,Child,Portiuncula University Hospital,389,34,25,78,525
30/09/2021,Child,Rotunda Hospital,34,7,2,0,43
30/09/2021,Child,Royal Victoria Eye and Ear Hospital,267,122,61,448,898
30/09/2021,Child,Sligo University Hospital,956,438,309,511,"2,214"
30/09/2021,Child,Small Volume Hospitals,13,9,2,0,24
30/09/2021,Child,South Infirmary Victoria University Hospital,"1,164",314,87,374,"1,938"
30/09/2021,Child,St. Luke's General Hospital Kilkenny,315,29,2,0,346
30/09/2021,Child,Tallaght University Hospital,42,9,0,5,57
30/09/2021,Child,Tipperary University Hospital,352,68,2,0,422
30/09/2021,Child,University Hospital Kerry,421,214,109,373,"1,117"
30/09/2021,Child,University Hospital Limerick,"1,298",715,468,"2,235","4,715"
30/09/2021,Child,University Hospital Waterford,"1,207",629,314,"2,652","4,802"
30/09/2021,Child,Wexford General Hospital,374,12,0,2,388
28/10/2021,Adult,Bantry General Hospital,625,349,204,322,"1,500"
28/10/2021,Adult,Beaumont Hospital,"18,229","4,051","1,137",592,"24,009"
28/10/2021,Adult,Cavan General Hospital,"3,387","1,310",585,606,"5,889"
28/10/2021,Adult,Connolly Hospital Blanchardstown,"4,461",806,146,78,"5,492"
28/10/2021,Adult,Coombe Women and Infants University Hospital,"1,607",529,261,351,"2,748"
28/10/2021,Adult,Cork University Hospital,"11,717","6,503","3,884","9,784","31,889"
28/10/2021,Adult,Cork University Maternity Hospital,"1,461",579,86,23,"2,149"
28/10/2021,Adult,Croom Orthopaedic Hospital,"1,803","1,396",992,708,"4,899"
28/10/2021,Adult,Ennis Hospital,545,413,262,719,"1,939"
28/10/2021,Adult,Galway University Hospitals,"18,226","10,874","7,274","18,411","54,786"
28/10/2021,Adult,Letterkenny University Hospital,"6,890","2,925","2,253","5,319","17,387"
28/10/2021,Adult,Louth County Hospital,"1,595",574,343,226,"2,738"
28/10/2021,Adult,Mallow General Hospital,"1,525",606,275,283,"2,689"
28/10/2021,Adult,Mater Misericordiae University Hospital,"21,792","7,672","4,358","11,146","44,969"
28/10/2021,Adult,Mayo University Hospital,"4,125","3,263","1,998","3,661","13,047"
28/10/2021,Adult,Mercy University Hospital,"2,714","1,088",853,"2,566","7,222"
28/10/2021,Adult,Midland Regional Hospital Mullingar,"3,767","2,142","1,257","1,057","8,223"
28/10/2021,Adult,Midland Regional Hospital Portlaoise,"2,303","1,356",748,"1,460","5,867"
28/10/2021,Adult,Midland Regional Hospital Tullamore,"4,587","2,982","1,957","3,565","13,091"
28/10/2021,Adult,Naas General Hospital,"4,466","1,815","1,321","3,053","10,655"
28/10/2021,Adult,National Orthopaedic Hospital Cappagh,"1,871",361,112,83,"2,427"
28/10/2021,Adult,Nenagh Hospital,377,316,262,173,"1,128"
28/10/2021,Adult,Our Lady of Lourdes Hospital Drogheda,"6,476","2,755","1,366","1,082","11,680"
28/10/2021,Adult,Our Lady's Hospital Navan,"2,952","1,605","1,080","2,537","8,174"
28/10/2021,Adult,Portiuncula University Hospital,"1,942",783,460,900,"4,085"
28/10/2021,Adult,Roscommon University Hospital,"3,090","1,221",859,"2,134","7,304"
28/10/2021,Adult,Rotunda Hospital,"2,189",933,4,2,"3,128"
28/10/2021,Adult,Royal Victoria Eye and Ear Hospital,"3,972","2,318","1,444","7,005","14,739"
28/10/2021,Adult,Sligo University Hospital,"6,887","4,093","2,850","4,708","18,538"
28/10/2021,Adult,South Infirmary Victoria University Hospital,"8,578","3,452","2,049","7,337","21,416"
28/10/2021,Adult,St. Columcille's Hospital,"1,837","1,177",893,"2,026","5,934"
28/10/2021,Adult,St. James's Hospital,"13,382","5,227","2,221","4,673","25,504"
28/10/2021,Adult,St. John's Hospital Limerick,764,447,214,577,"2,002"
28/10/2021,Adult,St. Luke's General Hospital Kilkenny,"2,612",514,137,78,"3,342"
28/10/2021,Adult,St. Michael's Hospital,"2,381",540,126,338,"3,385"
28/10/2021,Adult,St. Vincent's University Hospital,"14,672","4,626","2,760","3,643","25,702"
28/10/2021,Adult,Tallaght University Hospital,"12,704","7,694","4,530","11,031","35,959"
28/10/2021,Adult,Tipperary University Hospital,"2,180",807,390,602,"3,979"
28/10/2021,Adult,University Hospital Kerry,"4,319","2,375","1,797","3,091","11,583"
28/10/2021,Adult,University Hospital Limerick,"12,410","7,351","4,896","18,604","43,261"
28/10/2021,Adult,University Hospital Waterford,"14,073","7,758","5,406","14,367","41,604"
28/10/2021,Adult,Wexford General Hospital,"2,394",785,158,44,"3,381"
28/10/2021,Child,Beaumont Hospital,103,10,2,2,117
28/10/2021,Child,Cavan General Hospital,400,63,10,4,477
28/10/2021,Child,Children's Health Ireland,"16,101","8,247","4,418","15,206","43,971"
28/10/2021,Child,Cork University Hospital,"2,500","1,170",593,"1,224","5,488"
28/10/2021,Child,Cork University Maternity Hospital,36,14,0,0,50
28/10/2021,Child,Croom Orthopaedic Hospital,119,48,49,12,228
28/10/2021,Child,Ennis Hospital,22,7,2,5,36
28/10/2021,Child,Galway University Hospitals,"2,397","1,208",600,"1,558","5,762"
28/10/2021,Child,Letterkenny University Hospital,771,224,162,977,"2,134"
28/10/2021,Child,Mallow General Hospital,81,10,5,2,99
28/10/2021,Child,Mayo University Hospital,525,284,112,493,"1,414"
28/10/2021,Child,Mercy University Hospital,298,89,45,69,501
28/10/2021,Child,Midland Regional Hospital Mullingar,644,210,84,146,"1,084"
28/10/2021,Child,Midland Regional Hospital Portlaoise,393,195,139,76,803
28/10/2021,Child,Midland Regional Hospital Tullamore,583,368,238,"1,185","2,375"
28/10/2021,Child,National Orthopaedic Hospital Cappagh,135,63,17,11,226
28/10/2021,Child,Nenagh Hospital,12,9,4,7,32
28/10/2021,Child,Our Lady of Lourdes Hospital Drogheda,"1,562",803,254,189,"2,808"
28/10/2021,Child,Our Lady's Hospital Navan,9,16,17,9,50
28/10/2021,Child,Portiuncula University Hospital,395,25,24,74,518
28/10/2021,Child,Rotunda Hospital,34,5,2,0,41
28/10/2021,Child,Royal Victoria Eye and Ear Hospital,298,120,65,448,931
28/10/2021,Child,Sligo University Hospital,981,443,333,475,"2,233"
28/10/2021,Child,Small Volume Hospitals,16,9,2,0,27
28/10/2021,Child,South Infirmary Victoria University Hospital,"1,118",312,111,357,"1,898"
28/10/2021,Child,St. Luke's General Hospital Kilkenny,320,28,2,0,350
28/10/2021,Child,Tallaght University Hospital,35,12,0,5,53
28/10/2021,Child,Tipperary University Hospital,339,62,4,0,405
28/10/2021,Child,University Hospital Kerry,418,224,108,375,"1,125"
28/10/2021,Child,University Hospital Limerick,"1,357",747,495,"2,157","4,756"
28/10/2021,Child,University Hospital Waterford,"1,195",605,370,"2,431","4,601"
28/10/2021,Child,Wexford General Hospital,377,41,0,2,419
25/11/2021,Adult,Bantry General Hospital,605,287,228,226,"1,346"
25/11/2021,Adult,Beaumont Hospital,"19,167","3,769",644,319,"23,900"
25/11/2021,Adult,Cavan General Hospital,"3,506","1,278",573,495,"5,852"
25/11/2021,Adult,Connolly Hospital Blanchardstown,"4,287",663,128,56,"5,135"
25/11/2021,Adult,Coombe Women and Infants University Hospital,"1,518",584,266,347,"2,715"
25/11/2021,Adult,Cork University Hospital,"11,996","6,329","4,203","9,403","31,930"
25/11/2021,Adult,Cork University Maternity Hospital,"1,454",505,112,19,"2,090"
25/11/2021,Adult,Croom Orthopaedic Hospital,"1,908","1,374",996,699,"4,977"
25/11/2021,Adult,Ennis Hospital,571,390,277,670,"1,909"
25/11/2021,Adult,Galway University Hospitals,"18,421","9,744","7,797","16,972","52,934"
25/11/2021,Adult,Letterkenny University Hospital,"7,031","2,711","2,427","4,766","16,935"
25/11/2021,Adult,Louth County Hospital,"1,468",563,383,207,"2,621"
25/11/2021,Adult,Mallow General Hospital,"1,620",590,307,274,"2,791"
25/11/2021,Adult,Mater Misericordiae University Hospital,"21,718","7,346","4,602","10,385","44,050"
25/11/2021,Adult,Mayo University Hospital,"4,203","3,025","2,236","3,465","12,929"
25/11/2021,Adult,Mercy University Hospital,"2,708","1,056",899,"2,462","7,125"
25/11/2021,Adult,Midland Regional Hospital Mullingar,"3,895","2,147","1,329","1,015","8,387"
25/11/2021,Adult,Midland Regional Hospital Portlaoise,"2,373","1,204",863,"1,335","5,775"
25/11/2021,Adult,Midland Regional Hospital Tullamore,"4,376","2,805","2,113","3,894","13,188"
25/11/2021,Adult,Naas General Hospital,"4,652","1,761","1,311","2,496","10,221"
25/11/2021,Adult,National Orthopaedic Hospital Cappagh,"1,842",349,158,76,"2,425"
25/11/2021,Adult,Nenagh Hospital,401,283,296,141,"1,121"
25/11/2021,Adult,Our Lady of Lourdes Hospital Drogheda,"6,409","2,720","1,419",835,"11,384"
25/11/2021,Adult,Our Lady's Hospital Navan,"3,026","1,409","1,126","2,417","7,978"
25/11/2021,Adult,Portiuncula University Hospital,"1,932",746,481,903,"4,061"
25/11/2021,Adult,Roscommon University Hospital,"3,085","1,197",923,"1,994","7,200"
25/11/2021,Adult,Rotunda Hospital,"2,225",774,7,6,"3,012"
25/11/2021,Adult,Royal Victoria Eye and Ear Hospital,"4,109","2,316","1,688","6,863","14,976"
25/11/2021,Adult,Sligo University Hospital,"7,209","3,804","3,098","4,714","18,824"
25/11/2021,Adult,South Infirmary Victoria University Hospital,"8,536","3,421","2,216","7,191","21,365"
25/11/2021,Adult,St. Columcille's Hospital,"1,967","1,174",960,"2,086","6,187"
25/11/2021,Adult,St. James's Hospital,"13,743","5,007","2,276","4,308","25,333"
25/11/2021,Adult,St. John's Hospital Limerick,760,426,267,565,"2,019"
25/11/2021,Adult,St. Luke's General Hospital Kilkenny,"2,623",492,163,55,"3,333"
25/11/2021,Adult,St. Michael's Hospital,"2,370",471,146,319,"3,307"
25/11/2021,Adult,St. Vincent's University Hospital,"14,831","4,598","2,904","3,056","25,387"
25/11/2021,Adult,Tallaght University Hospital,"12,964","7,637","4,901","10,514","36,016"
25/11/2021,Adult,Tipperary University Hospital,"2,178",823,429,560,"3,990"
25/11/2021,Adult,University Hospital Kerry,"4,238","2,323","1,879","2,455","10,895"
25/11/2021,Adult,University Hospital Limerick,"12,811","7,119","5,098","17,493","42,521"
25/11/2021,Adult,University Hospital Waterford,"14,402","7,520","5,471","13,008","40,402"
25/11/2021,Adult,Wexford General Hospital,"2,273",799,177,46,"3,296"
25/11/2021,Child,Beaumont Hospital,118,11,2,0,131
25/11/2021,Child,Cavan General Hospital,416,61,4,4,484
25/11/2021,Child,Children's Health Ireland,"16,548","8,102","4,729","14,739","44,118"
25/11/2021,Child,Cork University Hospital,"2,600","1,111",646,"1,164","5,522"
25/11/2021,Child,Cork University Maternity Hospital,27,16,0,0,43
25/11/2021,Child,Croom Orthopaedic Hospital,133,44,42,14,233
25/11/2021,Child,Ennis Hospital,22,5,4,4,35
25/11/2021,Child,Galway University Hospitals,"2,571","1,136",616,"1,454","5,777"
25/11/2021,Child,Letterkenny University Hospital,842,206,164,940,"2,152"
25/11/2021,Child,Mallow General Hospital,101,7,5,4,118
25/11/2021,Child,Mayo University Hospital,508,272,138,457,"1,376"
25/11/2021,Child,Mercy University Hospital,321,69,28,70,488
25/11/2021,Child,Midland Regional Hospital Mullingar,661,210,90,148,"1,109"
25/11/2021,Child,Midland Regional Hospital Portlaoise,440,168,146,70,825
25/11/2021,Child,Midland Regional Hospital Tullamore,515,364,216,991,"2,085"
25/11/2021,Child,National Orthopaedic Hospital Cappagh,142,59,18,12,231
25/11/2021,Child,Nenagh Hospital,12,7,5,5,31
25/11/2021,Child,Our Lady of Lourdes Hospital Drogheda,"1,625",776,268,119,"2,789"
25/11/2021,Child,Our Lady's Hospital Navan,5,14,17,10,46
25/11/2021,Child,Portiuncula University Hospital,406,36,16,64,521
25/11/2021,Child,Rotunda Hospital,33,2,0,0,35
25/11/2021,Child,Royal Victoria Eye and Ear Hospital,285,117,80,445,927
25/11/2021,Child,Sligo University Hospital,997,441,356,458,"2,253"
25/11/2021,Child,Small Volume Hospitals,18,5,2,0,26
25/11/2021,Child,South Infirmary Victoria University Hospital,"1,121",320,122,333,"1,896"
25/11/2021,Child,St. Luke's General Hospital Kilkenny,357,25,4,0,385
25/11/2021,Child,Tallaght University Hospital,36,17,0,4,56
25/11/2021,Child,Tipperary University Hospital,339,67,6,0,413
25/11/2021,Child,University Hospital Kerry,420,237,121,372,"1,150"
25/11/2021,Child,University Hospital Limerick,"1,429",719,509,"2,023","4,681"
25/11/2021,Child,University Hospital Waterford,"1,269",574,408,"2,250","4,501"
25/11/2021,Child,Wexford General Hospital,393,20,2,0,415
23/12/2021,Adult,Bantry General Hospital,657,261,220,194,"1,332"
23/12/2021,Adult,Beaumont Hospital,"19,048","3,872",179,148,"23,247"
23/12/2021,Adult,Cavan General Hospital,"3,597","1,333",422,407,"5,759"
23/12/2021,Adult,Connolly Hospital Blanchardstown,"4,244",629,63,16,"4,952"
23/12/2021,Adult,Coombe Women and Infants University Hospital,"1,583",563,286,353,"2,785"
23/12/2021,Adult,Cork University Hospital,"11,534","6,261","4,351","9,248","31,394"
23/12/2021,Adult,Cork University Maternity Hospital,"1,482",418,144,9,"2,053"
23/12/2021,Adult,Croom Orthopaedic Hospital,"1,888","1,321",958,714,"4,881"
23/12/2021,Adult,Ennis Hospital,617,398,350,669,"2,034"
23/12/2021,Adult,Galway University Hospitals,"18,544","8,654","7,310","16,511","51,019"
23/12/2021,Adult,Letterkenny University Hospital,"7,040","2,579","2,484","4,391","16,494"
23/12/2021,Adult,Louth County Hospital,"1,437",550,396,159,"2,542"
23/12/2021,Adult,Mallow General Hospital,"1,604",584,342,262,"2,792"
23/12/2021,Adult,Mater Misericordiae University Hospital,"21,344","7,348","4,714","8,803","42,209"
23/12/2021,Adult,Mayo University Hospital,"4,343","2,731","2,412","2,975","12,461"
23/12/2021,Adult,Mercy University Hospital,"2,660",958,960,"2,437","7,015"
23/12/2021,Adult,Midland Regional Hospital Mullingar,"3,919","2,211","1,398","1,060","8,588"
23/12/2021,Adult,Midland Regional Hospital Portlaoise,"2,407","1,123",908,"1,201","5,639"
23/12/2021,Adult,Midland Regional Hospital Tullamore,"4,080","2,467","1,926","3,461","11,934"
23/12/2021,Adult,Naas General Hospital,"4,494","1,559","1,145","2,102","9,300"
23/12/2021,Adult,National Orthopaedic Hospital Cappagh,"1,866",350,164,69,"2,449"
23/12/2021,Adult,Nenagh Hospital,381,285,265,133,"1,064"
23/12/2021,Adult,Our Lady of Lourdes Hospital Drogheda,"6,376","2,569","1,106",682,"10,733"
23/12/2021,Adult,Our Lady's Hospital Navan,"3,006","1,208","1,168","2,303","7,685"
23/12/2021,Adult,Portiuncula University Hospital,"1,722",663,443,844,"3,672"
23/12/2021,Adult,Roscommon University Hospital,"2,983",925,994,"1,807","6,709"
23/12/2021,Adult,Rotunda Hospital,"2,146",659,4,2,"2,811"
23/12/2021,Adult,Royal Victoria Eye and Ear Hospital,"4,400","2,105","1,846","6,846","15,197"
23/12/2021,Adult,Sligo University Hospital,"7,028","3,380","2,765","4,143","17,316"
23/12/2021,Adult,South Infirmary Victoria University Hospital,"8,433","3,321","2,338","7,067","21,159"
23/12/2021,Adult,St. Columcille's Hospital,"2,029","1,109",901,"1,990","6,029"
23/12/2021,Adult,St. James's Hospital,"13,576","4,699","2,433","3,892","24,600"
23/12/2021,Adult,St. John's Hospital Limerick,692,401,281,512,"1,886"
23/12/2021,Adult,St. Luke's General Hospital Kilkenny,"2,570",475,177,52,"3,274"
23/12/2021,Adult,St. Michael's Hospital,"2,407",459,128,280,"3,274"
23/12/2021,Adult,St. Vincent's University Hospital,"15,056","4,396","2,939","2,702","25,093"
23/12/2021,Adult,Tallaght University Hospital,"13,486","7,346","4,956","10,139","35,927"
23/12/2021,Adult,Tipperary University Hospital,"2,226",805,460,469,"3,960"
23/12/2021,Adult,University Hospital Kerry,"4,253","2,256","1,860","1,624","9,993"
23/12/2021,Adult,University Hospital Limerick,"12,354","6,717","5,028","16,201","40,300"
23/12/2021,Adult,University Hospital Waterford,"14,460","7,290","5,565","11,959","39,274"
23/12/2021,Adult,Wexford General Hospital,"2,231",764,192,44,"3,231"
23/12/2021,Child,Beaumont Hospital,108,11,2,0,122
23/12/2021,Child,Cavan General Hospital,434,69,7,2,512
23/12/2021,Child,Children's Health Ireland,"17,346","7,733","4,821","13,854","43,753"
23/12/2021,Child,Cork University Hospital,"2,640","1,074",666,"1,110","5,489"
23/12/2021,Child,Cork University Maternity Hospital,32,9,0,0,41
23/12/2021,Child,Croom Orthopaedic Hospital,128,45,31,22,226
23/12/2021,Child,Ennis Hospital,18,5,4,5,32
23/12/2021,Child,Galway University Hospitals,"2,604",990,607,"1,339","5,540"
23/12/2021,Child,Letterkenny University Hospital,838,200,164,913,"2,114"
23/12/2021,Child,Mallow General Hospital,99,10,5,5,119
23/12/2021,Child,Mayo University Hospital,482,231,145,387,"1,246"
23/12/2021,Child,Mercy University Hospital,297,62,27,62,448
23/12/2021,Child,Midland Regional Hospital Mullingar,672,235,87,156,"1,150"
23/12/2021,Child,Midland Regional Hospital Portlaoise,473,159,140,68,840
23/12/2021,Child,Midland Regional Hospital Tullamore,420,289,220,905,"1,834"
23/12/2021,Child,National Orthopaedic Hospital Cappagh,132,52,20,9,213
23/12/2021,Child,Nenagh Hospital,14,5,5,2,27
23/12/2021,Child,Our Lady of Lourdes Hospital Drogheda,"1,592",837,292,108,"2,829"
23/12/2021,Child,Our Lady's Hospital Navan,2,14,17,10,42
23/12/2021,Child,Portiuncula University Hospital,412,36,14,73,535
23/12/2021,Child,Rotunda Hospital,33,6,0,0,39
23/12/2021,Child,Royal Victoria Eye and Ear Hospital,350,103,85,447,985
23/12/2021,Child,Sligo University Hospital,968,436,341,411,"2,157"
23/12/2021,Child,Small Volume Hospitals,11,5,5,0,22
23/12/2021,Child,South Infirmary Victoria University Hospital,"1,191",316,111,320,"1,937"
23/12/2021,Child,St. Luke's General Hospital Kilkenny,343,29,2,0,373
23/12/2021,Child,Tallaght University Hospital,37,14,2,4,57
23/12/2021,Child,Tipperary University Hospital,327,74,2,0,403
23/12/2021,Child,University Hospital Kerry,436,238,126,365,"1,165"
23/12/2021,Child,University Hospital Limerick,"1,390",606,537,"1,868","4,402"
23/12/2021,Child,University Hospital Waterford,"1,255",565,415,"2,050","4,284"
23/12/2021,Child,Wexford General Hospital,417,22,2,0,440
