ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
29/01/2026,Child,Children's Health Ireland,"18,578","8,085","3,091","2,922","32,676"
29/01/2026,Child,Coombe Women and Infants University Hospital,27,0,0,0,27
29/01/2026,Child,Cork University Hospital,"3,192","1,113",310,100,"4,715"
29/01/2026,Child,Cork University Maternity Hospital,52,0,0,0,52
29/01/2026,Child,Croom Orthopaedic Hospital,127,16,2,0,144
29/01/2026,Child,Ennis Hospital,13,9,9,3,34
29/01/2026,Child,Galway University Hospitals,"3,012","1,156",329,476,"4,973"
29/01/2026,Child,Letterkenny University Hospital,"1,000",299,61,0,"1,360"
29/01/2026,Child,Mallow General Hospital,120,68,23,20,231
29/01/2026,Child,Mayo University Hospital,580,210,91,59,940
29/01/2026,Child,Mercy University Hospital,4,0,2,0,6
29/01/2026,Child,Midland Regional Hospital Mullingar,787,154,46,23,"1,010"
29/01/2026,Child,Midland Regional Hospital Portlaoise,901,496,316,128,"1,840"
29/01/2026,Child,Midland Regional Hospital Tullamore,717,389,34,0,"1,140"
29/01/2026,Child,Naas General Hospital,9,1,0,0,10
29/01/2026,Child,National Maternity Hospital (Holles Street),54,2,0,0,56
29/01/2026,Child,National Orthopaedic Hospital Cappagh,58,12,22,8,100
29/01/2026,Child,Nenagh Hospital,12,4,0,1,17
29/01/2026,Child,Our Lady of Lourdes Hospital Drogheda,"1,799","1,128",585,414,"3,927"
29/01/2026,Child,Our Lady's Hospital Navan,3,0,0,0,3
29/01/2026,Child,Portiuncula University Hospital,435,68,0,0,503
29/01/2026,Child,Roscommon University Hospital,91,57,9,0,157
29/01/2026,Child,Rotunda Hospital,34,2,0,0,36
29/01/2026,Child,Royal Victoria Eye and Ear Hospital,565,199,135,74,973
29/01/2026,Child,Sligo University Hospital,"1,083",188,87,222,"1,580"
29/01/2026,Child,South Infirmary Victoria University Hospital,"1,760",767,468,446,"3,441"
29/01/2026,Child,St. John's Hospital Limerick,1,0,0,0,1
29/01/2026,Child,St. Luke's General Hospital Kilkenny,415,15,4,17,451
29/01/2026,Child,Tallaght University Hospital,3,0,0,1,4
29/01/2026,Child,Tipperary University Hospital,377,89,19,1,487
29/01/2026,Child,University Hospital Kerry,607,181,126,75,988
29/01/2026,Child,University Hospital Limerick,"2,437","1,031",393,287,"4,147"
29/01/2026,Child,University Hospital Waterford,"2,003","1,073",309,329,"3,714"
29/01/2026,Child,Wexford General Hospital,741,341,1,0,"1,084"
26/02/2026,Adult,Bantry General Hospital,757,188,12,0,957
26/02/2026,Adult,Beaumont Hospital,"29,615","14,440","5,973","2,448","52,476"
26/02/2026,Adult,Cavan General Hospital,"4,693",625,10,0,"5,327"
26/02/2026,Adult,Connolly Hospital Blanchardstown,"6,030","1,910",282,71,"8,292"
26/02/2026,Adult,Coombe Women and Infants University Hospital,"2,436","1,040",154,11,"3,641"
26/02/2026,Adult,Cork University Hospital,"14,300","4,830","1,124",230,"20,484"
26/02/2026,Adult,Cork University Maternity Hospital,"2,499",107,0,0,"2,606"
26/02/2026,Adult,Croom Orthopaedic Hospital,"3,190","2,229",586,362,"6,367"
26/02/2026,Adult,Ennis Hospital,422,375,260,313,"1,371"
26/02/2026,Adult,Galway University Hospitals,"25,540","9,815","3,736","5,656","44,746"
26/02/2026,Adult,Letterkenny University Hospital,"9,772","2,628",794,635,"13,828"
26/02/2026,Adult,Louth County Hospital,"1,689",887,329,4,"2,909"
26/02/2026,Adult,Mallow General Hospital,"2,247",864,486,193,"3,790"
26/02/2026,Adult,Mater Misericordiae University Hospital,"24,843","10,999","3,535","3,180","42,557"
26/02/2026,Adult,Mayo University Hospital,"4,745","1,701",327,244,"7,017"
26/02/2026,Adult,Mercy University Hospital,"3,569","1,529",531,234,"5,863"
26/02/2026,Adult,Midland Regional Hospital Mullingar,"5,193","1,793",699,"1,149","8,835"
26/02/2026,Adult,Midland Regional Hospital Portlaoise,"2,987",863,305,145,"4,299"
26/02/2026,Adult,Midland Regional Hospital Tullamore,"11,435","5,138","1,130",84,"17,787"
26/02/2026,Adult,Naas General Hospital,"6,466","3,739","1,735",836,"12,775"
26/02/2026,Adult,National Maternity Hospital (Holles Street),"2,359",933,230,3,"3,525"
26/02/2026,Adult,National Orthopaedic Hospital Cappagh,"1,316",553,470,314,"2,652"
26/02/2026,Adult,Nenagh Hospital,393,335,232,328,"1,287"
26/02/2026,Adult,Our Lady of Lourdes Hospital Drogheda,"9,953","4,860","2,012",816,"17,641"
26/02/2026,Adult,Our Lady's Hospital Navan,"4,396","1,906",283,95,"6,680"
26/02/2026,Adult,Portiuncula University Hospital,"2,290",636,234,8,"3,168"
26/02/2026,Adult,Roscommon University Hospital,"3,315","1,268",91,4,"4,678"
26/02/2026,Adult,Rotunda Hospital,"4,355","1,593",93,2,"6,042"
26/02/2026,Adult,Royal Victoria Eye and Ear Hospital,"7,681","3,942","2,242","1,350","15,215"
26/02/2026,Adult,Sligo University Hospital,"9,008","2,926",995,"1,477","14,405"
26/02/2026,Adult,South Infirmary Victoria University Hospital,"14,853","7,507","3,570","4,899","30,829"
26/02/2026,Adult,St. Columcille's Hospital,"2,168","1,379","1,072","5,729","10,348"
26/02/2026,Adult,St. James's Hospital,"17,185","6,058","2,199","1,214","26,657"
26/02/2026,Adult,St. John's Hospital Limerick,355,211,49,0,615
26/02/2026,Adult,St. Luke's General Hospital Kilkenny,"3,635","1,315",717,460,"6,128"
26/02/2026,Adult,St. Michael's Hospital,"2,856","1,217",622,428,"5,122"
26/02/2026,Adult,St. Vincent's University Hospital,"18,692","8,077","3,883","3,295","33,947"
26/02/2026,Adult,Tallaght University Hospital,"13,187","8,474","2,330",906,"24,897"
26/02/2026,Adult,Tipperary University Hospital,"2,547","1,111",346,144,"4,147"
26/02/2026,Adult,University Hospital Kerry,"6,924","3,056",825,452,"11,258"
26/02/2026,Adult,University Hospital Limerick,"16,588","7,257","1,935",784,"26,564"
26/02/2026,Adult,University Hospital Waterford,"22,053","11,359","5,170","4,186","42,768"
26/02/2026,Adult,Wexford General Hospital,"3,927","1,040",241,7,"5,215"
26/02/2026,Child,Beaumont Hospital,49,9,7,0,65
26/02/2026,Child,Cavan General Hospital,518,62,2,0,582
26/02/2026,Child,Children's Health Ireland,"18,724","8,018","3,258","2,860","32,861"
26/02/2026,Child,Coombe Women and Infants University Hospital,29,0,0,0,29
26/02/2026,Child,Cork University Hospital,"3,279","1,088",306,112,"4,785"
26/02/2026,Child,Cork University Maternity Hospital,58,0,0,0,58
26/02/2026,Child,Croom Orthopaedic Hospital,122,13,2,0,136
26/02/2026,Child,Ennis Hospital,5,7,13,2,27
26/02/2026,Child,Galway University Hospitals,"3,201","1,084",340,428,"5,052"
26/02/2026,Child,Letterkenny University Hospital,"1,060",255,13,2,"1,329"
26/02/2026,Child,Mallow General Hospital,141,62,21,8,231
26/02/2026,Child,Mayo University Hospital,663,209,100,61,"1,033"
26/02/2026,Child,Mercy University Hospital,4,0,2,0,6
26/02/2026,Child,Midland Regional Hospital Mullingar,761,139,37,27,964
26/02/2026,Child,Midland Regional Hospital Portlaoise,922,484,343,153,"1,902"
26/02/2026,Child,Midland Regional Hospital Tullamore,794,353,54,0,"1,202"
26/02/2026,Child,Naas General Hospital,5,4,0,0,9
26/02/2026,Child,National Maternity Hospital (Holles Street),58,6,0,0,64
26/02/2026,Child,National Orthopaedic Hospital Cappagh,98,16,18,8,140
26/02/2026,Child,Nenagh Hospital,12,2,2,0,15
26/02/2026,Child,Our Lady of Lourdes Hospital Drogheda,"1,910","1,080",576,422,"3,988"
26/02/2026,Child,Our Lady's Hospital Navan,4,0,0,0,4
26/02/2026,Child,Portiuncula University Hospital,436,75,2,0,512
26/02/2026,Child,Roscommon University Hospital,103,52,18,0,173
26/02/2026,Child,Rotunda Hospital,40,5,2,100,147
26/02/2026,Child,Royal Victoria Eye and Ear Hospital,663,198,123,83,"1,067"
26/02/2026,Child,Sligo University Hospital,"1,200",209,80,230,"1,719"
26/02/2026,Child,South Infirmary Victoria University Hospital,"1,881",790,455,438,"3,564"
26/02/2026,Child,St. John's Hospital Limerick,1,0,0,0,1
26/02/2026,Child,St. Luke's General Hospital Kilkenny,431,8,10,4,454
26/02/2026,Child,Tallaght University Hospital,5,3,0,1,9
26/02/2026,Child,Tipperary University Hospital,386,89,9,0,484
26/02/2026,Child,University Hospital Kerry,594,175,127,79,975
26/02/2026,Child,University Hospital Limerick,"2,409","1,052",338,231,"4,030"
26/02/2026,Child,University Hospital Waterford,"2,033","1,002",331,335,"3,701"
26/02/2026,Child,Wexford General Hospital,779,344,1,0,"1,125"
26/03/2026,Adult,Bantry General Hospital,838,208,22,0,"1,068"
26/03/2026,Adult,Beaumont Hospital,"30,106","14,401","6,725","2,787","54,019"
26/03/2026,Adult,Cavan General Hospital,"4,599",897,9,0,"5,505"
26/03/2026,Adult,Connolly Hospital Blanchardstown,"6,005","1,954",242,49,"8,250"
26/03/2026,Adult,Coombe Women and Infants University Hospital,"2,341","1,092",124,4,"3,560"
26/03/2026,Adult,Cork University Hospital,"14,311","4,867","1,296",250,"20,723"
26/03/2026,Adult,Cork University Maternity Hospital,"2,552",104,0,0,"2,656"
26/03/2026,Adult,Croom Orthopaedic Hospital,"3,167","2,271",573,373,"6,384"
26/03/2026,Adult,Ennis Hospital,399,392,269,349,"1,408"
26/03/2026,Adult,Galway University Hospitals,"24,803","9,561","3,996","5,561","43,920"
26/03/2026,Adult,Letterkenny University Hospital,"10,003","2,422",747,658,"13,830"
26/03/2026,Adult,Louth County Hospital,"1,738",946,362,4,"3,051"
26/03/2026,Adult,Mallow General Hospital,"2,320",850,420,209,"3,799"
26/03/2026,Adult,Mater Misericordiae University Hospital,"24,958","11,096","3,776","3,192","43,022"
26/03/2026,Adult,Mayo University Hospital,"4,852","1,728",387,246,"7,214"
26/03/2026,Adult,Mercy University Hospital,"3,499","1,564",528,250,"5,841"
26/03/2026,Adult,Midland Regional Hospital Mullingar,"5,398","1,860",695,"1,211","9,163"
26/03/2026,Adult,Midland Regional Hospital Portlaoise,"3,013",972,337,153,"4,475"
26/03/2026,Adult,Midland Regional Hospital Tullamore,"11,320","5,358","1,407",152,"18,236"
26/03/2026,Adult,Naas General Hospital,"6,361","3,772","1,825","1,009","12,966"
26/03/2026,Adult,National Maternity Hospital (Holles Street),"2,367",945,266,2,"3,580"
26/03/2026,Adult,National Orthopaedic Hospital Cappagh,"1,247",540,461,313,"2,561"
26/03/2026,Adult,Nenagh Hospital,387,348,239,342,"1,316"
26/03/2026,Adult,Our Lady of Lourdes Hospital Drogheda,"9,442","4,766","2,024",854,"17,086"
26/03/2026,Adult,Our Lady's Hospital Navan,"4,550","1,931",366,68,"6,915"
26/03/2026,Adult,Portiuncula University Hospital,"2,291",630,220,10,"3,151"
26/03/2026,Adult,Roscommon University Hospital,"3,452","1,314",39,4,"4,809"
26/03/2026,Adult,Rotunda Hospital,"4,547","1,566",64,1,"6,178"
26/03/2026,Adult,Royal Victoria Eye and Ear Hospital,"7,595","4,141","2,206","1,657","15,599"
26/03/2026,Adult,Sligo University Hospital,"8,956","3,091","1,002","1,540","14,590"
26/03/2026,Adult,South Infirmary Victoria University Hospital,"15,605","7,629","3,597","4,953","31,784"
26/03/2026,Adult,St. Columcille's Hospital,"2,161","1,399","1,075","5,821","10,456"
26/03/2026,Adult,St. James's Hospital,"17,371","6,292","2,483","1,315","27,460"
26/03/2026,Adult,St. John's Hospital Limerick,368,224,46,0,638
26/03/2026,Adult,St. Luke's General Hospital Kilkenny,"3,614","1,372",685,537,"6,208"
26/03/2026,Adult,St. Michael's Hospital,"2,821","1,193",661,383,"5,059"
26/03/2026,Adult,St. Vincent's University Hospital,"18,893","8,094","3,869","3,383","34,239"
26/03/2026,Adult,Tallaght University Hospital,"14,337","8,924","2,492",962,"26,714"
26/03/2026,Adult,Tipperary University Hospital,"2,626","1,101",370,157,"4,253"
26/03/2026,Adult,University Hospital Kerry,"6,915","2,974",959,437,"11,285"
26/03/2026,Adult,University Hospital Limerick,"17,151","7,651","1,842",786,"27,429"
26/03/2026,Adult,University Hospital Waterford,"21,913","11,315","5,257","4,150","42,636"
26/03/2026,Adult,Wexford General Hospital,"4,042",963,359,17,"5,382"
26/03/2026,Child,Beaumont Hospital,46,5,7,0,59
26/03/2026,Child,Cavan General Hospital,553,92,4,0,649
26/03/2026,Child,Children's Health Ireland,"19,025","7,672","3,301","2,645","32,643"
26/03/2026,Child,Coombe Women and Infants University Hospital,26,0,0,0,26
26/03/2026,Child,Cork University Hospital,"3,386","1,020",313,96,"4,814"
26/03/2026,Child,Cork University Maternity Hospital,60,0,0,0,60
26/03/2026,Child,Croom Orthopaedic Hospital,125,17,2,0,143
26/03/2026,Child,Ennis Hospital,5,2,4,2,13
26/03/2026,Child,Galway University Hospitals,"3,248","1,046",293,370,"4,957"
26/03/2026,Child,Letterkenny University Hospital,"1,183",130,5,2,"1,320"
26/03/2026,Child,Mallow General Hospital,134,60,19,0,213
26/03/2026,Child,Mayo University Hospital,697,190,113,64,"1,065"
26/03/2026,Child,Mercy University Hospital,5,0,0,0,5
26/03/2026,Child,Midland Regional Hospital Mullingar,766,153,45,29,993
26/03/2026,Child,Midland Regional Hospital Portlaoise,946,510,367,160,"1,983"
26/03/2026,Child,Midland Regional Hospital Tullamore,826,317,84,0,"1,227"
26/03/2026,Child,Naas General Hospital,5,3,0,0,8
26/03/2026,Child,National Maternity Hospital (Holles Street),53,12,0,0,65
26/03/2026,Child,National Orthopaedic Hospital Cappagh,116,18,14,7,155
26/03/2026,Child,Nenagh Hospital,17,3,2,0,22
26/03/2026,Child,Our Lady of Lourdes Hospital Drogheda,"1,961",933,549,426,"3,868"
26/03/2026,Child,Our Lady's Hospital Navan,3,0,0,0,3
26/03/2026,Child,Portiuncula University Hospital,425,74,7,0,506
26/03/2026,Child,Roscommon University Hospital,114,33,5,0,152
26/03/2026,Child,Rotunda Hospital,36,5,0,0,41
26/03/2026,Child,Royal Victoria Eye and Ear Hospital,345,213,127,89,774
26/03/2026,Child,Sligo University Hospital,"1,203",215,95,236,"1,749"
26/03/2026,Child,South Infirmary Victoria University Hospital,"1,963",789,460,410,"3,622"
26/03/2026,Child,St. Luke's General Hospital Kilkenny,440,13,5,4,462
26/03/2026,Child,Tallaght University Hospital,5,3,0,2,9
26/03/2026,Child,Tipperary University Hospital,399,100,4,0,502
26/03/2026,Child,University Hospital Kerry,557,185,138,73,952
26/03/2026,Child,University Hospital Limerick,"2,594","1,017",356,236,"4,202"
26/03/2026,Child,University Hospital Waterford,"2,114","1,039",340,326,"3,820"
26/03/2026,Child,Wexford General Hospital,793,335,5,0,"1,132"
30/04/2026,Adult,Bantry General Hospital,883,218,33,0,"1,133"
30/04/2026,Adult,Beaumont Hospital,"30,531","14,009","6,802","3,265","54,607"
30/04/2026,Adult,Cavan General Hospital,"4,846","1,115",10,0,"5,971"
30/04/2026,Adult,Connolly Hospital Blanchardstown,"5,850","1,895",707,7,"8,458"
30/04/2026,Adult,Coombe Women and Infants University Hospital,"2,392","1,116",112,3,"3,623"
30/04/2026,Adult,Cork University Hospital,"14,166","5,002","1,139",138,"20,444"
30/04/2026,Adult,Cork University Maternity Hospital,"2,834",112,0,0,"2,946"
30/04/2026,Adult,Croom Orthopaedic Hospital,"3,193","2,264",592,383,"6,432"
30/04/2026,Adult,Ennis Hospital,412,383,285,358,"1,438"
30/04/2026,Adult,Galway University Hospitals,"25,029","9,710","4,325","5,541","44,605"
30/04/2026,Adult,Letterkenny University Hospital,"10,248","2,216",646,568,"13,679"
30/04/2026,Adult,Louth County Hospital,"1,757",656,183,2,"2,598"
30/04/2026,Adult,Mallow General Hospital,"2,376",726,315,129,"3,546"
30/04/2026,Adult,Mater Misericordiae University Hospital,"25,575","10,286","3,667","2,855","42,382"
30/04/2026,Adult,Mayo University Hospital,"5,111","1,689",436,265,"7,501"
30/04/2026,Adult,Mercy University Hospital,"3,509","1,688",588,255,"6,040"
30/04/2026,Adult,Midland Regional Hospital Mullingar,"5,591","1,877",639,"1,130","9,236"
30/04/2026,Adult,Midland Regional Hospital Portlaoise,"3,092",984,359,145,"4,580"
30/04/2026,Adult,Midland Regional Hospital Tullamore,"11,611","5,978","1,726",195,"19,510"
30/04/2026,Adult,Naas General Hospital,"6,414","3,734","1,966","1,229","13,343"
30/04/2026,Adult,National Maternity Hospital (Holles Street),"2,306",931,307,2,"3,546"
30/04/2026,Adult,National Orthopaedic Hospital Cappagh,"1,278",526,420,349,"2,572"
30/04/2026,Adult,Nenagh Hospital,418,346,255,352,"1,370"
30/04/2026,Adult,Our Lady of Lourdes Hospital Drogheda,"9,786","5,040","1,969",903,"17,699"
30/04/2026,Adult,Our Lady's Hospital Navan,"4,785","2,054",477,79,"7,395"
30/04/2026,Adult,Portiuncula University Hospital,"2,305",620,175,7,"3,106"
30/04/2026,Adult,Roscommon University Hospital,"3,245","1,200",14,0,"4,459"
30/04/2026,Adult,Rotunda Hospital,"4,559","1,598",90,0,"6,247"
30/04/2026,Adult,Royal Victoria Eye and Ear Hospital,"7,381","4,692","2,702","1,804","16,579"
30/04/2026,Adult,Sligo University Hospital,"8,892","3,132","1,030","1,532","14,585"
30/04/2026,Adult,South Infirmary Victoria University Hospital,"15,049","7,699","3,688","4,712","31,148"
30/04/2026,Adult,St. Columcille's Hospital,"2,200","1,447","1,073","5,934","10,654"
30/04/2026,Adult,St. James's Hospital,"18,226","6,371","2,684","1,498","28,779"
30/04/2026,Adult,St. John's Hospital Limerick,427,251,48,0,726
30/04/2026,Adult,St. Luke's General Hospital Kilkenny,"3,678","1,413",631,500,"6,223"
30/04/2026,Adult,St. Michael's Hospital,"2,730","1,176",611,360,"4,876"
30/04/2026,Adult,St. Vincent's University Hospital,"18,958","8,108","3,976","3,474","34,517"
30/04/2026,Adult,Tallaght University Hospital,"15,464","9,292","2,706","1,055","28,516"
30/04/2026,Adult,Tipperary University Hospital,"2,696","1,019",382,160,"4,257"
30/04/2026,Adult,University Hospital Kerry,"6,933","2,730","1,019",448,"11,130"
30/04/2026,Adult,University Hospital Limerick,"17,678","7,897","1,863",768,"28,206"
30/04/2026,Adult,University Hospital Waterford,"22,442","11,498","5,180","4,129","43,249"
30/04/2026,Adult,Wexford General Hospital,"4,301",849,364,13,"5,527"
30/04/2026,Child,Beaumont Hospital,46,12,2,2,61
30/04/2026,Child,Cavan General Hospital,558,95,2,0,655
30/04/2026,Child,Children's Health Ireland,"19,159","7,608","3,399","2,381","32,548"
30/04/2026,Child,Coombe Women and Infants University Hospital,27,0,0,0,27
30/04/2026,Child,Cork University Hospital,"3,526","1,012",310,92,"4,940"
30/04/2026,Child,Cork University Maternity Hospital,54,0,0,0,54
30/04/2026,Child,Croom Orthopaedic Hospital,133,13,2,0,147
30/04/2026,Child,Ennis Hospital,7,2,2,0,12
30/04/2026,Child,Galway University Hospitals,"3,467","1,046",306,355,"5,174"
30/04/2026,Child,Letterkenny University Hospital,"1,282",59,7,2,"1,350"
30/04/2026,Child,Mallow General Hospital,153,46,15,0,213
30/04/2026,Child,Mayo University Hospital,674,187,114,62,"1,037"
30/04/2026,Child,Mercy University Hospital,4,0,0,0,4
30/04/2026,Child,Midland Regional Hospital Mullingar,768,159,40,30,996
30/04/2026,Child,Midland Regional Hospital Portlaoise,"1,009",480,344,182,"2,015"
30/04/2026,Child,Midland Regional Hospital Tullamore,901,347,101,0,"1,349"
30/04/2026,Child,Naas General Hospital,1,5,0,0,6
30/04/2026,Child,National Maternity Hospital (Holles Street),61,12,0,0,73
30/04/2026,Child,National Orthopaedic Hospital Cappagh,135,19,12,4,170
30/04/2026,Child,Nenagh Hospital,15,3,0,0,18
30/04/2026,Child,Our Lady of Lourdes Hospital Drogheda,"1,976",910,567,432,"3,885"
30/04/2026,Child,Our Lady's Hospital Navan,3,0,0,0,3
30/04/2026,Child,Portiuncula University Hospital,447,62,7,2,518
30/04/2026,Child,Roscommon University Hospital,125,30,5,0,160
30/04/2026,Child,Rotunda Hospital,40,9,0,0,48
30/04/2026,Child,Royal Victoria Eye and Ear Hospital,332,217,125,112,786
30/04/2026,Child,Sligo University Hospital,"1,161",220,89,243,"1,712"
30/04/2026,Child,South Infirmary Victoria University Hospital,"1,884",763,479,385,"3,510"
30/04/2026,Child,St. Luke's General Hospital Kilkenny,435,18,4,2,458
30/04/2026,Child,Tallaght University Hospital,8,2,2,0,11
30/04/2026,Child,Tipperary University Hospital,432,90,4,1,527
30/04/2026,Child,University Hospital Kerry,499,168,135,78,880
30/04/2026,Child,University Hospital Limerick,"2,783","1,073",389,227,"4,472"
30/04/2026,Child,University Hospital Waterford,"2,225","1,068",316,288,"3,897"
30/04/2026,Child,Wexford General Hospital,817,323,2,0,"1,142"
28/05/2026,Adult,Bantry General Hospital,950,204,39,0,"1,193"
28/05/2026,Adult,Beaumont Hospital,"30,782","14,124","7,071","3,714","55,691"
28/05/2026,Adult,Cavan General Hospital,"5,016","1,292",37,0,"6,344"
28/05/2026,Adult,Connolly Hospital Blanchardstown,"5,929","1,908",741,11,"8,589"
28/05/2026,Adult,Coombe Women and Infants University Hospital,"2,403","1,109",89,2,"3,602"
28/05/2026,Adult,Cork University Hospital,"14,124","5,154","1,351",122,"20,751"
28/05/2026,Adult,Cork University Maternity Hospital,"2,782",130,2,0,"2,914"
28/05/2026,Adult,Croom Orthopaedic Hospital,"3,088","2,343",566,365,"6,362"
28/05/2026,Adult,Ennis Hospital,424,379,287,382,"1,472"
28/05/2026,Adult,Galway University Hospitals,"25,521","9,570","4,483","5,427","45,002"
28/05/2026,Adult,Letterkenny University Hospital,"10,359","1,962",458,595,"13,373"
28/05/2026,Adult,Louth County Hospital,"1,708",735,178,7,"2,628"
28/05/2026,Adult,Mallow General Hospital,"2,429",733,276,136,"3,573"
28/05/2026,Adult,Mater Misericordiae University Hospital,"25,615","10,267","3,924","3,128","42,933"
28/05/2026,Adult,Mayo University Hospital,"5,163","1,673",499,180,"7,515"
28/05/2026,Adult,Mercy University Hospital,"3,518","1,679",678,306,"6,181"
28/05/2026,Adult,Midland Regional Hospital Mullingar,"5,713","1,973",648,"1,048","9,382"
28/05/2026,Adult,Midland Regional Hospital Portlaoise,"3,281","1,092",390,161,"4,924"
28/05/2026,Adult,Midland Regional Hospital Tullamore,"11,800","6,123","1,926",291,"20,139"
28/05/2026,Adult,Naas General Hospital,"6,694","3,601","1,997","1,396","13,688"
28/05/2026,Adult,National Maternity Hospital (Holles Street),"2,410",973,356,1,"3,740"
28/05/2026,Adult,National Orthopaedic Hospital Cappagh,"1,310",477,404,319,"2,509"
28/05/2026,Adult,Nenagh Hospital,412,343,267,376,"1,399"
28/05/2026,Adult,Our Lady of Lourdes Hospital Drogheda,"9,697","5,106","1,877",877,"17,558"
28/05/2026,Adult,Our Lady's Hospital Navan,"4,956","2,202",527,90,"7,774"
28/05/2026,Adult,Portiuncula University Hospital,"2,379",652,183,8,"3,222"
28/05/2026,Adult,Roscommon University Hospital,"3,287","1,168",27,2,"4,484"
28/05/2026,Adult,Rotunda Hospital,"4,494","1,639",123,0,"6,256"
28/05/2026,Adult,Royal Victoria Eye and Ear Hospital,"7,024","4,758","2,855","1,993","16,630"
28/05/2026,Adult,Sligo University Hospital,"9,360","3,258","1,011","1,500","15,129"
28/05/2026,Adult,South Infirmary Victoria University Hospital,"15,144","7,754","3,649","4,872","31,419"
28/05/2026,Adult,St. Columcille's Hospital,"2,211","1,463","1,111","6,114","10,899"
28/05/2026,Adult,St. James's Hospital,"18,465","6,428","2,756","1,564","29,213"
28/05/2026,Adult,St. John's Hospital Limerick,486,272,57,0,815
28/05/2026,Adult,St. Luke's General Hospital Kilkenny,"3,576","1,506",588,518,"6,188"
28/05/2026,Adult,St. Michael's Hospital,"2,796","1,113",678,350,"4,937"
