ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
27/02/2025,Child,University Hospital Waterford,"1,842","1,041",489,321,"3,693"
27/02/2025,Child,Wexford General Hospital,682,307,0,0,989
27/03/2025,Adult,Bantry General Hospital,732,5,8,0,745
27/03/2025,Adult,Beaumont Hospital,"23,471","13,196","3,275",564,"40,505"
27/03/2025,Adult,Cavan General Hospital,"4,014","1,474",277,87,"5,852"
27/03/2025,Adult,Connolly Hospital Blanchardstown,"6,007",606,13,0,"6,625"
27/03/2025,Adult,Coombe Women and Infants University Hospital,"1,987",601,158,8,"2,754"
27/03/2025,Adult,Cork University Hospital,"12,362","4,381","1,409","1,754","19,907"
27/03/2025,Adult,Cork University Maternity Hospital,"1,789",177,27,0,"1,993"
27/03/2025,Adult,Croom Orthopaedic Hospital,"3,218","1,583",504,385,"5,689"
27/03/2025,Adult,Ennis Hospital,439,345,208,57,"1,049"
27/03/2025,Adult,Galway University Hospitals,"23,650","8,688","3,703","4,849","40,890"
27/03/2025,Adult,Letterkenny University Hospital,"9,213","2,564",772,402,"12,951"
27/03/2025,Adult,Louth County Hospital,"1,615",707,40,0,"2,362"
27/03/2025,Adult,Mallow General Hospital,"2,335","1,200",339,386,"4,259"
27/03/2025,Adult,Mater Misericordiae University Hospital,"24,256","7,546","3,039","4,225","39,066"
27/03/2025,Adult,Mayo University Hospital,"4,041","1,293",290,232,"5,855"
27/03/2025,Adult,Mercy University Hospital,"3,084","1,338",450,300,"5,172"
27/03/2025,Adult,Midland Regional Hospital Mullingar,"4,788","1,694",634,824,"7,940"
27/03/2025,Adult,Midland Regional Hospital Portlaoise,"2,796",960,398,208,"4,362"
27/03/2025,Adult,Midland Regional Hospital Tullamore,"9,835","2,307",58,0,"12,200"
27/03/2025,Adult,Naas General Hospital,"6,587","2,312",676,98,"9,674"
27/03/2025,Adult,National Maternity Hospital (Holles Street),"2,196",759,84,0,"3,039"
27/03/2025,Adult,National Orthopaedic Hospital Cappagh,"1,945",997,520,229,"3,692"
27/03/2025,Adult,Nenagh Hospital,356,256,192,107,910
27/03/2025,Adult,Our Lady of Lourdes Hospital Drogheda,"9,053","4,618","1,420",382,"15,473"
27/03/2025,Adult,Our Lady's Hospital Navan,"3,918","1,627",266,4,"5,815"
27/03/2025,Adult,Portiuncula University Hospital,"2,189",487,31,3,"2,710"
27/03/2025,Adult,Roscommon University Hospital,"2,657",562,87,44,"3,350"
27/03/2025,Adult,Rotunda Hospital,"3,828",968,2,0,"4,798"
27/03/2025,Adult,Royal Victoria Eye and Ear Hospital,"6,081","3,073","1,389","1,206","11,749"
27/03/2025,Adult,Sligo University Hospital,"6,800","2,182",915,"1,118","11,015"
27/03/2025,Adult,South Infirmary Victoria University Hospital,"14,095","8,090","3,694","4,579","30,458"
27/03/2025,Adult,St. Columcille's Hospital,"1,867","1,375",994,"4,908","9,143"
27/03/2025,Adult,St. James's Hospital,"16,993","5,017","1,416",946,"24,371"
27/03/2025,Adult,St. John's Hospital Limerick,375,166,7,2,550
27/03/2025,Adult,St. Luke's General Hospital Kilkenny,"3,598","1,319",534,657,"6,107"
27/03/2025,Adult,St. Michael's Hospital,"2,767","1,112",561,362,"4,801"
27/03/2025,Adult,St. Vincent's University Hospital,"17,812","8,079","3,701","2,103","31,696"
27/03/2025,Adult,Tallaght University Hospital,"14,621","8,364","2,990","1,153","27,127"
27/03/2025,Adult,Tipperary University Hospital,"2,345",895,366,77,"3,684"
27/03/2025,Adult,University Hospital Kerry,"6,036","2,883",626,132,"9,676"
27/03/2025,Adult,University Hospital Limerick,"14,955","4,280","1,719",903,"21,858"
27/03/2025,Adult,University Hospital Waterford,"20,244","10,688","4,675","4,840","40,448"
27/03/2025,Adult,Wexford General Hospital,"3,376",658,37,22,"4,092"
27/03/2025,Child,Beaumont Hospital,39,12,0,0,51
27/03/2025,Child,Cavan General Hospital,521,202,6,0,729
27/03/2025,Child,Children's Health Ireland,"18,585","9,230","4,344","3,521","35,680"
27/03/2025,Child,Coombe Women and Infants University Hospital,26,3,0,0,28
27/03/2025,Child,Cork University Hospital,"2,912","1,127",334,149,"4,522"
27/03/2025,Child,Cork University Maternity Hospital,36,0,0,0,36
27/03/2025,Child,Croom Orthopaedic Hospital,193,16,4,2,216
27/03/2025,Child,Ennis Hospital,40,21,5,0,66
27/03/2025,Child,Galway University Hospitals,"2,906",836,413,795,"4,950"
27/03/2025,Child,Letterkenny University Hospital,"1,114",270,205,70,"1,659"
27/03/2025,Child,Mallow General Hospital,115,83,139,198,535
27/03/2025,Child,Mayo University Hospital,747,159,30,34,970
27/03/2025,Child,Mercy University Hospital,3,0,0,0,3
27/03/2025,Child,Midland Regional Hospital Mullingar,819,259,75,2,"1,155"
27/03/2025,Child,Midland Regional Hospital Portlaoise,896,507,304,68,"1,775"
27/03/2025,Child,Midland Regional Hospital Tullamore,760,436,28,0,"1,224"
27/03/2025,Child,Naas General Hospital,7,0,0,0,7
27/03/2025,Child,National Maternity Hospital (Holles Street),25,0,0,0,25
27/03/2025,Child,National Orthopaedic Hospital Cappagh,114,46,18,11,189
27/03/2025,Child,Nenagh Hospital,16,3,0,1,20
27/03/2025,Child,Our Lady of Lourdes Hospital Drogheda,"1,990","1,265",628,45,"3,927"
27/03/2025,Child,Portiuncula University Hospital,499,22,0,0,521
27/03/2025,Child,Roscommon University Hospital,119,67,13,2,201
27/03/2025,Child,Rotunda Hospital,14,0,0,0,14
27/03/2025,Child,Royal Victoria Eye and Ear Hospital,223,148,115,89,575
27/03/2025,Child,Sligo University Hospital,"1,143",237,78,124,"1,582"
27/03/2025,Child,South Infirmary Victoria University Hospital,"1,715",866,480,507,"3,568"
27/03/2025,Child,St. Luke's General Hospital Kilkenny,407,23,6,10,445
27/03/2025,Child,Tallaght University Hospital,6,1,1,0,8
27/03/2025,Child,Tipperary University Hospital,338,38,21,2,399
27/03/2025,Child,University Hospital Kerry,690,450,123,9,"1,272"
27/03/2025,Child,University Hospital Limerick,"2,455","1,152",440,218,"4,265"
27/03/2025,Child,University Hospital Waterford,"1,877","1,008",506,321,"3,712"
27/03/2025,Child,Wexford General Hospital,703,292,0,0,995
24/04/2025,Adult,Bantry General Hospital,813,1,0,0,814
24/04/2025,Adult,Beaumont Hospital,"21,522","13,995","3,853",650,"40,021"
24/04/2025,Adult,Cavan General Hospital,"4,072","1,495",305,104,"5,976"
24/04/2025,Adult,Connolly Hospital Blanchardstown,"6,043",860,194,0,"7,097"
24/04/2025,Adult,Coombe Women and Infants University Hospital,"1,977",634,183,10,"2,804"
24/04/2025,Adult,Cork University Hospital,"12,317","4,387","1,495","1,741","19,941"
24/04/2025,Adult,Cork University Maternity Hospital,"1,775",211,49,0,"2,035"
24/04/2025,Adult,Croom Orthopaedic Hospital,"3,227","1,626",573,400,"5,826"
24/04/2025,Adult,Ennis Hospital,421,344,219,72,"1,056"
24/04/2025,Adult,Galway University Hospitals,"22,862","8,482","3,693","4,860","39,898"
24/04/2025,Adult,Letterkenny University Hospital,"9,365","2,642",757,390,"13,154"
24/04/2025,Adult,Louth County Hospital,"1,778",678,53,10,"2,519"
24/04/2025,Adult,Mallow General Hospital,"2,319","1,170",375,410,"4,274"
24/04/2025,Adult,Mater Misericordiae University Hospital,"24,137","8,069","3,029","4,147","39,381"
24/04/2025,Adult,Mayo University Hospital,"3,902","1,400",296,241,"5,838"
24/04/2025,Adult,Mercy University Hospital,"3,202","1,343",506,221,"5,271"
24/04/2025,Adult,Midland Regional Hospital Mullingar,"4,648","1,729",681,858,"7,917"
24/04/2025,Adult,Midland Regional Hospital Portlaoise,"2,704",953,350,195,"4,203"
24/04/2025,Adult,Midland Regional Hospital Tullamore,"10,142","2,844",82,0,"13,068"
24/04/2025,Adult,Naas General Hospital,"6,609","2,401",710,147,"9,866"
24/04/2025,Adult,National Maternity Hospital (Holles Street),"2,107",801,94,0,"3,002"
24/04/2025,Adult,National Orthopaedic Hospital Cappagh,"1,749","1,046",517,246,"3,558"
24/04/2025,Adult,Nenagh Hospital,384,266,186,128,964
24/04/2025,Adult,Our Lady of Lourdes Hospital Drogheda,"8,904","4,689","1,477",372,"15,441"
24/04/2025,Adult,Our Lady's Hospital Navan,"3,908","1,671",307,23,"5,909"
24/04/2025,Adult,Portiuncula University Hospital,"2,233",484,13,2,"2,732"
24/04/2025,Adult,Roscommon University Hospital,"2,680",562,126,34,"3,401"
24/04/2025,Adult,Rotunda Hospital,"3,661","1,040",1,0,"4,702"
24/04/2025,Adult,Royal Victoria Eye and Ear Hospital,"6,268","3,179","1,298","1,247","11,992"
24/04/2025,Adult,Sligo University Hospital,"6,980","2,172",920,"1,182","11,255"
24/04/2025,Adult,South Infirmary Victoria University Hospital,"14,355","7,902","3,850","4,469","30,577"
24/04/2025,Adult,St. Columcille's Hospital,"1,918","1,467",994,"4,926","9,305"
24/04/2025,Adult,St. James's Hospital,"17,261","5,213","1,567",961,"25,002"
24/04/2025,Adult,St. John's Hospital Limerick,365,156,6,1,528
24/04/2025,Adult,St. Luke's General Hospital Kilkenny,"3,500","1,271",505,817,"6,093"
24/04/2025,Adult,St. Michael's Hospital,"2,815","1,144",588,394,"4,941"
24/04/2025,Adult,St. Vincent's University Hospital,"18,041","8,017","3,912","2,264","32,235"
24/04/2025,Adult,Tallaght University Hospital,"14,097","8,431","2,876","1,173","26,578"
24/04/2025,Adult,Tipperary University Hospital,"2,305",907,359,70,"3,640"
24/04/2025,Adult,University Hospital Kerry,"6,666","2,727",725,117,"10,234"
24/04/2025,Adult,University Hospital Limerick,"14,847","4,214","1,806",952,"21,819"
24/04/2025,Adult,University Hospital Waterford,"20,579","10,934","4,599","5,048","41,160"
24/04/2025,Adult,Wexford General Hospital,"3,481",649,51,23,"4,204"
24/04/2025,Child,Beaumont Hospital,28,13,0,0,41
24/04/2025,Child,Cavan General Hospital,496,207,23,0,726
24/04/2025,Child,Children's Health Ireland,"18,290","8,966","4,227","3,408","34,890"
24/04/2025,Child,Coombe Women and Infants University Hospital,28,0,0,0,28
24/04/2025,Child,Cork University Hospital,"3,033","1,099",354,141,"4,627"
24/04/2025,Child,Cork University Maternity Hospital,28,0,0,0,28
24/04/2025,Child,Croom Orthopaedic Hospital,190,22,2,2,217
24/04/2025,Child,Ennis Hospital,36,26,7,0,69
24/04/2025,Child,Galway University Hospitals,"2,853",814,369,712,"4,748"
24/04/2025,Child,Letterkenny University Hospital,"1,170",261,196,73,"1,700"
24/04/2025,Child,Mallow General Hospital,131,73,135,203,541
24/04/2025,Child,Mayo University Hospital,748,178,26,38,990
24/04/2025,Child,Mercy University Hospital,1,0,0,0,1
24/04/2025,Child,Midland Regional Hospital Mullingar,863,260,69,2,"1,193"
24/04/2025,Child,Midland Regional Hospital Portlaoise,844,491,307,65,"1,707"
24/04/2025,Child,Midland Regional Hospital Tullamore,783,436,23,0,"1,242"
24/04/2025,Child,Naas General Hospital,8,0,0,0,8
24/04/2025,Child,National Maternity Hospital (Holles Street),31,0,0,0,31
24/04/2025,Child,National Orthopaedic Hospital Cappagh,118,49,19,13,199
24/04/2025,Child,Nenagh Hospital,19,3,0,2,24
24/04/2025,Child,Our Lady of Lourdes Hospital Drogheda,"1,887","1,184",601,86,"3,757"
24/04/2025,Child,Portiuncula University Hospital,537,16,0,0,553
24/04/2025,Child,Roscommon University Hospital,127,65,19,0,210
24/04/2025,Child,Rotunda Hospital,13,0,0,0,13
24/04/2025,Child,Royal Victoria Eye and Ear Hospital,265,162,122,86,635
24/04/2025,Child,Sligo University Hospital,"1,161",182,74,135,"1,552"
24/04/2025,Child,South Infirmary Victoria University Hospital,"1,737",874,462,524,"3,596"
24/04/2025,Child,St. Luke's General Hospital Kilkenny,411,21,11,11,453
24/04/2025,Child,Tallaght University Hospital,5,1,1,0,7
24/04/2025,Child,Tipperary University Hospital,316,51,22,1,390
24/04/2025,Child,University Hospital Kerry,684,416,106,2,"1,208"
24/04/2025,Child,University Hospital Limerick,"2,461","1,113",492,237,"4,303"
24/04/2025,Child,University Hospital Waterford,"1,924","1,005",506,338,"3,773"
24/04/2025,Child,Wexford General Hospital,745,277,0,0,"1,022"
29/05/2025,Adult,Bantry General Hospital,771,2,0,0,773
29/05/2025,Adult,Beaumont Hospital,"21,815","11,643","4,116",659,"38,233"
29/05/2025,Adult,Cavan General Hospital,"4,276","1,501",350,95,"6,222"
29/05/2025,Adult,Connolly Hospital Blanchardstown,"6,126",966,69,2,"7,162"
29/05/2025,Adult,Coombe Women and Infants University Hospital,"2,144",742,176,2,"3,064"
29/05/2025,Adult,Cork University Hospital,"12,585","4,155","1,417","1,297","19,454"
29/05/2025,Adult,Cork University Maternity Hospital,"1,943",230,60,0,"2,233"
29/05/2025,Adult,Croom Orthopaedic Hospital,"3,240","1,694",630,412,"5,976"
29/05/2025,Adult,Ennis Hospital,396,331,239,107,"1,073"
29/05/2025,Adult,Galway University Hospitals,"23,044","7,946","3,971","4,982","39,943"
29/05/2025,Adult,Letterkenny University Hospital,"9,171","2,635",748,338,"12,893"
29/05/2025,Adult,Louth County Hospital,"1,858",660,93,0,"2,610"
29/05/2025,Adult,Mallow General Hospital,"2,253","1,169",360,452,"4,234"
29/05/2025,Adult,Mater Misericordiae University Hospital,"25,030","8,228","3,131","3,964","40,353"
29/05/2025,Adult,Mayo University Hospital,"3,790","1,454",347,261,"5,852"
29/05/2025,Adult,Mercy University Hospital,"3,350","1,268",522,251,"5,390"
29/05/2025,Adult,Midland Regional Hospital Mullingar,"4,846","1,479",703,864,"7,893"
29/05/2025,Adult,Midland Regional Hospital Portlaoise,"2,635",817,235,187,"3,873"
29/05/2025,Adult,Midland Regional Hospital Tullamore,"10,374","2,972",89,0,"13,435"
29/05/2025,Adult,Naas General Hospital,"6,955","2,599",750,162,"10,465"
29/05/2025,Adult,National Maternity Hospital (Holles Street),"2,087",729,125,1,"2,942"
29/05/2025,Adult,National Orthopaedic Hospital Cappagh,"1,741",982,520,231,"3,474"
29/05/2025,Adult,Nenagh Hospital,388,268,212,151,"1,019"
29/05/2025,Adult,Our Lady of Lourdes Hospital Drogheda,"9,136","4,813","1,705",461,"16,116"
29/05/2025,Adult,Our Lady's Hospital Navan,"3,954","1,603",424,36,"6,018"
29/05/2025,Adult,Portiuncula University Hospital,"2,210",507,30,2,"2,749"
29/05/2025,Adult,Roscommon University Hospital,"2,786",557,127,15,"3,485"
29/05/2025,Adult,Rotunda Hospital,"3,394","1,092",10,0,"4,496"
29/05/2025,Adult,Royal Victoria Eye and Ear Hospital,"6,621","3,257","1,335","1,074","12,287"
29/05/2025,Adult,Sligo University Hospital,"7,370","2,058",900,"1,215","11,543"
29/05/2025,Adult,South Infirmary Victoria University Hospital,"14,371","7,529","4,002","4,459","30,361"
29/05/2025,Adult,St. Columcille's Hospital,"2,160","1,471","1,020","4,944","9,595"
29/05/2025,Adult,St. James's Hospital,"17,442","5,294","1,675",962,"25,374"
29/05/2025,Adult,St. John's Hospital Limerick,322,161,2,0,485
29/05/2025,Adult,St. Luke's General Hospital Kilkenny,"3,164","1,093",401,657,"5,315"
29/05/2025,Adult,St. Michael's Hospital,"2,906","1,153",602,427,"5,087"
29/05/2025,Adult,St. Vincent's University Hospital,"18,293","7,802","4,097","2,486","32,678"
29/05/2025,Adult,Tallaght University Hospital,"13,686","8,257","2,616","1,054","25,612"
29/05/2025,Adult,Tipperary University Hospital,"2,355",878,364,66,"3,664"
29/05/2025,Adult,University Hospital Kerry,"6,847","2,393",722,41,"10,002"
29/05/2025,Adult,University Hospital Limerick,"15,153","4,481","1,942",989,"22,565"
29/05/2025,Adult,University Hospital Waterford,"21,295","11,163","4,734","5,104","42,296"
