ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
26/01/2023,Child,Cork University Maternity Hospital,43,12,0,0,55
26/01/2023,Child,Croom Orthopaedic Hospital,134,22,8,9,172
26/01/2023,Child,Ennis Hospital,34,4,0,2,39
26/01/2023,Child,Galway University Hospitals,"2,852","1,478",773,"1,035","6,137"
26/01/2023,Child,Letterkenny University Hospital,857,295,175,532,"1,859"
26/01/2023,Child,Mallow General Hospital,149,23,2,2,176
26/01/2023,Child,Mayo University Hospital,644,216,108,189,"1,157"
26/01/2023,Child,Mercy University Hospital,288,56,45,19,407
26/01/2023,Child,Midland Regional Hospital Mullingar,701,315,158,142,"1,315"
26/01/2023,Child,Midland Regional Hospital Portlaoise,643,311,113,13,"1,079"
26/01/2023,Child,Midland Regional Hospital Tullamore,731,439,223,80,"1,473"
26/01/2023,Child,National Maternity Hospital (Holles Street),58,13,0,0,71
26/01/2023,Child,National Orthopaedic Hospital Cappagh,214,72,7,2,295
26/01/2023,Child,Our Lady of Lourdes Hospital Drogheda,"1,949","1,267",419,102,"3,736"
26/01/2023,Child,Portiuncula University Hospital,490,28,18,35,571
26/01/2023,Child,Rotunda Hospital,28,4,0,0,32
26/01/2023,Child,Royal Victoria Eye and Ear Hospital,285,116,81,140,622
26/01/2023,Child,Sligo University Hospital,"1,114",593,126,117,"1,949"
26/01/2023,Child,Small Volume Hospitals,24,6,2,2,33
26/01/2023,Child,South Infirmary Victoria University Hospital,"1,403",570,158,214,"2,344"
26/01/2023,Child,St. Luke's General Hospital Kilkenny,423,19,4,2,447
26/01/2023,Child,Tallaght University Hospital,12,6,4,0,22
26/01/2023,Child,Tipperary University Hospital,347,103,43,2,494
26/01/2023,Child,University Hospital Kerry,532,231,93,163,"1,020"
26/01/2023,Child,University Hospital Limerick,"2,167",847,378,669,"4,060"
26/01/2023,Child,University Hospital Waterford,"1,675",684,340,415,"3,113"
26/01/2023,Child,Wexford General Hospital,530,263,0,0,792
23/02/2023,Adult,Bantry General Hospital,625,162,74,2,863
23/02/2023,Adult,Beaumont Hospital,"21,660","7,881",577,15,"30,133"
23/02/2023,Adult,Cavan General Hospital,"4,477","2,874",372,2,"7,725"
23/02/2023,Adult,Connolly Hospital Blanchardstown,"4,282",583,21,0,"4,886"
23/02/2023,Adult,Coombe Women and Infants University Hospital,"1,860",803,278,324,"3,265"
23/02/2023,Adult,Cork University Hospital,"13,253","6,311","4,561","7,610","31,734"
23/02/2023,Adult,Cork University Maternity Hospital,"1,789",233,34,17,"2,073"
23/02/2023,Adult,Croom Orthopaedic Hospital,"2,116","1,138",440,610,"4,304"
23/02/2023,Adult,Ennis Hospital,466,307,74,15,862
23/02/2023,Adult,Galway University Hospitals,"18,760","10,017","6,723","13,740","49,240"
23/02/2023,Adult,Letterkenny University Hospital,"7,479","2,809","1,507","3,560","15,354"
23/02/2023,Adult,Louth County Hospital,"1,978",925,228,96,"3,227"
23/02/2023,Adult,Mallow General Hospital,"2,101",736,234,213,"3,284"
23/02/2023,Adult,Mater Misericordiae University Hospital,"20,836","6,664","2,876","7,926","38,301"
23/02/2023,Adult,Mayo University Hospital,"4,264","1,946",733,"1,894","8,837"
23/02/2023,Adult,Mercy University Hospital,"2,719","1,185",603,"1,678","6,184"
23/02/2023,Adult,Midland Regional Hospital Mullingar,"4,053","2,493","1,342","1,347","9,235"
23/02/2023,Adult,Midland Regional Hospital Portlaoise,"2,142","1,193",723,562,"4,620"
23/02/2023,Adult,Midland Regional Hospital Tullamore,"7,256","3,663","1,089",473,"12,481"
23/02/2023,Adult,Naas General Hospital,"5,422","2,108",912,576,"9,018"
23/02/2023,Adult,National Maternity Hospital (Holles Street),"2,122",177,21,2,"2,322"
23/02/2023,Adult,National Orthopaedic Hospital Cappagh,"2,675","1,066",96,34,"3,871"
23/02/2023,Adult,Nenagh Hospital,328,200,63,27,618
23/02/2023,Adult,Our Lady of Lourdes Hospital Drogheda,"6,828","3,884",860,151,"11,722"
23/02/2023,Adult,Our Lady's Hospital Navan,"3,070","1,239",544,"1,130","5,983"
23/02/2023,Adult,Portiuncula University Hospital,"1,945",624,296,538,"3,403"
23/02/2023,Adult,Roscommon University Hospital,"2,983","1,400",656,"1,357","6,396"
23/02/2023,Adult,Rotunda Hospital,"2,541",198,4,2,"2,745"
23/02/2023,Adult,Royal Victoria Eye and Ear Hospital,"4,883","2,865","1,671","3,596","13,015"
23/02/2023,Adult,Sligo University Hospital,"7,519","3,548","1,909","2,529","15,505"
23/02/2023,Adult,South Infirmary Victoria University Hospital,"9,537","4,750","2,714","5,849","22,850"
23/02/2023,Adult,St. Columcille's Hospital,"2,199","1,937","1,224","2,525","7,884"
23/02/2023,Adult,St. James's Hospital,"15,055","4,445","1,918","2,036","23,453"
23/02/2023,Adult,St. John's Hospital Limerick,559,305,244,285,"1,393"
23/02/2023,Adult,St. Luke's General Hospital Kilkenny,"3,089","1,146",160,16,"4,411"
23/02/2023,Adult,St. Michael's Hospital,"2,742",756,188,169,"3,855"
23/02/2023,Adult,St. Vincent's University Hospital,"16,994","4,829","1,255","1,008","24,085"
23/02/2023,Adult,Tallaght University Hospital,"12,179","9,688","5,731","9,079","36,677"
23/02/2023,Adult,Tipperary University Hospital,"2,082",777,312,199,"3,370"
23/02/2023,Adult,University Hospital Kerry,"5,234","1,724",835,362,"8,155"
23/02/2023,Adult,University Hospital Limerick,"13,321","6,194","3,870","5,121","28,506"
23/02/2023,Adult,University Hospital Waterford,"15,122","7,720","3,681","5,159","31,682"
23/02/2023,Adult,Wexford General Hospital,"2,703",758,139,2,"3,602"
23/02/2023,Child,Beaumont Hospital,67,26,2,0,95
23/02/2023,Child,Cavan General Hospital,"1,081",263,28,0,"1,371"
23/02/2023,Child,Children's Health Ireland,"20,076","10,894","5,289","7,349","43,607"
23/02/2023,Child,Coombe Women and Infants University Hospital,29,5,0,0,34
23/02/2023,Child,Cork University Hospital,"2,944","1,378",536,611,"5,470"
23/02/2023,Child,Cork University Maternity Hospital,46,2,0,0,48
23/02/2023,Child,Croom Orthopaedic Hospital,133,22,7,10,172
23/02/2023,Child,Ennis Hospital,36,4,2,0,41
23/02/2023,Child,Galway University Hospitals,"2,965","1,492",814,"1,096","6,367"
23/02/2023,Child,Letterkenny University Hospital,"1,000",283,200,383,"1,865"
23/02/2023,Child,Mallow General Hospital,187,24,4,2,216
23/02/2023,Child,Mayo University Hospital,684,224,103,192,"1,202"
23/02/2023,Child,Mercy University Hospital,294,61,37,15,406
23/02/2023,Child,Midland Regional Hospital Mullingar,796,304,175,160,"1,434"
23/02/2023,Child,Midland Regional Hospital Portlaoise,675,303,102,15,"1,093"
23/02/2023,Child,Midland Regional Hospital Tullamore,843,433,196,86,"1,558"
23/02/2023,Child,National Maternity Hospital (Holles Street),61,13,0,0,74
23/02/2023,Child,National Orthopaedic Hospital Cappagh,252,88,8,2,350
23/02/2023,Child,Our Lady of Lourdes Hospital Drogheda,"1,975","1,288",381,121,"3,765"
23/02/2023,Child,Portiuncula University Hospital,498,32,22,33,584
23/02/2023,Child,Rotunda Hospital,32,2,0,0,34
23/02/2023,Child,Royal Victoria Eye and Ear Hospital,267,121,81,131,600
23/02/2023,Child,Sligo University Hospital,"1,191",536,113,113,"1,954"
23/02/2023,Child,Small Volume Hospitals,27,9,0,2,38
23/02/2023,Child,South Infirmary Victoria University Hospital,"1,464",533,203,219,"2,418"
23/02/2023,Child,St. Luke's General Hospital Kilkenny,432,14,4,2,452
23/02/2023,Child,Tallaght University Hospital,20,6,4,0,29
23/02/2023,Child,Tipperary University Hospital,385,84,33,2,503
23/02/2023,Child,University Hospital Kerry,588,228,86,171,"1,071"
23/02/2023,Child,University Hospital Limerick,"2,397",824,378,497,"4,096"
23/02/2023,Child,University Hospital Waterford,"1,831",657,359,337,"3,183"
23/02/2023,Child,Wexford General Hospital,557,285,2,0,843
30/03/2023,Adult,Bantry General Hospital,642,173,57,6,877
30/03/2023,Adult,Beaumont Hospital,"22,265","8,392",804,6,"31,466"
30/03/2023,Adult,Cavan General Hospital,"4,475","2,959",533,0,"7,966"
30/03/2023,Adult,Connolly Hospital Blanchardstown,"3,998",555,43,4,"4,600"
30/03/2023,Adult,Coombe Women and Infants University Hospital,"1,866",661,275,272,"3,074"
30/03/2023,Adult,Cork University Hospital,"13,250","6,422","4,480","7,757","31,909"
30/03/2023,Adult,Cork University Maternity Hospital,"1,873",172,25,6,"2,076"
30/03/2023,Adult,Croom Orthopaedic Hospital,"2,307","1,119",377,606,"4,409"
30/03/2023,Adult,Ennis Hospital,495,364,87,12,958
30/03/2023,Adult,Galway University Hospitals,"19,670","9,978","5,817","13,265","48,729"
30/03/2023,Adult,Letterkenny University Hospital,"7,178","2,739","1,466","3,615","14,997"
30/03/2023,Adult,Louth County Hospital,"1,905","1,008",249,25,"3,187"
30/03/2023,Adult,Mallow General Hospital,"2,108",822,222,197,"3,349"
30/03/2023,Adult,Mater Misericordiae University Hospital,"20,839","6,970","2,809","7,957","38,575"
30/03/2023,Adult,Mayo University Hospital,"4,227","1,800",755,"1,733","8,515"
30/03/2023,Adult,Mercy University Hospital,"2,750","1,188",608,"1,714","6,259"
30/03/2023,Adult,Midland Regional Hospital Mullingar,"3,894","2,624","1,357","1,421","9,296"
30/03/2023,Adult,Midland Regional Hospital Portlaoise,"2,147","1,136",637,522,"4,441"
30/03/2023,Adult,Midland Regional Hospital Tullamore,"7,404","3,657",963,772,"12,796"
30/03/2023,Adult,Naas General Hospital,"5,300","2,131",896,656,"8,983"
30/03/2023,Adult,National Maternity Hospital (Holles Street),"2,118",251,18,2,"2,389"
30/03/2023,Adult,National Orthopaedic Hospital Cappagh,"2,598","1,111",102,36,"3,847"
30/03/2023,Adult,Nenagh Hospital,324,213,59,31,627
30/03/2023,Adult,Our Lady of Lourdes Hospital Drogheda,"6,874","4,097",880,98,"11,947"
30/03/2023,Adult,Our Lady's Hospital Navan,"3,120","1,186",527,972,"5,805"
30/03/2023,Adult,Portiuncula University Hospital,"1,959",586,261,513,"3,318"
30/03/2023,Adult,Roscommon University Hospital,"2,910","1,406",655,"1,040","6,011"
30/03/2023,Adult,Rotunda Hospital,"2,798",324,2,2,"3,126"
30/03/2023,Adult,Royal Victoria Eye and Ear Hospital,"5,051","2,918","1,588","3,354","12,911"
30/03/2023,Adult,Sligo University Hospital,"7,775","3,806","1,686","2,475","15,741"
30/03/2023,Adult,South Infirmary Victoria University Hospital,"9,557","4,931","2,762","5,893","23,142"
30/03/2023,Adult,St. Columcille's Hospital,"1,928","1,975","1,215","2,741","7,858"
30/03/2023,Adult,St. James's Hospital,"14,750","4,517","1,821","2,221","23,308"
30/03/2023,Adult,St. John's Hospital Limerick,555,321,256,239,"1,371"
30/03/2023,Adult,St. Luke's General Hospital Kilkenny,"3,123","1,169",212,6,"4,510"
30/03/2023,Adult,St. Michael's Hospital,"2,693",869,194,175,"3,931"
30/03/2023,Adult,St. Vincent's University Hospital,"16,775","4,821","1,272",842,"23,709"
30/03/2023,Adult,Tallaght University Hospital,"11,757","9,570","5,617","8,634","35,577"
30/03/2023,Adult,Tipperary University Hospital,"2,168",804,307,173,"3,451"
30/03/2023,Adult,University Hospital Kerry,"5,414","1,983",773,421,"8,590"
30/03/2023,Adult,University Hospital Limerick,"13,121","6,202","3,662","3,576","26,560"
30/03/2023,Adult,University Hospital Waterford,"15,446","7,538","3,457","4,748","31,188"
30/03/2023,Adult,Wexford General Hospital,"2,629",776,138,4,"3,547"
30/03/2023,Child,Beaumont Hospital,62,27,2,0,91
30/03/2023,Child,Cavan General Hospital,"1,154",279,34,0,"1,467"
30/03/2023,Child,Children's Health Ireland,"20,753","11,026","5,409","6,452","43,641"
30/03/2023,Child,Coombe Women and Infants University Hospital,30,7,0,0,37
30/03/2023,Child,Cork University Hospital,"3,053","1,358",466,607,"5,485"
30/03/2023,Child,Cork University Maternity Hospital,45,4,0,0,49
30/03/2023,Child,Croom Orthopaedic Hospital,120,28,4,14,166
30/03/2023,Child,Ennis Hospital,38,6,2,0,45
30/03/2023,Child,Galway University Hospitals,"2,896","1,552",816,"1,163","6,426"
30/03/2023,Child,Letterkenny University Hospital,"1,129",274,192,366,"1,962"
30/03/2023,Child,Mallow General Hospital,190,41,2,0,233
30/03/2023,Child,Mayo University Hospital,709,226,117,171,"1,222"
30/03/2023,Child,Mercy University Hospital,295,68,23,11,396
30/03/2023,Child,Midland Regional Hospital Mullingar,834,295,198,131,"1,458"
30/03/2023,Child,Midland Regional Hospital Portlaoise,660,298,121,18,"1,097"
30/03/2023,Child,Midland Regional Hospital Tullamore,931,482,140,92,"1,645"
30/03/2023,Child,National Maternity Hospital (Holles Street),61,12,0,0,73
30/03/2023,Child,National Orthopaedic Hospital Cappagh,258,79,8,5,350
30/03/2023,Child,Nenagh Hospital,19,4,0,0,23
30/03/2023,Child,Our Lady of Lourdes Hospital Drogheda,"2,163","1,370",394,109,"4,037"
30/03/2023,Child,Portiuncula University Hospital,503,26,9,39,578
30/03/2023,Child,Rotunda Hospital,26,2,0,0,28
30/03/2023,Child,Royal Victoria Eye and Ear Hospital,315,117,66,43,541
30/03/2023,Child,Sligo University Hospital,"1,297",546,113,123,"2,079"
30/03/2023,Child,Small Volume Hospitals,9,6,0,2,17
30/03/2023,Child,South Infirmary Victoria University Hospital,"1,595",531,223,223,"2,571"
30/03/2023,Child,St. Luke's General Hospital Kilkenny,424,9,2,2,437
30/03/2023,Child,Tallaght University Hospital,20,6,2,2,30
30/03/2023,Child,Tipperary University Hospital,406,91,14,0,510
30/03/2023,Child,University Hospital Kerry,641,248,92,150,"1,131"
30/03/2023,Child,University Hospital Limerick,"2,396",853,361,320,"3,930"
30/03/2023,Child,University Hospital Waterford,"2,050",645,350,248,"3,292"
30/03/2023,Child,Wexford General Hospital,617,268,2,2,888
27/04/2023,Adult,Bantry General Hospital,642,204,50,2,899
27/04/2023,Adult,Beaumont Hospital,"22,364","9,075",985,6,"32,431"
27/04/2023,Adult,Cavan General Hospital,"4,273","2,909",704,0,"7,887"
27/04/2023,Adult,Connolly Hospital Blanchardstown,"4,316",687,136,2,"5,142"
27/04/2023,Adult,Coombe Women and Infants University Hospital,"1,581",594,252,228,"2,655"
27/04/2023,Adult,Cork University Hospital,"12,997","6,672","4,343","7,829","31,841"
27/04/2023,Adult,Cork University Maternity Hospital,"1,910",124,17,2,"2,053"
27/04/2023,Adult,Croom Orthopaedic Hospital,"2,403","1,125",379,609,"4,516"
27/04/2023,Adult,Ennis Hospital,526,398,81,16,"1,022"
27/04/2023,Adult,Galway University Hospitals,"19,607","9,739","5,655","12,836","47,837"
27/04/2023,Adult,Letterkenny University Hospital,"7,403","2,925","1,440","3,661","15,430"
27/04/2023,Adult,Louth County Hospital,"1,881","1,047",245,7,"3,181"
27/04/2023,Adult,Mallow General Hospital,"2,223",839,238,164,"3,465"
27/04/2023,Adult,Mater Misericordiae University Hospital,"21,310","7,056","2,802","7,832","39,001"
27/04/2023,Adult,Mayo University Hospital,"4,339","1,799",728,"1,636","8,503"
27/04/2023,Adult,Mercy University Hospital,"2,872","1,245",578,"1,570","6,265"
27/04/2023,Adult,Midland Regional Hospital Mullingar,"4,152","2,676","1,365","1,494","9,688"
27/04/2023,Adult,Midland Regional Hospital Portlaoise,"2,082","1,160",670,505,"4,417"
27/04/2023,Adult,Midland Regional Hospital Tullamore,"7,344","3,545",802,653,"12,345"
27/04/2023,Adult,Naas General Hospital,"5,345","2,152",909,651,"9,058"
27/04/2023,Adult,National Maternity Hospital (Holles Street),"2,124",339,7,2,"2,472"
27/04/2023,Adult,National Orthopaedic Hospital Cappagh,"2,246","1,453",158,57,"3,914"
27/04/2023,Adult,Nenagh Hospital,317,238,47,28,630
27/04/2023,Adult,Our Lady of Lourdes Hospital Drogheda,"7,049","4,123",996,97,"12,265"
27/04/2023,Adult,Our Lady's Hospital Navan,"3,346","1,244",551,865,"6,006"
27/04/2023,Adult,Portiuncula University Hospital,"1,940",563,238,493,"3,235"
27/04/2023,Adult,Roscommon University Hospital,"3,027","1,425",638,957,"6,048"
27/04/2023,Adult,Rotunda Hospital,"2,843",114,0,0,"2,957"
27/04/2023,Adult,Royal Victoria Eye and Ear Hospital,"5,030","2,957","1,637","3,365","12,989"
27/04/2023,Adult,Sligo University Hospital,"7,487","3,512","1,512","2,518","15,029"
27/04/2023,Adult,South Infirmary Victoria University Hospital,"9,500","5,088","2,717","5,834","23,140"
27/04/2023,Adult,St. Columcille's Hospital,"2,077","1,977","1,289","2,858","8,202"
27/04/2023,Adult,St. James's Hospital,"14,711","4,836","1,787","2,276","23,610"
27/04/2023,Adult,St. John's Hospital Limerick,574,307,272,151,"1,304"
27/04/2023,Adult,St. Luke's General Hospital Kilkenny,"3,187","1,136",296,6,"4,626"
27/04/2023,Adult,St. Michael's Hospital,"2,623","1,015",233,188,"4,060"
27/04/2023,Adult,St. Vincent's University Hospital,"17,064","4,880","1,219",781,"23,944"
27/04/2023,Adult,Tallaght University Hospital,"12,335","9,117","5,150","8,445","35,048"
27/04/2023,Adult,Tipperary University Hospital,"2,160",824,306,164,"3,454"
27/04/2023,Adult,University Hospital Kerry,"5,256","2,254",772,407,"8,690"
27/04/2023,Adult,University Hospital Limerick,"13,118","6,128","3,446","3,275","25,967"
27/04/2023,Adult,University Hospital Waterford,"15,641","7,441","3,528","4,754","31,365"
27/04/2023,Adult,Wexford General Hospital,"2,579",856,152,2,"3,589"
27/04/2023,Child,Beaumont Hospital,66,12,2,0,80
27/04/2023,Child,Cavan General Hospital,"1,090",291,33,2,"1,416"
27/04/2023,Child,Children's Health Ireland,"20,442","10,825","5,466","6,368","43,101"
27/04/2023,Child,Coombe Women and Infants University Hospital,30,10,0,0,40
27/04/2023,Child,Cork University Hospital,"3,015","1,353",490,618,"5,475"
27/04/2023,Child,Cork University Maternity Hospital,49,7,0,0,56
27/04/2023,Child,Croom Orthopaedic Hospital,119,27,4,11,160
27/04/2023,Child,Ennis Hospital,47,5,2,2,56
27/04/2023,Child,Galway University Hospitals,"3,004","1,599",818,"1,162","6,584"
27/04/2023,Child,Letterkenny University Hospital,"1,164",277,204,372,"2,016"
27/04/2023,Child,Mallow General Hospital,207,63,2,2,274
27/04/2023,Child,Mayo University Hospital,759,220,103,174,"1,254"
27/04/2023,Child,Mercy University Hospital,278,73,18,4,373
27/04/2023,Child,Midland Regional Hospital Mullingar,886,319,192,131,"1,528"
27/04/2023,Child,Midland Regional Hospital Portlaoise,654,306,118,18,"1,096"
27/04/2023,Child,Midland Regional Hospital Tullamore,"1,011",474,128,88,"1,701"
27/04/2023,Child,National Maternity Hospital (Holles Street),55,21,2,0,78
27/04/2023,Child,National Orthopaedic Hospital Cappagh,217,100,13,7,337
27/04/2023,Child,Nenagh Hospital,18,4,0,0,22
27/04/2023,Child,Our Lady of Lourdes Hospital Drogheda,"2,254","1,385",484,104,"4,226"
27/04/2023,Child,Portiuncula University Hospital,468,22,10,34,534
27/04/2023,Child,Rotunda Hospital,29,6,0,0,35
27/04/2023,Child,Royal Victoria Eye and Ear Hospital,324,129,56,44,553
27/04/2023,Child,Sligo University Hospital,"1,298",558,126,126,"2,107"
27/04/2023,Child,Small Volume Hospitals,12,4,0,2,17
27/04/2023,Child,South Infirmary Victoria University Hospital,"1,674",542,214,229,"2,659"
27/04/2023,Child,St. Luke's General Hospital Kilkenny,419,15,7,2,443
27/04/2023,Child,Tallaght University Hospital,26,2,2,2,32
27/04/2023,Child,Tipperary University Hospital,399,93,9,0,500
27/04/2023,Child,University Hospital Kerry,656,220,96,139,"1,110"
27/04/2023,Child,University Hospital Limerick,"2,481",876,370,281,"4,008"
27/04/2023,Child,University Hospital Waterford,"2,026",683,329,251,"3,289"
27/04/2023,Child,Wexford General Hospital,651,260,15,0,927
25/05/2023,Adult,Bantry General Hospital,663,186,53,4,906
25/05/2023,Adult,Beaumont Hospital,"22,716","8,853","1,246",8,"32,823"
25/05/2023,Adult,Cavan General Hospital,"4,222","2,326",871,4,"7,423"
25/05/2023,Adult,Connolly Hospital Blanchardstown,"4,425",580,68,10,"5,083"
25/05/2023,Adult,Coombe Women and Infants University Hospital,"1,724",664,234,232,"2,854"
25/05/2023,Adult,Cork University Hospital,"13,173","6,614","4,328","7,615","31,731"
25/05/2023,Adult,Cork University Maternity Hospital,"1,949",152,21,2,"2,124"
25/05/2023,Adult,Croom Orthopaedic Hospital,"2,555","1,072",383,634,"4,644"
25/05/2023,Adult,Ennis Hospital,559,357,47,15,978
25/05/2023,Adult,Galway University Hospitals,"20,721","9,874","5,857","12,905","49,357"
25/05/2023,Adult,Letterkenny University Hospital,"7,296","2,678","1,443","3,620","15,037"
25/05/2023,Adult,Louth County Hospital,"1,870","1,008",214,2,"3,094"
25/05/2023,Adult,Mallow General Hospital,"2,325",862,240,139,"3,566"
25/05/2023,Adult,Mater Misericordiae University Hospital,"21,847","6,986","2,896","7,461","39,191"
25/05/2023,Adult,Mayo University Hospital,"4,437","1,900",814,"1,532","8,683"
25/05/2023,Adult,Mercy University Hospital,"2,967","1,230",545,"1,307","6,049"
25/05/2023,Adult,Midland Regional Hospital Mullingar,"4,171","2,565","1,407","1,521","9,664"
25/05/2023,Adult,Midland Regional Hospital Portlaoise,"2,057","1,214",597,496,"4,364"
25/05/2023,Adult,Midland Regional Hospital Tullamore,"7,279","3,142",743,457,"11,621"
25/05/2023,Adult,Naas General Hospital,"5,305","2,213",943,598,"9,059"
25/05/2023,Adult,National Maternity Hospital (Holles Street),"2,173",347,29,0,"2,549"
25/05/2023,Adult,National Orthopaedic Hospital Cappagh,"2,192","1,453",232,73,"3,950"
25/05/2023,Adult,Nenagh Hospital,370,254,55,27,706
25/05/2023,Adult,Our Lady of Lourdes Hospital Drogheda,"7,337","3,962","1,027",153,"12,480"
25/05/2023,Adult,Our Lady's Hospital Navan,"3,469","1,298",551,792,"6,110"
25/05/2023,Adult,Portiuncula University Hospital,"1,959",511,232,460,"3,162"
25/05/2023,Adult,Roscommon University Hospital,"2,926","1,397",671,937,"5,931"
25/05/2023,Adult,Rotunda Hospital,"2,926",68,0,0,"2,994"
25/05/2023,Adult,Royal Victoria Eye and Ear Hospital,"5,144","2,392","1,642","3,292","12,470"
25/05/2023,Adult,Sligo University Hospital,"7,855","3,525","1,524","2,445","15,349"
25/05/2023,Adult,South Infirmary Victoria University Hospital,"9,854","5,108","2,737","5,695","23,394"
25/05/2023,Adult,St. Columcille's Hospital,"2,323","1,975","1,392","2,913","8,603"
25/05/2023,Adult,St. James's Hospital,"15,145","4,839","1,815","2,327","24,127"
25/05/2023,Adult,St. John's Hospital Limerick,638,274,255,123,"1,290"
25/05/2023,Adult,St. Luke's General Hospital Kilkenny,"3,583","1,126",333,10,"5,052"
25/05/2023,Adult,St. Michael's Hospital,"2,722","1,050",261,203,"4,236"
25/05/2023,Adult,St. Vincent's University Hospital,"17,320","5,049","1,251",731,"24,352"
25/05/2023,Adult,Tallaght University Hospital,"12,953","8,834","5,180","8,380","35,347"
25/05/2023,Adult,Tipperary University Hospital,"2,194",788,314,161,"3,457"
25/05/2023,Adult,University Hospital Kerry,"5,593","2,072",831,391,"8,887"
25/05/2023,Adult,University Hospital Limerick,"13,486","6,075","3,413","2,981","25,956"
25/05/2023,Adult,University Hospital Waterford,"16,201","7,029","3,463","4,861","31,554"
25/05/2023,Adult,Wexford General Hospital,"2,769",820,169,4,"3,762"
25/05/2023,Child,Beaumont Hospital,67,11,0,0,79
25/05/2023,Child,Cavan General Hospital,"1,075",282,30,2,"1,389"
25/05/2023,Child,Children's Health Ireland,"21,230","10,013","5,569","6,471","43,282"
