ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
27/01/2022,Adult,St. James's Hospital,"12,848","5,454","2,437","4,045","24,783"
27/01/2022,Adult,St. John's Hospital Limerick,737,408,288,529,"1,962"
27/01/2022,Adult,St. Luke's General Hospital Kilkenny,"2,648",515,161,54,"3,377"
27/01/2022,Adult,St. Michael's Hospital,"2,332",623,102,251,"3,308"
27/01/2022,Adult,St. Vincent's University Hospital,"14,766","5,074","2,766","2,766","25,371"
27/01/2022,Adult,Tallaght University Hospital,"13,001","8,238","4,836","10,288","36,363"
27/01/2022,Adult,Tipperary University Hospital,"2,125",925,405,457,"3,912"
27/01/2022,Adult,University Hospital Kerry,"3,960","2,479","1,520","1,549","9,508"
27/01/2022,Adult,University Hospital Limerick,"12,226","7,392","4,933","16,478","41,029"
27/01/2022,Adult,University Hospital Waterford,"13,481","8,209","5,237","11,818","38,745"
27/01/2022,Adult,Wexford General Hospital,"2,075",855,158,65,"3,153"
27/01/2022,Child,Beaumont Hospital,95,21,2,0,117
27/01/2022,Child,Cavan General Hospital,402,94,9,2,507
27/01/2022,Child,Children's Health Ireland,"16,715","8,785","4,792","13,921","44,212"
27/01/2022,Child,Cork University Hospital,"2,637","1,204",650,"1,136","5,627"
27/01/2022,Child,Cork University Maternity Hospital,35,8,0,0,43
27/01/2022,Child,Croom Orthopaedic Hospital,132,48,27,26,233
27/01/2022,Child,Ennis Hospital,25,2,4,5,36
27/01/2022,Child,Galway University Hospitals,"2,519","1,193",603,"1,336","5,651"
27/01/2022,Child,Letterkenny University Hospital,823,235,152,896,"2,106"
27/01/2022,Child,Mallow General Hospital,78,16,5,5,105
27/01/2022,Child,Mayo University Hospital,483,266,142,387,"1,278"
27/01/2022,Child,Mercy University Hospital,302,84,30,56,472
27/01/2022,Child,Midland Regional Hospital Mullingar,678,265,101,164,"1,208"
27/01/2022,Child,Midland Regional Hospital Portlaoise,468,152,129,79,829
27/01/2022,Child,Midland Regional Hospital Tullamore,617,342,192,911,"2,061"
27/01/2022,Child,National Orthopaedic Hospital Cappagh,163,59,16,6,244
27/01/2022,Child,Nenagh Hospital,15,5,5,2,28
27/01/2022,Child,Our Lady of Lourdes Hospital Drogheda,"1,446","1,022",309,131,"2,908"
27/01/2022,Child,Our Lady's Hospital Navan,4,15,12,14,44
27/01/2022,Child,Portiuncula University Hospital,466,37,11,64,578
27/01/2022,Child,Rotunda Hospital,38,8,0,0,46
27/01/2022,Child,Royal Victoria Eye and Ear Hospital,323,129,90,445,987
27/01/2022,Child,Sligo University Hospital,986,516,323,393,"2,218"
27/01/2022,Child,Small Volume Hospitals,11,5,5,0,22
27/01/2022,Child,South Infirmary Victoria University Hospital,"1,167",386,112,314,"1,979"
27/01/2022,Child,St. Luke's General Hospital Kilkenny,322,41,7,0,370
27/01/2022,Child,Tallaght University Hospital,33,11,2,4,49
27/01/2022,Child,Tipperary University Hospital,317,119,6,0,443
27/01/2022,Child,University Hospital Kerry,437,272,127,376,"1,212"
27/01/2022,Child,University Hospital Limerick,"1,532",654,508,"1,870","4,564"
27/01/2022,Child,University Hospital Waterford,"1,268",631,404,"1,954","4,257"
27/01/2022,Child,Wexford General Hospital,430,52,0,0,483
24/02/2022,Adult,Bantry General Hospital,693,332,204,215,"1,444"
24/02/2022,Adult,Beaumont Hospital,"18,531","5,508",331,89,"24,459"
24/02/2022,Adult,Cavan General Hospital,"3,710","1,768",335,282,"6,095"
24/02/2022,Adult,Connolly Hospital Blanchardstown,"4,524",600,59,6,"5,189"
24/02/2022,Adult,Coombe Women and Infants University Hospital,"1,174",891,299,400,"2,764"
24/02/2022,Adult,Cork University Hospital,"12,057","6,902","4,125","9,422","32,506"
24/02/2022,Adult,Cork University Maternity Hospital,"1,655",537,159,17,"2,368"
24/02/2022,Adult,Croom Orthopaedic Hospital,"1,688","1,560",891,781,"4,920"
24/02/2022,Adult,Ennis Hospital,586,396,249,629,"1,860"
24/02/2022,Adult,Galway University Hospitals,"18,353","9,834","6,629","16,595","51,411"
24/02/2022,Adult,Letterkenny University Hospital,"7,284","3,210","1,875","4,336","16,705"
24/02/2022,Adult,Louth County Hospital,"1,605",642,378,175,"2,800"
24/02/2022,Adult,Mallow General Hospital,"1,697",660,380,278,"3,015"
24/02/2022,Adult,Mater Misericordiae University Hospital,"20,958","7,616","4,176","8,891","41,641"
24/02/2022,Adult,Mayo University Hospital,"4,267","2,915","2,172","3,289","12,643"
24/02/2022,Adult,Mercy University Hospital,"2,681","1,158",803,"2,538","7,180"
24/02/2022,Adult,Midland Regional Hospital Mullingar,"3,847","2,564","1,443","1,174","9,028"
24/02/2022,Adult,Midland Regional Hospital Portlaoise,"2,197","1,145",904,"1,283","5,529"
24/02/2022,Adult,Midland Regional Hospital Tullamore,"5,935","3,021","1,797","3,007","13,760"
24/02/2022,Adult,Naas General Hospital,"4,724","1,970","1,014","2,083","9,791"
24/02/2022,Adult,National Orthopaedic Hospital Cappagh,"1,936",448,142,48,"2,574"
24/02/2022,Adult,Nenagh Hospital,394,246,239,144,"1,023"
24/02/2022,Adult,Our Lady of Lourdes Hospital Drogheda,"5,896","3,448","1,092",479,"10,915"
24/02/2022,Adult,Our Lady's Hospital Navan,"2,861","1,347",976,"2,444","7,628"
24/02/2022,Adult,Portiuncula University Hospital,"1,811",747,400,918,"3,876"
24/02/2022,Adult,Roscommon University Hospital,"2,769","1,295",854,"1,980","6,898"
24/02/2022,Adult,Rotunda Hospital,"2,135",629,30,2,"2,796"
24/02/2022,Adult,Royal Victoria Eye and Ear Hospital,"4,031","2,602","1,751","6,371","14,755"
24/02/2022,Adult,Sligo University Hospital,"6,914","3,688","2,455","4,066","17,123"
24/02/2022,Adult,South Infirmary Victoria University Hospital,"8,462","3,709","2,150","6,801","21,122"
24/02/2022,Adult,St. Columcille's Hospital,"2,074","1,326",796,"2,035","6,231"
24/02/2022,Adult,St. James's Hospital,"13,122","5,188","2,393","3,897","24,600"
24/02/2022,Adult,St. John's Hospital Limerick,762,404,262,540,"1,968"
24/02/2022,Adult,St. Luke's General Hospital Kilkenny,"2,829",543,90,21,"3,483"
24/02/2022,Adult,St. Michael's Hospital,"2,421",547,97,254,"3,319"
24/02/2022,Adult,St. Vincent's University Hospital,"14,766","5,328","2,507","2,594","25,195"
24/02/2022,Adult,Tallaght University Hospital,"13,222","8,534","4,720","9,975","36,451"
24/02/2022,Adult,Tipperary University Hospital,"2,265",893,335,435,"3,928"
24/02/2022,Adult,University Hospital Kerry,"4,007","2,597","1,459","1,527","9,590"
24/02/2022,Adult,University Hospital Limerick,"12,376","7,637","4,815","16,437","41,265"
24/02/2022,Adult,University Hospital Waterford,"13,385","8,285","5,037","10,895","37,602"
24/02/2022,Adult,Wexford General Hospital,"2,204",826,151,73,"3,254"
24/02/2022,Child,Beaumont Hospital,93,16,2,0,111
24/02/2022,Child,Cavan General Hospital,483,89,11,0,583
24/02/2022,Child,Children's Health Ireland,"17,330","8,821","4,819","13,484","44,455"
24/02/2022,Child,Cork University Hospital,"2,725","1,277",621,"1,104","5,728"
24/02/2022,Child,Cork University Maternity Hospital,42,4,0,0,46
24/02/2022,Child,Croom Orthopaedic Hospital,138,51,27,28,244
24/02/2022,Child,Ennis Hospital,26,6,5,2,40
24/02/2022,Child,Galway University Hospitals,"2,639","1,247",598,"1,342","5,826"
24/02/2022,Child,Letterkenny University Hospital,887,240,144,909,"2,180"
24/02/2022,Child,Mallow General Hospital,81,13,5,5,106
24/02/2022,Child,Mayo University Hospital,518,262,143,384,"1,307"
24/02/2022,Child,Mercy University Hospital,321,89,16,40,466
24/02/2022,Child,Midland Regional Hospital Mullingar,717,263,110,161,"1,251"
24/02/2022,Child,Midland Regional Hospital Portlaoise,469,158,123,84,835
24/02/2022,Child,Midland Regional Hospital Tullamore,657,362,180,880,"2,078"
24/02/2022,Child,National Orthopaedic Hospital Cappagh,139,56,16,5,216
24/02/2022,Child,Nenagh Hospital,12,4,5,2,23
24/02/2022,Child,Our Lady of Lourdes Hospital Drogheda,"1,542","1,064",293,122,"3,021"
24/02/2022,Child,Our Lady's Hospital Navan,2,10,12,16,39
24/02/2022,Child,Portiuncula University Hospital,488,41,9,63,601
24/02/2022,Child,Rotunda Hospital,35,8,0,0,43
24/02/2022,Child,Royal Victoria Eye and Ear Hospital,363,123,101,413,"1,000"
24/02/2022,Child,Sligo University Hospital,"1,038",502,281,368,"2,188"
24/02/2022,Child,Small Volume Hospitals,11,4,4,0,18
24/02/2022,Child,South Infirmary Victoria University Hospital,"1,232",373,110,292,"2,006"
24/02/2022,Child,St. Luke's General Hospital Kilkenny,390,39,7,0,435
24/02/2022,Child,Tallaght University Hospital,30,9,4,4,47
24/02/2022,Child,Tipperary University Hospital,330,133,10,0,474
24/02/2022,Child,University Hospital Kerry,457,287,103,368,"1,215"
24/02/2022,Child,University Hospital Limerick,"1,651",689,483,"1,830","4,653"
24/02/2022,Child,University Hospital Waterford,"1,340",638,399,"1,804","4,181"
24/02/2022,Child,Wexford General Hospital,487,54,0,0,541
31/03/2022,Adult,Bantry General Hospital,733,356,195,236,"1,520"
31/03/2022,Adult,Beaumont Hospital,"18,027","6,237",413,20,"24,698"
31/03/2022,Adult,Cavan General Hospital,"3,930","1,935",350,239,"6,455"
31/03/2022,Adult,Connolly Hospital Blanchardstown,"4,517",591,31,2,"5,142"
31/03/2022,Adult,Coombe Women and Infants University Hospital,"1,088",972,327,381,"2,768"
31/03/2022,Adult,Cork University Hospital,"11,912","7,105","4,141","9,741","32,898"
31/03/2022,Adult,Cork University Maternity Hospital,"1,788",614,157,29,"2,588"
31/03/2022,Adult,Croom Orthopaedic Hospital,"1,711","1,481",905,744,"4,841"
31/03/2022,Adult,Ennis Hospital,630,377,116,320,"1,443"
31/03/2022,Adult,Galway University Hospitals,"18,061","10,320","6,360","16,472","51,214"
31/03/2022,Adult,Letterkenny University Hospital,"7,256","3,159","1,685","4,377","16,478"
31/03/2022,Adult,Louth County Hospital,"1,654",651,344,211,"2,861"
31/03/2022,Adult,Mallow General Hospital,"1,820",669,417,284,"3,190"
31/03/2022,Adult,Mater Misericordiae University Hospital,"20,640","7,369","4,325","8,703","41,037"
31/03/2022,Adult,Mayo University Hospital,"4,224","2,945","2,103","3,322","12,594"
31/03/2022,Adult,Mercy University Hospital,"2,607","1,202",775,"2,430","7,014"
31/03/2022,Adult,Midland Regional Hospital Mullingar,"3,876","2,634","1,600","1,229","9,339"
31/03/2022,Adult,Midland Regional Hospital Portlaoise,"2,102","1,278",844,"1,297","5,522"
31/03/2022,Adult,Midland Regional Hospital Tullamore,"5,946","3,147","1,829","2,998","13,920"
31/03/2022,Adult,Naas General Hospital,"4,723","2,013",972,"2,088","9,796"
31/03/2022,Adult,National Orthopaedic Hospital Cappagh,"2,172",459,120,27,"2,778"
31/03/2022,Adult,Nenagh Hospital,408,243,138,150,939
31/03/2022,Adult,Our Lady of Lourdes Hospital Drogheda,"5,915","3,647","1,152",344,"11,060"
31/03/2022,Adult,Our Lady's Hospital Navan,"2,779","1,415",932,"2,435","7,561"
31/03/2022,Adult,Portiuncula University Hospital,"1,871",757,361,886,"3,876"
31/03/2022,Adult,Roscommon University Hospital,"2,947","1,387",798,"2,008","7,140"
31/03/2022,Adult,Rotunda Hospital,"2,156",542,18,2,"2,718"
31/03/2022,Adult,Royal Victoria Eye and Ear Hospital,"3,990","2,522","1,871","6,122","14,505"
31/03/2022,Adult,Sligo University Hospital,"6,596","3,871","2,277","3,737","16,482"
31/03/2022,Adult,South Infirmary Victoria University Hospital,"8,525","3,818","2,164","6,662","21,169"
31/03/2022,Adult,St. Columcille's Hospital,"2,165","1,458",811,"2,090","6,525"
31/03/2022,Adult,St. James's Hospital,"12,978","5,080","2,407","3,866","24,332"
31/03/2022,Adult,St. John's Hospital Limerick,792,397,257,573,"2,019"
31/03/2022,Adult,St. Luke's General Hospital Kilkenny,"2,816",568,99,11,"3,495"
31/03/2022,Adult,St. Michael's Hospital,"2,357",591,112,221,"3,281"
31/03/2022,Adult,St. Vincent's University Hospital,"14,781","5,678","2,227","2,361","25,048"
31/03/2022,Adult,Tallaght University Hospital,"13,050","8,720","4,779","9,693","36,243"
31/03/2022,Adult,Tipperary University Hospital,"2,214",946,356,395,"3,912"
31/03/2022,Adult,University Hospital Kerry,"4,009","2,687","1,272","1,218","9,186"
31/03/2022,Adult,University Hospital Limerick,"12,323","7,296","5,083","16,755","41,458"
31/03/2022,Adult,University Hospital Waterford,"13,291","8,223","4,536","10,312","36,363"
31/03/2022,Adult,Wexford General Hospital,"2,197",779,151,72,"3,200"
31/03/2022,Child,Beaumont Hospital,85,22,2,0,109
31/03/2022,Child,Cavan General Hospital,508,103,12,0,623
31/03/2022,Child,Children's Health Ireland,"17,842","8,995","5,060","12,846","44,742"
31/03/2022,Child,Cork University Hospital,"2,750","1,363",588,"1,115","5,816"
31/03/2022,Child,Cork University Maternity Hospital,46,11,0,0,57
31/03/2022,Child,Croom Orthopaedic Hospital,133,43,31,26,233
31/03/2022,Child,Ennis Hospital,26,9,2,4,40
31/03/2022,Child,Galway University Hospitals,"2,618","1,316",586,"1,296","5,816"
31/03/2022,Child,Letterkenny University Hospital,872,231,152,899,"2,155"
31/03/2022,Child,Mallow General Hospital,119,16,5,5,146
31/03/2022,Child,Mayo University Hospital,530,227,134,391,"1,281"
31/03/2022,Child,Mercy University Hospital,324,95,22,38,480
31/03/2022,Child,Midland Regional Hospital Mullingar,722,284,126,154,"1,286"
31/03/2022,Child,Midland Regional Hospital Portlaoise,497,184,93,82,857
31/03/2022,Child,Midland Regional Hospital Tullamore,679,373,175,777,"2,004"
31/03/2022,Child,National Orthopaedic Hospital Cappagh,143,46,29,2,220
31/03/2022,Child,Nenagh Hospital,15,4,5,2,26
31/03/2022,Child,Our Lady of Lourdes Hospital Drogheda,"1,622","1,141",331,127,"3,222"
31/03/2022,Child,Our Lady's Hospital Navan,2,8,13,17,39
31/03/2022,Child,Portiuncula University Hospital,526,39,7,60,632
31/03/2022,Child,Rotunda Hospital,37,11,0,0,48
31/03/2022,Child,Royal Victoria Eye and Ear Hospital,348,133,96,357,934
31/03/2022,Child,Sligo University Hospital,"1,006",527,252,330,"2,115"
31/03/2022,Child,Small Volume Hospitals,17,5,4,2,28
31/03/2022,Child,South Infirmary Victoria University Hospital,"1,283",390,109,279,"2,061"
31/03/2022,Child,St. Luke's General Hospital Kilkenny,411,42,2,0,455
31/03/2022,Child,Tallaght University Hospital,33,9,4,5,51
31/03/2022,Child,Tipperary University Hospital,326,136,20,0,481
31/03/2022,Child,University Hospital Kerry,492,282,97,365,"1,235"
31/03/2022,Child,University Hospital Limerick,"1,652",652,487,"1,806","4,598"
31/03/2022,Child,University Hospital Waterford,"1,391",636,374,"1,668","4,069"
31/03/2022,Child,Wexford General Hospital,524,61,0,2,587
28/04/2022,Adult,Bantry General Hospital,737,328,170,210,"1,446"
28/04/2022,Adult,Beaumont Hospital,"18,929","6,273",446,6,"25,655"
28/04/2022,Adult,Cavan General Hospital,"4,041","2,110",388,205,"6,745"
28/04/2022,Adult,Connolly Hospital Blanchardstown,"4,578",518,31,8,"5,136"
28/04/2022,Adult,Coombe Women and Infants University Hospital,"1,338",984,387,375,"3,084"
28/04/2022,Adult,Cork University Hospital,"12,441","6,915","4,019","9,674","33,049"
28/04/2022,Adult,Cork University Maternity Hospital,"1,782",625,178,43,"2,628"
28/04/2022,Adult,Croom Orthopaedic Hospital,"1,735","1,436",855,699,"4,725"
28/04/2022,Adult,Ennis Hospital,629,400,223,418,"1,670"
28/04/2022,Adult,Galway University Hospitals,"17,655","10,248","6,361","16,329","50,594"
28/04/2022,Adult,Letterkenny University Hospital,"7,264","3,313","1,648","4,270","16,496"
28/04/2022,Adult,Louth County Hospital,"1,763",632,366,217,"2,978"
28/04/2022,Adult,Mallow General Hospital,"1,879",652,399,274,"3,204"
28/04/2022,Adult,Mater Misericordiae University Hospital,"20,803","7,148","4,300","8,717","40,968"
28/04/2022,Adult,Mayo University Hospital,"4,063","2,832","2,073","3,238","12,206"
28/04/2022,Adult,Mercy University Hospital,"2,652","1,160",705,"2,302","6,820"
28/04/2022,Adult,Midland Regional Hospital Mullingar,"3,779","2,716","1,683","1,306","9,484"
28/04/2022,Adult,Midland Regional Hospital Portlaoise,"2,143","1,381",829,"1,305","5,659"
28/04/2022,Adult,Midland Regional Hospital Tullamore,"5,907","2,965","1,784","2,889","13,545"
28/04/2022,Adult,Naas General Hospital,"4,738","2,116",911,"1,788","9,553"
28/04/2022,Adult,National Orthopaedic Hospital Cappagh,"2,238",449,90,26,"2,803"
28/04/2022,Adult,Nenagh Hospital,429,249,136,108,922
28/04/2022,Adult,Our Lady of Lourdes Hospital Drogheda,"6,127","3,780","1,162",148,"11,218"
28/04/2022,Adult,Our Lady's Hospital Navan,"2,773","1,460",872,"2,415","7,520"
28/04/2022,Adult,Portiuncula University Hospital,"1,971",731,347,803,"3,853"
28/04/2022,Adult,Roscommon University Hospital,"2,867","1,306",833,"2,038","7,044"
28/04/2022,Adult,Rotunda Hospital,"2,140",451,19,0,"2,610"
28/04/2022,Adult,Royal Victoria Eye and Ear Hospital,"3,969","2,612","1,913","6,150","14,644"
28/04/2022,Adult,Sligo University Hospital,"6,751","3,736","2,050","3,809","16,347"
28/04/2022,Adult,South Infirmary Victoria University Hospital,"8,655","3,953","2,180","6,703","21,491"
28/04/2022,Adult,St. Columcille's Hospital,"2,140","1,487",883,"2,180","6,691"
28/04/2022,Adult,St. James's Hospital,"13,361","4,949","2,488","3,807","24,606"
28/04/2022,Adult,St. John's Hospital Limerick,798,364,237,577,"1,976"
28/04/2022,Adult,St. Luke's General Hospital Kilkenny,"2,866",619,77,16,"3,579"
28/04/2022,Adult,St. Michael's Hospital,"2,361",592,113,231,"3,297"
28/04/2022,Adult,St. Vincent's University Hospital,"14,847","5,678","2,160","2,215","24,901"
28/04/2022,Adult,Tallaght University Hospital,"12,850","9,051","4,731","9,669","36,301"
28/04/2022,Adult,Tipperary University Hospital,"2,184",924,412,381,"3,901"
28/04/2022,Adult,University Hospital Kerry,"4,057","2,426","1,201","1,148","8,833"
28/04/2022,Adult,University Hospital Limerick,"12,233","7,028","4,833","16,060","40,155"
28/04/2022,Adult,University Hospital Waterford,"13,865","8,188","4,548","9,641","36,243"
28/04/2022,Adult,Wexford General Hospital,"2,222",795,164,70,"3,251"
28/04/2022,Child,Beaumont Hospital,88,22,2,0,112
28/04/2022,Child,Cavan General Hospital,561,107,20,0,688
28/04/2022,Child,Children's Health Ireland,"18,393","9,165","5,272","12,088","44,919"
28/04/2022,Child,Cork University Hospital,"2,747","1,494",587,"1,128","5,955"
28/04/2022,Child,Cork University Maternity Hospital,44,16,0,0,60
28/04/2022,Child,Croom Orthopaedic Hospital,134,36,25,34,229
28/04/2022,Child,Ennis Hospital,28,6,2,4,40
28/04/2022,Child,Galway University Hospitals,"2,607","1,293",614,"1,272","5,786"
28/04/2022,Child,Letterkenny University Hospital,881,239,141,899,"2,159"
28/04/2022,Child,Mallow General Hospital,129,12,6,6,152
28/04/2022,Child,Mayo University Hospital,507,226,142,388,"1,262"
28/04/2022,Child,Mercy University Hospital,341,87,27,36,490
28/04/2022,Child,Midland Regional Hospital Mullingar,712,314,121,156,"1,303"
28/04/2022,Child,Midland Regional Hospital Portlaoise,536,175,84,90,885
28/04/2022,Child,Midland Regional Hospital Tullamore,663,333,183,604,"1,783"
28/04/2022,Child,National Orthopaedic Hospital Cappagh,191,49,32,5,277
28/04/2022,Child,Our Lady of Lourdes Hospital Drogheda,"1,709","1,168",387,151,"3,415"
28/04/2022,Child,Our Lady's Hospital Navan,2,9,11,19,40
28/04/2022,Child,Portiuncula University Hospital,505,40,10,48,604
28/04/2022,Child,Rotunda Hospital,36,11,0,0,47
28/04/2022,Child,Royal Victoria Eye and Ear Hospital,357,144,96,356,953
28/04/2022,Child,Sligo University Hospital,"1,064",506,237,337,"2,144"
28/04/2022,Child,Small Volume Hospitals,28,11,9,4,52
28/04/2022,Child,South Infirmary Victoria University Hospital,"1,331",411,103,270,"2,115"
28/04/2022,Child,St. Luke's General Hospital Kilkenny,425,31,0,0,456
28/04/2022,Child,Tallaght University Hospital,30,9,2,4,45
28/04/2022,Child,Tipperary University Hospital,319,150,22,0,491
28/04/2022,Child,University Hospital Kerry,519,290,91,350,"1,251"
28/04/2022,Child,University Hospital Limerick,"1,747",655,489,"1,780","4,671"
28/04/2022,Child,University Hospital Waterford,"1,543",664,347,"1,378","3,933"
28/04/2022,Child,Wexford General Hospital,550,72,2,2,625
26/05/2022,Adult,Bantry General Hospital,691,337,164,227,"1,418"
26/05/2022,Adult,Beaumont Hospital,"19,163","6,388",497,10,"26,057"
26/05/2022,Adult,Cavan General Hospital,"4,390","2,192",466,171,"7,218"
26/05/2022,Adult,Connolly Hospital Blanchardstown,"4,803",488,29,4,"5,324"
26/05/2022,Adult,Coombe Women and Infants University Hospital,"1,634",976,400,345,"3,355"
26/05/2022,Adult,Cork University Hospital,"12,460","7,117","3,873","9,688","33,138"
26/05/2022,Adult,Cork University Maternity Hospital,"1,867",678,200,48,"2,793"
26/05/2022,Adult,Croom Orthopaedic Hospital,"1,742","1,422",780,749,"4,693"
26/05/2022,Adult,Ennis Hospital,735,509,286,438,"1,967"
26/05/2022,Adult,Galway University Hospitals,"17,579","10,524","5,850","16,195","50,148"
26/05/2022,Adult,Letterkenny University Hospital,"7,315","3,400","1,508","4,284","16,507"
26/05/2022,Adult,Louth County Hospital,"1,694",663,371,243,"2,971"
26/05/2022,Adult,Mallow General Hospital,"2,017",702,384,310,"3,412"
26/05/2022,Adult,Mater Misericordiae University Hospital,"21,367","6,937","4,107","8,808","41,219"
26/05/2022,Adult,Mayo University Hospital,"4,157","2,866","1,938","3,055","12,016"
26/05/2022,Adult,Mercy University Hospital,"2,744","1,133",658,"2,216","6,750"
26/05/2022,Adult,Midland Regional Hospital Mullingar,"3,882","2,673","1,621","1,291","9,466"
26/05/2022,Adult,Midland Regional Hospital Portlaoise,"2,228","1,438",650,"1,295","5,610"
26/05/2022,Adult,Midland Regional Hospital Tullamore,"6,233","3,149","1,646","2,606","13,634"
26/05/2022,Adult,Naas General Hospital,"4,882","2,202",930,"1,601","9,615"
26/05/2022,Adult,National Orthopaedic Hospital Cappagh,"2,437",443,47,21,"2,948"
26/05/2022,Adult,Nenagh Hospital,400,258,115,110,883
26/05/2022,Adult,Our Lady of Lourdes Hospital Drogheda,"6,376","3,904","1,194",44,"11,517"
26/05/2022,Adult,Our Lady's Hospital Navan,"2,712","1,453",797,"2,452","7,414"
26/05/2022,Adult,Portiuncula University Hospital,"1,985",715,375,762,"3,836"
26/05/2022,Adult,Roscommon University Hospital,"2,989","1,322",761,"1,907","6,979"
26/05/2022,Adult,Rotunda Hospital,"2,302",456,15,0,"2,773"
26/05/2022,Adult,Royal Victoria Eye and Ear Hospital,"4,212","2,668","1,927","5,229","14,036"
26/05/2022,Adult,Sligo University Hospital,"6,794","3,799","1,915","3,707","16,214"
26/05/2022,Adult,South Infirmary Victoria University Hospital,"8,673","4,020","2,184","6,232","21,109"
26/05/2022,Adult,St. Columcille's Hospital,"2,342","1,529",869,"2,242","6,982"
26/05/2022,Adult,St. James's Hospital,"13,410","4,806","2,388","3,750","24,354"
26/05/2022,Adult,St. John's Hospital Limerick,800,351,209,571,"1,931"
26/05/2022,Adult,St. Luke's General Hospital Kilkenny,"3,047",633,108,14,"3,802"
26/05/2022,Adult,St. Michael's Hospital,"2,507",613,114,224,"3,458"
26/05/2022,Adult,St. Vincent's University Hospital,"14,806","5,711","2,003","1,827","24,346"
26/05/2022,Adult,Tallaght University Hospital,"12,645","9,329","4,614","9,613","36,200"
26/05/2022,Adult,Tipperary University Hospital,"2,181",910,447,343,"3,881"
26/05/2022,Adult,University Hospital Kerry,"4,339","2,407","1,196","1,244","9,185"
26/05/2022,Adult,University Hospital Limerick,"12,403","7,415","4,395","15,438","39,651"
26/05/2022,Adult,University Hospital Waterford,"14,225","7,845","4,127","8,763","34,959"
26/05/2022,Adult,Wexford General Hospital,"2,414",775,187,66,"3,441"
26/05/2022,Child,Beaumont Hospital,114,24,0,0,138
26/05/2022,Child,Cavan General Hospital,703,113,27,0,844
26/05/2022,Child,Children's Health Ireland,"18,750","9,048","5,356","11,874","45,028"
26/05/2022,Child,Cork University Hospital,"2,790","1,552",550,"1,095","5,987"
26/05/2022,Child,Cork University Maternity Hospital,50,15,2,0,66
26/05/2022,Child,Croom Orthopaedic Hospital,159,39,22,34,254
26/05/2022,Child,Ennis Hospital,29,8,2,2,41
26/05/2022,Child,Galway University Hospitals,"2,634","1,313",570,"1,257","5,774"
26/05/2022,Child,Letterkenny University Hospital,964,251,147,897,"2,260"
26/05/2022,Child,Mallow General Hospital,155,22,5,5,188
26/05/2022,Child,Mayo University Hospital,499,218,149,375,"1,242"
